nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
waarvan,0,,0,waarvan,5.4516000000001,0.76079999999979,0,NaN,
oprotten,0,,0,oprotten,5.3775999999998,0.733200000000124,0,NaN,
stal,0,,0,stal,4.79580000000033,0.599599999999555,0,NaN,
loyaal,0,,0,loyaal,3.99460000000022,0.467100000000073,0,NaN,
twijfel,0,,0,twijfel,2.82960000000003,0.783700000000181,0,NaN,
taal,0,,0,taal,2.64579999999978,0.567500000000109,0,NaN,
aflopen,0,,0,aflopen,5.22730000000047,0.517899999999827,0,NaN,
aanzoek,0,,0,aanzoek,5.34439999999995,0.616900000000442,0,NaN,
toeval,0,,0,toeval,5.0772999999997,0.450500000000147,0,NaN,
opkijken,0,,0,opkijken,6.29420000000027,0.517799999999852,0,NaN,
gegeven,0,,0,gegeven,6.91139999999973,0.549700000000257,0,NaN,
prikken,0,,0,prikken,33.9270000000001,0.53449999999998,0,NaN,
mijn,0,,0,mijn,3.12809999999968,0.550800000000436,0,NaN,
mijnheer,0,,0,mijnheer,8.3104000000003,0.567599999999629,0,NaN,
kreeft,0,,0,kreeft,5.01159999999959,0.500800000000254,0,NaN,
strak,0,,0,strak,9.69440000000009,0.485799999999699,0,NaN,
heengaan,0,,0,heengaan,5.25919999999974,0.485100000000102,0,NaN,
stoom,0,,0,stoom,2.8612999999998,0.404000000000224,0,NaN,
goedkoop,0,,0,goedkoop,5.7629000000004,0.685599999999795,0,NaN,
jurk,0,,0,jurk,7.4994999999999,0.512100000000146,0,NaN,
geld,0,,0,geld,3.14959999999974,0.490000000000009,0,NaN,
steek,0,,0,steek,5.29970000000003,0.525399999999991,0,NaN,
samen,0,,0,samen,3.96629999999982,0.389499999999998,0,NaN,
eetlust,0,,0,eetlust,8.41499999999996,0.463199999999688,0,NaN,
leek,0,,0,leek,3.14360000000011,0.453899999999976,0,NaN,
zuster,0,,0,zuster,8.59509999999955,0.452300000000378,0,NaN,
grappen,0,,0,grappen,3.64360000000011,0.402299999999741,0,NaN,
strikken,0,,0,strikken,5.71039999999994,1.48710000000005,0,NaN,
openbaar,1,openbaar,1,openbaar,NaN,1.38650000000007,1,20.7319,
geliefd,0,,0,geliefd,7.25249999999983,0.638299999999845,0,NaN,
boeien,0,,0,boeien,6.79970000000026,0.677399999999807,0,NaN,
wijlen,0,,0,wijlen,6.79960000000005,0.536100000000033,0,NaN,
mist,1,mist,1,mist,NaN,0.597200000000157,1,3.77719999999977,
slagen,0,,0,slagen,7.66080000000034,0.469100000000026,0,NaN,
diep,0,,0,diep,4.2947999999999,0.468799999999646,0,NaN,
baron,0,,0,baron,3.86570000000029,0.395100000000184,0,NaN,
plek,0,,0,plek,4.13290000000006,0.428200000000061,0,NaN,
waarbij,0,,0,waarbij,3.96679999999969,0.976300000000037,0,NaN,
afval,0,,0,afval,7.26660000000015,0.441199999999753,0,NaN,
uitdelen,0,,0,uitdelen,21.1486,0.47829999999999,0,NaN,
zweven,0,,0,zweven,7.63290000000029,1.42819999999983,0,NaN,
blik,0,,0,blik,3.41649999999981,0.573799999999892,0,NaN,
weeshuis,0,,0,weeshuis,14.7156999999997,0.463500000000067,0,NaN,
flirt,1,flirt,1,flirt,NaN,0.581500000000005,1,8.20969999999988,
kleren,0,,0,kleren,4.57709999999997,0.46979999999985,0,NaN,
oceaan,0,,0,oceaan,8.61529999999993,0.408400000000256,0,NaN,
laag,0,,0,laag,2.85000000000014,0.518299999999726,0,NaN,
snuiven,1,snuiven,1,snuiven,NaN,1.72760000000017,1,5.7657999999999,
legaal,1,legaal,1,legaal,NaN,0.489000000000033,1,3.58300000000008,
klimmen,0,,0,klimmen,5.99979999999982,0.441100000000233,0,NaN,
vervoer,0,,0,vervoer,10.3993000000003,0.459699999999657,0,NaN,
geit,0,,0,geit,3.5,0.531899999999951,0,NaN,
bijkomen,1,bijkomen,1,bijkomen,NaN,0.545499999999947,1,6.01289999999995,
kabel,0,,0,kabel,5.65979999999968,0.452700000000277,0,NaN,
eenhoorn,0,,0,eenhoorn,9.03289999999993,0.425899999999956,0,NaN,
jaar,0,,0,jaar,3.33310000000006,0.498699999999644,0,NaN,
knielen,1,knielen,1,knielen,NaN,0.615099999999984,1,7.16079999999988,
schuilen,0,,0,schuilen,4.42710000000011,0.503899999999931,0,NaN,
ijdel,0,,0,ijdel,5.84959999999978,0.461499999999887,0,NaN,
techniek,0,,0,techniek,5.09969999999976,0.524399999999787,0,NaN,
vullen,0,,0,vullen,3.38319999999976,0.457800000000361,0,NaN,
bleek,0,,0,bleek,2.9662000000003,0.429499999999962,0,NaN,
wagon,0,,0,wagon,6.01080000000024,0.470499999999902,0,NaN,
volop,0,,0,volop,4.577,0.569599999999582,0,NaN,
ticket,0,,0,ticket,5.87609999999995,0.470500000000129,0,NaN,
heilig,0,,0,heilig,9.06139999999982,1.77229999999986,0,NaN,
keihard,0,,0,keihard,12.5430000000001,0.504500000000007,0,NaN,
kust,0,,0,kust,3.39460000000008,0.42020000000025,0,NaN,
nodig,0,,0,nodig,4.31139999999982,0.555100000000039,0,NaN,
zaal,0,,0,zaal,3.1108999999999,0.587500000000091,0,NaN,
gezond,0,,0,gezond,7.32780000000048,0.503799999999728,0,NaN,
gerucht,0,,0,gerucht,11.7443000000003,0.571799999999712,0,NaN,
apparaat,0,,0,apparaat,4.52809999999999,1.17000000000007,0,NaN,
kennis,0,,0,kennis,7.86120000000028,0.570100000000139,0,NaN,
verhaal,0,,0,verhaal,5.21079999999984,0.702800000000252,0,NaN,
leuk,0,,0,leuk,3.92839999999978,0.470500000000129,0,NaN,
besmet,0,,0,besmet,12.7272999999998,0.621300000000247,0,NaN,
mening,0,,0,mening,8.17679999999973,0.688100000000077,0,NaN,
aanzien,0,,0,aanzien,4.29299999999989,0.55399999999986,0,NaN,
akkoord,0,,0,akkoord,3.59559999999988,0.537300000000414,0,NaN,
stiekem,0,,0,stiekem,3.94750000000022,0.435199999999895,0,NaN,
stemming,0,,0,stemming,6.46059999999989,0.55410000000029,0,NaN,
dubbel,0,,0,dubbel,3.54449999999997,0.474300000000312,0,NaN,
stof,1,stof,1,stof,NaN,0.530799999999999,1,5.8777,
wegen,0,,0,wegen,7.77689999999984,0.453900000000431,0,NaN,
kanjer,0,,0,kanjer,7.86050000000023,0.471799999999803,0,NaN,
lust,0,,0,lust,2.94969999999967,0.450200000000223,0,NaN,
bisschop,0,,0,bisschop,7.56620000000021,0.410099999999602,0,NaN,
slapen,0,,0,slapen,5.69959999999992,0.475100000000111,0,NaN,
geheim,0,,0,geheim,11.6161000000002,0.779899999999998,0,NaN,
excuus,0,,0,excuus,6.19540000000006,0.570300000000316,0,NaN,
kasteel,0,,0,kasteel,4.61090000000013,0.4371000000001,0,NaN,
daarheen,0,,0,daarheen,5.83210000000008,0.409099999999398,0,NaN,
aarzelen,0,,0,aarzelen,6.33289999999988,0.546600000000126,0,NaN,
tekst,0,,0,tekst,5.86129999999957,0.538300000000163,0,NaN,
weigeren,0,,0,weigeren,13.0607,1.48960000000034,0,NaN,
mode,0,,0,mode,3.46199999999999,0.537400000000162,0,NaN,
vorm,0,,0,vorm,4.11189999999988,0.441499999999905,0,NaN,
staren,1,staren,1,staren,NaN,0.646899999999732,1,5.56120000000055,
totaal,0,,0,totaal,3.71539999999959,0.51110000000017,0,NaN,
waarop,0,,0,waarop,2.99870000000055,1.36389999999983,0,NaN,
aanraden,0,,0,aanraden,6.64539999999988,0.421899999999823,0,NaN,
feestdag,0,,0,feestdag,4.71579999999994,0.426600000000235,0,NaN,
attentie,0,,0,attentie,6.24929999999995,0.530700000000252,0,NaN,
vreten,0,,0,vreten,5.17759999999998,0.425400000000081,0,NaN,
groen,1,groen,1,groen,NaN,1.18520000000035,1,4.79420000000027,
zout,1,zout,1,zout,NaN,0.615099999999984,1,7.69460000000026,
parel,0,,0,parel,5.44469999999956,0.420700000000124,0,NaN,
smullen,0,,0,smullen,4.58330000000069,0.480000000000018,0,NaN,
graaf,0,,0,graaf,3.51279999999997,0.487999999999829,0,NaN,
schatten,0,,0,schatten,6.23289999999952,0.396699999999782,0,NaN,
