nlLet,letter,readingTime,checkingTime
l,l,1.51549999999998,2.74639999997616
q,q,1.51520000001788,2.88279999998211
s,s,1.51610000002384,3.38379999998213
t,t,1.51430000001191,3.14919999998808
i,i,1.51599999999999,2.76820000001788
p,p,1.51339999997616,3.95240000000597
y,y,1.52920000001788,4.34879999998212
r,r,1.51570000001787,4.45119999998808
u,u,1.51340000000597,2.40299999999999
d,d,1.51259999999404,2.53269999998808
b,b,1.51600000000001,2.06599999999999
h,h,1.51600000000001,3.20010000002384
g,g,1.515,2.91829999998212
c,c,1.51370000001788,3.59889999997618
v,v,1.51610000002384,4.38200000000001
j,j,1.51599999999999,2.39909999999404
m,m,1.51629999998212,16.1447000000179
x,x,1.51590000000596,3.13319999998808
f,f,1.51530000001193,4.99839999997616
a,a,1.51530000001191,6.50150000000002
k,k,1.51299999999998,1.66640000000598
o,o,1.49919999998806,2.09950000000001
w,w,1.51620000001788,1.71559999999405
z,z,1.51659999999404,3.04909999999404
e,e,1.51599999999999,2.03270000001788
n,n,1.51649999999998,3.63439999997618
