nlLet,letter,readingTime,checkingTime
j,j,1.522800000011923,4.754199999988078
d,d,1.517800000011924,2.1171000000238394
z,z,1.5186999999880797,1.7628000000119215
m,m,1.5189999999999984,1.8639999999999972
i,i,1.5175000000000054,1.7665999999642352
o,o,1.5165000000000006,1.8664000000357603
y,y,1.5195000000000007,1.8638999999761552
s,s,1.5028000000119235,4.447100000023845
g,g,1.520599999964233,15.541100000023853
x,x,1.509099999964235,3.2221000000238433
f,f,1.51010000002384,5.440299999952316
v,v,1.508600000023847,2.47380000001192
e,e,1.5093999999761536,2.522400000035759
h,h,1.5100999999642397,14.5745
a,a,1.5076000000238423,2.6908000000119188
r,r,1.5102999999523234,1.648400000035764
n,n,1.505899999976151,18.96899999999998
k,k,1.5099000000357705,16.073899999976163
c,c,1.5074999999999932,5.191300000011921
q,q,1.5083000000119284,54.48959999996424
b,b,1.5093000000119048,13.05830000001194
u,u,1.5095999999642231,11.089900000035755
p,p,1.509099999964235,8.507300000011924
l,l,1.5084000000357491,1.8990999999642781
w,w,1.5199000000357614,10.504500000000007
t,t,1.5095000000000027,8.406899999976133
m,m,1.5085000000000264,2.0913999999761472
i,i,1.5087000000476678,1.6243999999761627
s,s,1.5090000000000146,1.7991000000238273
n,n,1.5157999999523213,20.327100000023847
d,d,1.5076999999880627,35.5563000000119
o,o,1.5081000000238873,1.8493999999761286
z,z,1.516999999999996,101.58760000002383
h,h,1.5095000000000027,38.45589999997617
j,j,1.509199999988084,21.091400000035776
b,b,1.5076999999880627,7.909399999976131
c,c,1.5076999999880627,19.62390000003586
f,f,1.5089999999999009,53.589500000000044
e,e,1.5080000000000382,12.858899999976074
w,w,1.5078000000120255,5.140300000011848
p,p,1.509699999988129,12.193300000011845
t,t,1.5048000000119828,17.60829999995235
k,k,1.507900000035761,37.10699999999997
r,r,1.5096999999880154,8.607600000023922
y,y,1.5083999999761772,32.774699999988
a,a,1.5066999999880863,1.7835000000000036
x,x,1.5159000000357992,5.5761999999880345
u,u,1.5076000000238992,11.357099999964248
v,v,1.5104000000357019,33.690599999964206
q,q,1.5086999999881527,12.488800000011906
g,g,1.51010000002384,2.975399999976162
l,l,1.5074999999999363,1.8826000000238992
c,c,1.5164999999999509,4.1575999999643045
q,q,1.5103000000118527,31.906400000035774
u,u,1.5090999999642918,4.124000000000024
j,j,1.5081000000237736,2.2078000000119573
g,g,1.5090000000000146,2.5079999999999245
p,p,1.50779999995234,2.14080000001195
h,h,1.5089000000357373,20.173699999988116
r,r,1.5088000000118882,1.8830999999642017
o,o,1.5004000000358246,1.8406999999880327
x,x,1.5090000000000146,1.9261999999880572
m,m,1.5086000000238755,2.181399999976179
b,b,1.51789999997618,39.12349999999992
f,f,1.5077000000477483,4.659299999952282
k,k,1.5088000000118882,9.440900000035754
s,s,1.5072999999523518,4.759700000047701
w,w,1.5071999999880745,4.274599999964266
t,t,1.5085000000000264,2.415600000023801
n,n,1.5023999999762054,1.9411000000237664
i,i,1.5076999999880627,17.722800000011944
a,a,1.509699999988129,1.8159999999999172
e,e,1.5179000000358656,1.7746999999880018
l,l,1.50750000000005,1.7828999999761663
z,z,1.5009000000356991,1.8085999999642581
y,y,1.505300000011971,1.6951000000240128
v,v,1.5065999999642372,1.866600000023709
d,d,1.5164999999999509,1.70980000001191
t,t,1.507099999964339,4.492199999988088
j,j,1.5084000000356355,17.874599999964403
e,e,1.5067000000476582,3.0600999999642227
q,q,1.507400000035659,1.832599999964259
u,u,1.5175000000001546,1.991600000023709
a,a,1.5075999999642136,1.7091000000239092
o,o,1.507899999976189,1.5659000000357537
d,d,1.5004999999998745,4.742000000000189
i,i,1.5078999999759617,1.642699999988281
p,p,1.5079999999998108,1.90740000003575
y,y,1.5085999999644173,1.8986000000238619
l,l,1.5011000000238255,1.6073999999759963
b,b,1.508399999976291,1.6746000000237018
r,r,1.509199999988141,38.85469999998804
g,g,1.5271000000238928,1.864199999988159
h,h,1.5341999999880045,15.44110000002388
