nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime
flirt,1.0,flirt,True,schep,13.067,0.7619999999999933,0,
bijkomen,1.0,bijkomen,True,driemaal,17.0,0.9299999999999997,0,
geduld,1.0,geduld,True,stal,5.481999999999999,2.5120000000000005,0,
getuigen,1.0,getuigen,True,aanzien,15.619,1.9099999999999966,0,
hechten,1.0,"hechten
",False,invloed,10.11799999999998,1.8089999999999975,0,
knaap,1.0,knaap,True,kleren,8.449000000000012,1.2099999999999937,0,
toegeven,1.0,toegeven,True,stemming,15.182000000000002,2.8289999999999935,0,
snuiven,1.0,snueven,False,boeien,12.133999999999986,2.7020000000000266,0,
groen,1.0,groen,True,flirt,,0.7339999999999804,1,17.299000000000007
staren,1.0,staren,True,bijkomen,,0.6119999999999948,1,12.799999999999983
legaal,1.0,legaal,True,maaltijd,9.987000000000023,3.2949999999999875,0,
blijven,1.0,blijven,True,waken,10.365000000000009,0.4970000000000141,0,
zout,1.0,zout,True,laag,4.651999999999987,1.3100000000000023,0,
stof,1.0,stof,True,plek,6.548999999999978,0.41100000000000136,0,
site,1.0,site,True,gebit,4.230000000000018,1.4629999999999939,0,
mist,1.0,mist,True,excuus,6.881,1.429000000000002,0,
jasje,1.0,jasje,True,mijn,17.0,1.877999999999986,0,
openbaar,1.0,openbaar,True,wijlen,14.849999999999937,0.47900000000004184,0,
knielen,1.0,knielen,True,lust,5.296999999999969,0.6470000000000482,0,
joggen,1.0,"joggen
",False,doodmoe,11.314000000000021,1.0960000000000036,0,
,,,,baai,6.717000000000041,0.47699999999997544,0,
,,,,opzicht,6.646999999999991,1.0500000000000114,0,
,,,,geduld,,0.7290000000000418,1,10.981999999999971
,,,,weeshuis,10.650000000000034,1.6299999999999955,0,
,,,,maken,15.382000000000005,1.745999999999981,0,
,,,,kust,6.1510000000000105,0.4119999999999777,0,
,,,,besmet,6.882000000000005,2.3109999999999786,0,
,,,,leek,3.815999999999974,0.46200000000004593,0,
,,,,diep,5.0120000000000005,0.5980000000000132,0,
,,,,poes,4.8659999999999854,0.47800000000000864,0,
,,,,redding,8.749000000000024,0.5629999999999882,0,
,,,,zingen,20.085000000000036,0.4289999999999736,0,
,,,,rechten,2.7000000000000455,3.2789999999999964,0,
,,,,eetlust,3.3660000000000423,4.5120000000000005,0,
,,,,wegen,5.0160000000000196,1.0949999999999704,0,
,,,,gerucht,5.647999999999911,15.17900000000003,0,
,,,,loyaal,3.4320000000000164,0.46100000000001273,0,
,,,,schaamte,10.862000000000023,1.0649999999999977,0,
,,,,geld,13.130999999999972,0.6030000000000086,0,
,,,,getuigen,,0.7959999999999923,1,10.264999999999986
,,,,kreeft,5.399000000000001,0.26400000000001,0,
,,,,opkomen,4.5160000000000196,1.5620000000000118,0,
,,,,nakijken,7.584000000000003,2.7270000000000323,0,
,,,,daarheen,22.28800000000001,1.7590000000000146,0,
,,,,leuk,11.663999999999987,0.49699999999995725,0,
,,,,schat,9.081999999999994,0.4779999999999518,0,
,,,,opkijken,4.461000000000013,6.5499999999999545,0,
,,,,apparaat,9.928999999999974,0.5650000000000546,0,
,,,,opheffen,12.615999999999985,4.9109999999999445,0,
,,,,slapen,20.899999999999977,1.4470000000000027,0,
,,,,piste,33.39599999999996,0.39999999999997726,0,
,,,,prikken,5.731999999999971,0.39599999999995816,0,
,,,,jurk,4.33299999999997,0.8110000000000355,0,
,,,,strak,2.715000000000032,0.6619999999999209,0,
,,,,wagon,6.69399999999996,0.41600000000005366,0,
,,,,geit,3.0670000000000073,0.39400000000000546,0,
,,,,ijdel,9.448000000000093,0.5779999999999745,0,
,,,,oprotten,3.548999999999978,2.7619999999999436,0,
,,,,dans,4.932000000000016,0.7479999999999336,0,
,,,,blad,12.547999999999888,0.8290000000000646,0,
,,,,vlek,5.997999999999934,0.37999999999999545,0,
,,,,afnemen,3.1829999999999927,3.02800000000002,0,
,,,,vreten,6.849000000000046,0.5449999999999591,0,
,,,,soda,8.298000000000002,0.4289999999999736,0,
,,,,dubbel,9.129000000000019,3.6499999999999773,0,
,,,,gezond,5.331999999999994,0.5779999999999745,0,
,,,,steek,6.816000000000031,0.4939999999999145,0,
,,,,innemen,3.1779999999999973,3.034999999999968,0,
,,,,attentie,2.8319999999999936,3.0119999999999436,0,
,,,,heilig,4.112999999999943,3.6650000000000773,0,
,,,,lever,6.048999999999978,1.3780000000000427,0,
,,,,zuster,6.581000000000017,22.313999999999965,0,
,,,,gegeven,3.115000000000009,1.3029999999999973,0,
,,,,hechten,,1.7299999999999045,1,12.91700000000003
,,,,strikken,3.268000000000029,1.7429999999999382,0,
,,,,lukken,7.031999999999925,0.6140000000000327,0,
,,,,baron,4.382000000000062,0.44699999999988904,0,
,,,,knaap,,0.55600000000004,1,17.27800000000002
,,,,toegeven,,0.5480000000000018,1,12.879999999999995
,,,,muziek,5.761999999999944,1.4490000000000691,0,
,,,,mode,3.5470000000000255,1.745999999999981,0,
,,,,totaal,3.716000000000008,2.0,0,
,,,,snuiven,,6.333000000000084,1,25.130999999999972
,,,,moes,5.414999999999964,1.1119999999999663,0,
,,,,kabel,5.75,1.5789999999999509,0,
,,,,gedicht,7.096000000000004,1.1829999999999927,0,
,,,,feestdag,3.86200000000008,1.8859999999999673,0,
,,,,groen,,0.7799999999999727,1,6.197000000000003
,,,,mand,7.816000000000031,0.5629999999999882,0,
,,,,rijp,13.065999999999917,0.5140000000001237,0,
,,,,aandelen,6.543999999999983,0.7000000000000455,0,
,,,,smullen,4.882999999999811,5.829000000000178,0,
,,,,steel,7.751999999999953,0.34600000000000364,0,
,,,,flits,19.097999999999956,2.86200000000008,0,
,,,,samen,5.8810000000000855,0.3869999999999436,0,
,,,,staren,,0.5620000000001255,1,5.7999999999999545
,,,,vuur,6.91599999999994,0.4459999999999127,0,
,,,,laken,8.564999999999827,6.86200000000008,0,
,,,,bedoelen,5.161999999999807,0.6330000000000382,0,
,,,,bleek,5.811999999999898,0.6990000000000691,0,
,,,,sufferd,9.411000000000058,0.9819999999999709,0,
,,,,woede,10.716000000000122,0.7829999999999018,0,
,,,,legaal,,0.7170000000000982,1,7.26299999999992
,,,,mijnheer,3.4149999999999636,1.7789999999999964,0,
,,,,liefje,2.7970000000000255,0.41399999999998727,0,
,,,,vullen,5.081000000000131,0.9299999999998363,0,
,,,,middelen,3.897999999999911,2.1959999999999127,0,
,,,,jaar,15.532999999999902,0.4960000000000946,0,
,,,,vervoer,7.247000000000071,0.9629999999999654,0,
,,,,parel,4.467000000000098,0.3669999999999618,0,
,,,,blijven,,0.7110000000000127,1,9.21699999999987
,,,,strekken,4.496999999999844,1.3010000000001583,0,
,,,,zout,,0.6789999999998599,1,7.184999999999945
,,,,akkoord,2.5599999999999454,1.884999999999991,0,
,,,,goedkoop,4.167999999999893,0.6259999999999764,0,
,,,,geheim,9.048000000000002,2.480000000000018,0,
,,,,grappen,10.014999999999873,0.3790000000001328,0,
,,,,hiervan,2.798999999999978,1.6620000000000346,0,
,,,,tekst,8.53300000000013,0.2949999999998454,0,
,,,,zaal,4.048999999999978,0.34599999999977626,0,
,,,,woning,5.333000000000084,0.4119999999998072,0,
,,,,maling,11.319000000000187,1.3450000000000273,0,
,,,,palm,7.045000000000073,0.3650000000000091,0,
,,,,waarbij,2.675999999999931,1.018000000000029,0,
,,,,slagen,8.700000000000045,1.6449999999999818,0,
,,,,heengaan,2.616999999999962,4.010999999999967,0,
,,,,mening,3.9500000000000455,15.34699999999998,0,
,,,,volop,15.260999999999967,0.3500000000001364,0,
,,,,slak,4.066000000000031,0.49700000000007094,0,
,,,,kennis,8.33199999999988,0.6620000000000346,0,
,,,,trekker,3.099999999999909,3.2840000000001055,0,
,,,,stof,,1.3460000000000036,1,7.098999999999933
,,,,anarchie,3.5470000000000255,8.68100000000004,0,
,,,,aarzelen,2.9269999999999072,5.75,0,
,,,,ziek,5.045999999999822,0.8470000000002074,0,
,,,,vinger,20.896999999999935,1.4010000000000673,0,
