nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
geld,0,,0,geld,5.04,0.593700000047683,0,NaN,
vinger,0,,0,vinger,5.53390000009536,0.615799999952316,0,NaN,
ticket,0,,0,ticket,5.96660000002385,0.599999999999994,0,NaN,
gebit,0,,0,gebit,4.7835,0.583399999976166,0,NaN,
bever,0,,0,bever,9.09989999997616,0.516900000095376,0,NaN,
jaar,0,,0,jaar,4.31729999995233,0.666600000023834,0,NaN,
aanzien,0,,0,aanzien,3.88370000004768,0.566500000000005,0,NaN,
soda,0,,0,soda,9.56700000000001,0.432899999976158,0,NaN,
koppen,0,,0,koppen,4.06700000000001,0.565799999952318,0,NaN,
aarzelen,0,,0,aarzelen,4.20020000004769,0.932600000023839,0,NaN,
strikken,0,,0,strikken,4.63349999999998,0.549699999928492,0,NaN,
klauw,0,,0,klauw,6.80070000004767,0.565899999976182,0,NaN,
kanjer,0,,0,kanjer,5.46719999992848,0.499600000023833,0,NaN,
boeien,0,,0,boeien,3.66760000002384,0.466600000023845,0,NaN,
huisdier,0,,0,huisdier,17.1335,0.533299999952334,0,NaN,
groen,0,,0,groen,4.08360000002384,0.516499999999979,0,NaN,
sufferd,0,,0,sufferd,5.29999999999998,0.516100000023869,0,NaN,
opkomen,1,opkomen,1,opkomen,NaN,0.533000000000015,1,23.1008999999761,
gezond,0,,0,gezond,8.8005,0.499500000000012,0,NaN,
wagon,0,,0,wagon,7.10049999999998,0.432800000071524,0,NaN,
middelen,0,,0,middelen,5.11730000007154,0.549699999928464,0,NaN,
leren,0,,0,leren,4.25,0.533100000023836,0,NaN,
woede,0,,0,woede,4.18370000004768,0.683100000023842,0,NaN,
oceaan,0,,0,oceaan,5.65010000002383,0.466700000047695,0,NaN,
blik,0,,0,blik,4.86730000007151,0.450100000023866,0,NaN,
taal,0,,0,taal,4.2177000000477,0.56669999992846,0,NaN,
anarchie,0,,0,anarchie,5.60049999999998,0.533300000071506,0,NaN,
kaal,0,,0,kaal,4.06600000000003,0.600299999952313,0,NaN,
waarop,0,,0,waarop,4.93410000002388,0.432699999928445,0,NaN,
bijkomen,0,,0,bijkomen,6.53300000000002,0.483200000047702,0,NaN,
plek,1,plek,1,plek,NaN,0.583100000023876,1,4.19989999997614,
daarheen,0,,0,daarheen,7.93339999997613,0.649500000000046,0,NaN,
totaal,0,,0,totaal,4.0003999999762,0.46620000004765,0,NaN,
geliefd,0,,0,geliefd,6.53380000007149,0.516099999904668,0,NaN,
volop,0,,0,volop,3.71749999999997,0.583100000023876,0,NaN,
steel,0,,0,steel,4.05020000004771,0.500399999976139,0,NaN,
openbaar,0,,0,openbaar,10.7668999999761,0.450100000023838,0,NaN,
schat,0,,0,schat,4.26710000002385,0.583699999928456,0,NaN,
doodmoe,0,,0,doodmoe,10.0837999999523,0.615600000023846,0,NaN,
opkijken,1,opkijken,1,opkijken,NaN,0.532999999999959,1,7.15019999992847,
stemming,0,,0,stemming,5.31660000002387,0.733299999952294,0,NaN,
