nlLet,letter,readingTime,checkingTime
p,p,1.520300000000745,11.154599999997771
a,a,1.525199999999245,11.476400000002243
w,w,1.5268000000007476,11.941699999999244
y,y,1.5288999999985293,11.839699999999254
z,z,1.5131000000014865,7.11099999999999
q,q,1.513600000001503,2.5982999999970104
v,v,1.5144999999999982,1.9989000000022372
b,b,1.5143000000007305,1.5983999999985201
i,i,1.5153000000007353,5.522399999998527
k,k,1.5109999999999957,1.695999999999998
c,c,1.516999999999996,2.5563000000007605
l,l,1.5058000000007326,7.621899999998504
h,h,1.5304000000022313,1.9312999999970373
e,e,1.5152000000029773,7.393099999997759
j,j,1.5141000000014913,4.361999999999995
o,o,1.505899999998519,4.260100000001501
n,n,1.5176999999992518,3.8216000000014674
r,r,1.5056999999992797,4.670899999998511
g,g,1.506699999999256,1.6404999999999745
f,f,1.5063000000007492,2.4724999999999966
x,x,1.5063000000007492,1.9971999999992534
u,u,1.5174000000022545,4.337499999999977
s,s,1.5052999999970211,1.9078000000007478
t,t,1.5059000000022422,3.7043999999985147
d,d,1.5078999999985,4.586300000000762
m,m,1.5074999999999932,3.9505000000000052
r,r,1.5091999999992254,4.004200000002953
h,h,1.5073999999985404,3.2691999999992163
a,a,1.5096000000015124,2.3560999999977525
v,v,1.5063000000007492,1.6733000000007792
n,n,1.5071000000014578,1.940499999999986
d,d,1.5062999999970543,3.705600000001482
j,j,1.5063000000007492,4.603899999998532
t,t,1.5061000000014815,3.7720999999977494
w,w,1.5063000000007492,2.1749000000022534
f,f,1.504299999996988,4.205100000001494
l,l,1.5065000000000168,2.706899999998484
o,o,1.5053000000007728,3.5558000000007155
p,p,1.5061999999992963,1.5573000000007369
u,u,1.5063999999985072,3.5722000000029652
m,m,1.5061999999992395,3.3220999999977607
k,k,1.5061000000014815,4.536600000001499
g,g,1.5072999999970307,3.3892000000029725
y,y,1.5055000000000405,2.8568999999984612
i,i,1.5060000000000286,1.6406999999992422
s,s,1.5065000000000168,3.238900000002218
x,x,1.5056999999992513,2.123899999998514
c,c,1.5061000000014815,2.4735999999977594
q,q,1.5054000000022825,2.375499999999988
z,z,1.5153000000007069,2.6976999999992586
e,e,1.5148000000007755,4.0625
b,b,1.5050999999977535,4.137600000001498
r,r,1.5065999999977748,2.3731000000015
f,f,1.5059999999999718,2.7060000000000173
d,d,1.5063000000007492,4.005399999998474
c,c,1.5063000000007492,3.122600000001512
m,m,1.5054999999999836,2.706299999997043
k,k,1.5066000000014697,2.9524999999999864
h,h,1.50939999999855,5.569300000000737
y,y,1.5084000000022115,2.062000000000012
z,z,1.5167999999970334,9.564400000002195
e,e,1.5088000000007469,1.7463999999985163
o,o,1.5158000000007519,3.1240000000000236
g,g,1.5168000000007282,1.5810999999977753
v,v,1.5158000000007519,4.227600000001473
n,n,1.5057999999970093,3.722000000000037
i,i,1.5063000000006923,1.9730000000000132
q,q,1.505800000000761,1.6908999999985213
s,s,1.5059000000022138,2.673300000000779
a,a,1.5060999999977298,1.6639000000022293
b,b,1.517099999997754,2.7875000000000227
u,u,1.5074000000022352,4.099299999997015
p,p,1.51400000000001,2.4551000000014938
l,l,1.5066000000014697,2.3057999999970207
x,x,1.507000000000005,2.3980000000000246
w,w,1.525600000001475,6.593600000001516
t,t,1.530999999999949,8.497899999998538
j,j,1.5256999999992331,3.3455000000000155
w,w,1.5053000000007728,1.5301999999992404
y,y,1.516900000002238,2.1399999999999864
r,r,1.5065999999977748,4.354300000000762
v,v,1.5178999999984626,1.7542000000030384
m,m,1.5258999999985008,2.64549999999997
k,k,1.5056999999992513,3.172900000002187
o,o,1.5050999999978103,2.9231000000014546
d,d,1.5061999999993532,10.366699999999241
c,c,1.505300000000716,4.95369999999923
j,j,1.5061999999992395,2.189600000001519
t,t,1.5063999999985072,3.0674999999999955
i,i,1.512200000002963,1.5458999999984826
p,p,1.5171999999993204,2.1736999999992577
l,l,1.5059000000022706,3.0219999999999345
f,f,1.5080999999977394,2.2057000000030484
n,n,1.5061999999992395,5.3870999999977585
a,a,1.5063000000006923,1.8134000000022752
x,x,1.5162999999970452,2.588800000000674
e,e,1.5070000000000618,2.040800000000786
q,q,1.5058000000007041,2.4395999999977676
h,h,1.5064000000022588,5.720800000000736
u,u,1.5054999999999836,4.704099999997766
b,b,1.50649999999996,2.4400000000000546
g,g,1.50649999999996,5.322600000001557
s,s,1.5045999999977084,2.941000000000031
z,z,1.5154000000021597,2.8290000000000646
m,m,1.5063999999985072,1.628699999999185
q,q,1.5176000000014938,2.0563000000007605
z,z,1.5065999999977748,2.7390000000000327
l,l,1.5061000000015383,1.9073999999984608
v,v,1.5062000000029911,2.67349999999999
y,y,1.5059999999999718,1.9896999999992886
e,e,1.5073000000007823,2.0945999999977403
b,b,1.5174999999999272,2.074000000000069
x,x,1.5058000000007041,1.8068999999985635
n,n,1.5062000000029911,4.48789999999849
i,i,1.5066000000014128,2.339799999997126
t,t,1.5069999999999482,2.272100000001501
w,w,1.5066999999992277,16.932999999999993
h,h,1.5271999999993113,3.7445000000000164
g,g,1.5054000000021688,2.023300000000745
f,f,1.5060999999977867,4.638400000002207
o,o,1.5073999999984835,2.0223999999985836
k,k,1.5074999999999363,7.618700000003059
p,p,1.5045000000000073,2.3059999999999263
s,s,1.5066999999992277,2.972099999997795
d,d,1.5173000000007733,1.7138000000007878
u,u,1.5053999999984171,2.00750000000005
c,c,1.505700000003003,1.6968999999984362
j,j,1.516800000000785,13.080500000000029
r,r,1.505899999998519,4.059100000001422
a,a,1.519300000000726,2.123699999999303
y,y,1.516300000000797,1.7965999999977385
t,t,1.5059000000022706,5.487299999996935
o,o,1.5059000000022706,2.057199999999284
v,v,1.505899999998519,2.8034999999999854
f,f,1.5077000000029557,1.6414999999999509
w,w,1.5060000000000855,6.78639999999848
