nlLet,letter,readingTime,checkingTime
b,b,1.516699999809262,6.961200000047683
n,n,1.5262000000476803,5.665400000095374
q,q,1.513699999809262,5.952400000095366
v,v,1.5254000000953738,8.747500000000002
u,u,1.5156999998092573,4.160800000190733
i,i,1.5221999998092741,2.6021000001430394
j,j,1.5252000000476897,6.8851999998092595
y,y,1.5175000000000125,11.249800000190731
c,c,1.512399999856953,4.439499999999995
w,w,1.5109000000953614,6.670999999999992
z,z,1.527200000047685,6.938599999904653
x,x,1.5144000000953497,4.5016999998092615
g,g,1.5023000001907576,5.941899999856929
t,t,1.5261000001430602,4.763199999809274
d,d,1.5159999999999911,6.264800000190746
o,o,1.5280999999046116,6.825400000095385
s,s,1.5286999998092483,8.746700000047696
l,l,1.514600000143048,5.066399999856941
m,m,1.5206000001430482,11.188299999952335
r,r,1.5109999999999957,6.169799999952318
h,h,1.5139000000953615,9.957799999952329
f,f,1.519799999952312,11.853299999952299
e,e,1.5184000000953688,3.515000000000015
p,p,1.5220999999046398,5.044200000047681
k,k,1.5039999999999907,9.354900000095313
a,a,1.520699999809267,6.178700000047684
g,g,1.5149000000953947,5.0912000000477065
k,k,1.519099999904597,1.9777000000477187
y,y,1.504299999952309,54.004999999999995
m,m,1.516999999999996,28.23750000000001
z,z,1.5090999999046062,5.388200000047675
j,j,1.508100000143088,12.29459999990462
f,f,1.5102000000476892,3.8718999998569075
l,l,1.5188000001907653,19.016500000000008
x,x,1.5091999998092547,3.629400000095359
v,v,1.5219999999999914,2.3990999999046494
w,w,1.5193000001907535,1.6967999999523045
i,i,1.521000000000015,1.6642000000476855
s,s,1.520699999809267,32.279400000095336
n,n,1.5112000000476655,2.1045999999046785
t,t,1.5172000000476373,11.200599999904682
b,b,1.5234000000953642,2.6619000000953292
q,q,1.5230000000000246,2.14549999999997
p,p,1.5162999999523095,6.370099999904653
c,c,1.5161000001430693,1.905399999856911
d,d,1.5172999999523427,3.148200000047666
e,e,1.5205000000000268,7.980000000000018
h,h,1.50649999999996,2.1165000000000305
o,o,1.5185000000000173,5.249100000143017
u,u,1.5166999998093615,40.28610000014305
a,a,1.5140999999046016,5.913999999999987
r,r,1.5087999999523163,43.041300000190745
f,f,1.5054999999999836,13.90739999985692
o,o,1.5196000001431003,6.177699999809306
l,l,1.504100000143012,1.9099999999999682
z,z,1.5048999998570025,12.008800000190718
r,r,1.5195999999045853,14.687400000095408
m,m,1.5191999998093024,12.904499999999985
i,i,1.515900000095371,2.0614000000953183
y,y,1.5067999999523636,1.7845999999045716
k,k,1.5176000001430339,3.9358999998570425
j,j,1.5164999999999509,2.2007999999523236
q,q,1.516999999999939,2.1996000001430502
v,v,1.5187000000477155,2.4623999998569843
e,e,1.5219999999999345,1.9357000000477456
s,s,1.5167000000476492,2.3117999999523136
b,b,1.5222000000477465,5.619599999904608
h,h,1.5169000000953474,3.7977999999523036
g,g,1.5214000000953547,7.397299999952338
n,n,1.5230000000000246,6.432200000047715
t,t,1.5216999998092433,6.015700000047673
w,w,1.5192000000477037,4.89609999990455
x,x,1.5228000001908413,5.080299999952217
u,u,1.5162000000477747,2.0186999998092006
p,p,1.5210000000000719,4.91440000009527
a,a,1.5227000000477346,2.4650999999046235
d,d,1.5176000001430339,3.7727999999523263
c,c,1.5093999998570098,5.2343000001907285
p,p,1.522899999856918,2.4662000000477065
q,q,1.5152999999522763,1.5177999999523308
b,b,1.5164999999999509,5.572100000143109
x,x,1.5172000000476373,2.1971999998092997
c,c,1.5171000001430457,1.746799999952259
w,w,1.508299999952328,3.3899999999999864
a,a,1.5109000000953756,1.845799999952419
j,j,1.5049999999999955,1.8650999999046007
d,d,1.5144999999999982,5.302999999999997
v,v,1.518100000143022,1.7514999999999645
t,t,1.5205000000000837,3.350999999999999
u,u,1.518599999904609,2.260200000047689
g,g,1.5080000000000382,10.964400000095338
o,o,1.5183999998569107,1.519400000095402
m,m,1.5202999999522717,1.8472999999523836
i,i,1.5177000000476255,1.5164000000953592
