nlLet,letter,readingTime,checkingTime
x,x,1.52139999997615,5.03730000001192
y,y,1.51030000001194,3.80849999999998
v,v,1.51400000000001,3.21839999997616
w,w,1.53100000000001,2.18390000000596
l,l,1.51559999999404,2.2343000000119
a,a,1.53190000000598,2.24129999998212
s,s,1.51300000000001,6.11820000001788
j,j,1.5145,5.14490000000595
c,c,1.51589999997617,1.78450000000001
h,h,1.51530000001191,1.91080000001193
z,z,1.51269999998809,4.3568000000119
g,g,1.50800000000001,2.06479999998211
b,b,1.51640000000594,1.55769999998807
f,f,1.50770000001791,2.03890000000598
p,p,1.51399999999995,2.75400000000002
o,o,1.51079999998211,3.09700000000004
n,n,1.53040000000595,2.40309999999403
e,e,1.51259999999405,2.44200000000001
u,u,1.51440000000593,2.74459999999402
m,m,1.51600000000002,2.238
t,t,1.51790000000597,2.86190000000596
q,q,1.51309999999404,2.69959999999401
r,r,1.51660000002386,4.05519999998808
i,i,1.51080000001195,1.774
d,d,1.51689999997615,2.50920000001787
k,k,1.51519999998806,2.88540000000597
