nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
weeshuis,0,,0,weeshuis,11.748599999994,5.45090000000596,0,NaN,
baai,0,,0,baai,5.76210000002385,1.18619999998808,0,NaN,
getuigen,1,getuigen,1,getuigen,NaN,12.8355,1,27.8498000000119,
beseffen,0,,0,beseffen,11.4037999999821,16.0812000000179,0,NaN,
waarbij,0,,0,waarbij,11.0925,2.7175,0,NaN,
kaal,0,,0,kaal,2.92600000000002,0.800899999976139,0,NaN,
boeien,0,,0,boeien,7.5062999999821,0.736300000011909,0,NaN,
bloeien,0,,0,bloeien,9.33729999998212,1.03470000001784,0,NaN,
mening,0,,0,mening,3.80990000000594,3.96319999998809,0,NaN,
opkijken,0,,0,opkijken,8.60529999998215,0.479900000005955,0,NaN,
flits,0,,0,flits,12.1116999999881,0.838100000023815,0,NaN,
techniek,0,,0,techniek,8.5977999999821,1.01670000001786,0,NaN,
stof,1,stop,0,stof,NaN,2.98910000002388,1,6.15429999998213,
kring,0,,0,kring,9.33619999998808,0.475599999994017,0,NaN,
slapen,0,,0,slapen,4.4193000000119,0.528699999988078,0,NaN,
anarchie,0,,0,anarchie,23.7002000000179,0.680199999988076,0,NaN,
stoom,0,,0,stoom,9.67009999999402,1.21899999999999,0,NaN,
poes,0,,0,poes,8.73459999999403,0.798000000000002,0,NaN,
parel,0,,0,parel,6.58009999999405,0.522199999988118,0,NaN,
vorm,0,,0,vorm,7.03830000001193,1.12540000000592,0,NaN,
laag,0,,0,laag,3.16150000000005,0.442400000005932,0,NaN,
middelen,0,,0,middelen,14.8218999999762,2.92920000001789,0,NaN,
totaal,0,,0,totaal,5.22419999998806,0.759599999994066,0,NaN,
ticket,0,,0,ticket,8.08480000001191,0.814400000005946,0,NaN,
uitlaat,0,,0,uitlaat,5.3245,3.23470000001788,0,NaN,
praat,0,,0,praat,11.8642000000179,0.654299999982129,0,NaN,
vreten,0,,0,vreten,15.5644000000059,1.65040000000596,0,NaN,
dans,0,,0,dans,4.30730000001188,2.44479999998214,0,NaN,
geliefd,0,,0,geliefd,12.6758999999762,2.92770000001786,0,NaN,
geit,0,,0,geit,4.38740000000598,0.764499999999998,0,NaN,
kasteel,0,,0,kasteel,4.95330000001195,0.653400000005945,0,NaN,
steek,0,,0,steek,3.6727999999822,0.504900000005932,0,NaN,
vervoer,0,,0,vervoer,12.0943000000119,3.24379999998212,0,NaN,
opzicht,0,,0,opzicht,10.4607000000178,0.978500000000054,0,NaN,
zwart,0,,0,zwart,6.58109999999408,0.751300000011952,0,NaN,
nakijken,0,,0,nakijken,12.0422000000179,5.01199999999994,0,NaN,
woede,0,,0,woede,6.76490000000604,1.17759999999407,0,NaN,
gerucht,0,,0,gerucht,6.69609999999409,3.59009999999398,0,NaN,
heengaan,0,,0,heengaan,3.16930000001196,6.03709999999398,0,NaN,
afnemen,0,,0,afnemen,13.5815999999941,1.41700000000003,0,NaN,
uien,0,,0,uien,2.8916000000238,2.44129999998211,0,NaN,
lever,0,,0,lever,3.29389999997613,1.72710000002382,0,NaN,
vullen,0,,0,vullen,73.7536000000239,2.30449999999996,0,NaN,
steel,0,,0,steel,3.19779999998218,0.942800000011857,0,NaN,
