nlLet,letter,readingTime,checkingTime
x,x,1.5204999999999984,2.6092999997138975
w,w,1.5160999999046254,12.739300000190738
a,a,1.5155999999046372,1.831700000286105
z,z,1.514899999618521,2.0157000002861025
p,p,1.5150000000000006,1.8485000000000014
u,u,1.515900000095371,3.5970999999046285
l,l,1.514799999713901,3.7301000003814693
k,k,1.5158999996185258,5.128700000286102
q,q,1.5160999999046396,5.028499999999994
o,o,1.5160000000000053,3.3133000001907362
d,d,1.5159999999999911,9.824699999809283
e,e,1.5153000001907344,3.26400000000001
y,y,1.5157999997138916,10.1755
j,j,1.5147000002860977,5.679299999713891
c,c,1.4985999999046555,6.260999999999996
m,m,1.5153000001907344,5.545400000095356
r,r,1.5157999997138916,1.6814999999999998
v,v,1.5156000003814825,1.9987999997138957
i,i,1.5149000000953663,2.1321999998092735
n,n,1.5148000001907178,12.955900000095369
t,t,1.4987999997138957,3.064200000286121
f,f,1.515599999904623,4.746000000000009
g,g,1.515900000095371,3.09690000009536
b,b,1.5158999996185116,1.9479000000953874
h,h,1.515900000095371,4.362499999999983
s,s,1.5155999999046514,9.50830000019073
