nlLet,letter,readingTime,checkingTime
i,i,1.5252,5.59540000000004
g,g,1.51049999999998,10.3845
k,k,1.51730000000001,3.73999999999998
a,a,1.51120000000003,3.23729999999998
x,x,1.51179999999999,3.79340000000002
s,s,1.50129999999999,2.12539999999996
m,m,1.50680000000006,2.97559999999999
n,n,1.50709999999998,3.21369999999999
r,r,1.50229999999999,5.72020000000003
u,u,1.51160000000002,5.15309999999999
h,h,1.50819999999999,4.36930000000001
f,f,1.51499999999999,5.72829999999999
p,p,1.51140000000004,2.89509999999996
e,e,1.51050000000001,4.17910000000003
q,q,1.5033,2.51149999999998
w,w,1.50209999999998,2.63460000000003
b,b,1.51479999999998,2.16389999999998
c,c,1.51830000000004,2.2398
j,j,1.50789999999995,4.02780000000004
t,t,1.52669999999995,3.05010000000004
l,l,1.5087,2.36639999999997
y,y,1.50149999999999,2.27160000000003
d,d,1.52489999999997,2.37690000000003
v,v,1.52359999999996,5.70870000000002
o,o,1.53399999999999,2.83109999999999
z,z,0.521600000000035,2.40659999999997
i,i,1.52570000000003,5.07659999999998
j,j,1.5222,3.74129999999997
c,c,1.52350000000001,2.60780000000005
g,g,1.52249999999998,2.81019999999995
r,r,1.52380000000005,1.70829999999995
u,u,1.5224,1.89909999999998
p,p,1.53440000000001,1.80560000000003
a,a,1.5224,2.51049999999998
t,t,1.5231,1.61230000000006
q,q,1.52339999999998,4.57219999999995
w,w,1.52370000000008,4.91769999999997
h,h,1.51609999999999,3.04580000000004
y,y,1.51809999999995,4.47609999999997
o,o,1.51859999999999,2.27780000000007
k,k,1.52390000000003,1.678
n,n,1.52369999999991,1.73040000000003
z,z,1.53480000000008,8.37209999999999
m,m,1.52390000000003,2.97189999999989
l,l,1.52260000000007,3.11039999999991
b,b,1.5265,5.303
s,s,1.52320000000009,2.94509999999997
e,e,1.52409999999998,2.44080000000002
v,v,1.53040000000004,3.28000000000003
x,x,1.51469999999995,4.11899999999997
d,d,1.52330000000006,4.14100000000002
f,f,1.52889999999991,3.30470000000003
e,e,1.52179999999993,2.97510000000011
l,l,1.52800000000002,1.91589999999991
a,a,1.51580000000001,2.73969999999997
z,z,1.52390000000003,3.11920000000009
f,f,1.51459999999997,4.00869999999992
t,t,1.52320000000009,4.63729999999993
