welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,participant,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,testResp,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.195370356,-0.264814843,1,0,0,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,-0.195370356,-0.264814843,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,9.7993,zingen ,,-0.251851824,-0.245370399,1,0,0,0,0,0,106,1,zingen,images/br_zingen.png,images/cb_zingen.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.6709,,,-0.251851824,-0.244444444,1,0,0,0,1,1,102,1,legaal,images/br_legaal.png,images/cb_legaal.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.1887,,,0.013888889,-0.127777778,1,0,0,0,2,2,143,1,hechten,images/br_hechten.png,images/cb_hechten.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,1.7333,,,0.013888889,-0.127777778,1,0,0,0,3,3,10,1,leek,images/br_leek.png,images/cb_leek.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.2617,,,0.415740797,-0.186111111,1,0,0,0,4,4,148,1,smullen,images/br_smullen.png,images/cb_smullen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.7993,,,0.415740797,-0.186111111,1,0,0,0,5,5,170,1,schatten,images/br_schatten.png,images/cb_schatten.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,3.2344,wegen,,0.415740797,-0.186111111,1,0,0,0,6,6,64,1,wegen,images/br_wegen.png,images/cb_wegen.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.5051,,,0.450925954,-0.309259288,1,0,0,0,7,7,189,1,aanraden,images/br_aanraden.png,images/cb_aanraden.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.5804,,,0.450925954,-0.309259288,1,0,0,0,8,8,150,1,gegeven,images/br_gegeven.png,images/cb_gegeven.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.4152,,,0.450925954,-0.309259288,1,0,0,0,9,9,155,1,gerucht,images/br_gerucht.png,images/cb_gerucht.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.6715,,,0.450925954,-0.309259288,1,0,0,0,10,10,77,1,woede,images/br_woede.png,images/cb_woede.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,7.5504,invloed,,0.450925954,-0.309259288,1,0,0,0,11,11,145,1,invloed,images/br_invloed.png,images/cb_invloed.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,4.5194,jurk,,0.450925954,-0.309259288,1,0,0,0,12,12,24,1,jurk,images/br_jurk.png,images/cb_jurk.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.6212,,,0.450925954,-0.309259288,1,0,0,0,13,13,111,1,ticket,images/br_ticket.png,images/cb_ticket.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.624,,,0.450925954,-0.309259288,1,0,0,0,14,14,172,1,weigeren,images/br_weigeren.png,images/cb_weigeren.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.1753,,,0.450925954,-0.309259288,1,0,0,0,15,15,120,1,klimmen,images/br_klimmen.png,images/cb_klimmen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0107,,,0.450925954,-0.309259288,1,0,0,0,16,16,127,1,doodmoe,images/br_doodmoe.png,images/cb_doodmoe.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.13,,,0.450925954,-0.309259288,1,0,0,0,17,17,117,1,kennis,images/br_kennis.png,images/cb_kennis.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.6124,,,0.450925954,-0.309259288,1,0,0,0,18,18,182,1,bijkomen,images/br_bijkomen.png,images/cb_bijkomen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.482,,,0.450925954,-0.309259288,1,0,0,0,19,19,134,1,geliefd,images/br_geliefd.png,images/cb_geliefd.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.3832,,,0.411111111,-0.268518575,0,0,1,0,20,20,162,1,uitdelen,images/br_uitdelen.png,images/cb_uitdelen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.1684,,,0.416666667,-0.277777778,1,0,0,0,21,21,109,1,totaal,images/br_totaal.png,images/cb_totaal.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0883,,,0.416666667,-0.277777778,1,0,0,0,22,22,74,1,graaf,images/br_graaf.png,images/cb_graaf.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.3687,,,0.416666667,-0.277777778,1,0,0,0,23,23,142,1,snuiven,images/br_snuiven.png,images/cb_snuiven.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.9547,,,0.416666667,-0.277777778,1,0,0,0,24,24,198,1,bedoelen,images/br_bedoelen.png,images/cb_bedoelen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.2278,,,0.416666667,-0.277777778,1,0,0,0,25,25,0,1,slak,images/br_slak.png,images/cb_slak.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.3742,,,0.416666667,-0.277777778,1,0,0,0,26,26,98,1,kreeft,images/br_kreeft.png,images/cb_kreeft.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.4102,,,0.416666667,-0.277777778,1,0,0,0,27,27,21,1,mist,images/br_mist.png,images/cb_mist.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.2176,,,0.416666667,-0.277777778,1,0,0,0,28,28,71,1,bever,images/br_bever.png,images/cb_bever.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.2912,,,0.416666667,-0.277777778,1,0,0,0,29,29,193,1,weeshuis,images/br_weeshuis.png,images/cb_weeshuis.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.6002,,,0.416666667,-0.277777778,1,0,0,0,30,30,5,1,blad,images/br_blad.png,images/cb_blad.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.4941,,,0.416666667,-0.277777778,1,0,0,0,31,31,112,1,lukken,images/br_lukken.png,images/cb_lukken.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0838,,,0.416666667,-0.277777778,1,0,0,0,32,32,57,1,steek,images/br_steek.png,images/cb_steek.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.1484,,,0.416666667,-0.277777778,1,0,0,0,33,33,138,1,akkoord,images/br_akkoord.png,images/cb_akkoord.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.3907,,,0.416666667,-0.277777778,1,0,0,0,34,34,43,1,klauw,images/br_klauw.png,images/cb_klauw.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.2022,,,0.416666667,-0.277777778,1,0,0,0,35,35,124,1,bloeien,images/br_bloeien.png,images/cb_bloeien.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.1032,,,0.416666667,-0.277777778,1,0,0,0,36,36,197,1,spanning,images/br_spanning.png,images/cb_spanning.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.8859,,,0.416666667,-0.277777778,1,0,0,0,37,37,62,1,knaap,images/br_knaap.png,images/cb_knaap.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.128,,,0.416666667,-0.277777778,1,0,0,0,38,38,126,1,kasteel,images/br_kasteel.png,images/cb_kasteel.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.184,,,0.416666667,-0.277777778,1,0,0,0,39,39,45,1,piste,images/br_piste.png,images/cb_piste.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.2922,,,0.416666667,-0.277777778,0,0,1,0,40,40,44,1,flits,images/br_flits.png,images/cb_flits.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.5114,,,0.248148176,-0.350925954,1,0,0,0,41,41,180,1,openbaar,images/br_openbaar.png,images/cb_openbaar.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.4908,,,0.248148176,-0.350925954,1,0,0,0,42,42,7,1,geld,images/br_geld.png,images/cb_geld.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.4556,,,0.248148176,-0.350925954,1,0,0,0,43,43,49,1,laken,images/br_laken.png,images/cb_laken.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.2307,,,0.248148176,-0.350925954,0,0,1,0,44,44,46,1,jagen,images/br_jagen.png,images/cb_jagen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.4273,,,0.240740797,-0.348148176,1,0,0,0,45,45,96,1,slagen,images/br_slagen.png,images/cb_slagen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.3005,,,0.240740797,-0.348148176,0,0,1,0,46,46,191,1,opheffen,images/br_opheffen.png,images/cb_opheffen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.2968,,,0.240740797,-0.348148176,1,0,0,0,47,47,118,1,vinger,images/br_vinger.png,images/cb_vinger.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.5,,,0.240740797,-0.348148176,1,0,0,0,48,48,68,1,schat,images/br_schat.png,images/cb_schat.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,1.4568,,,0.240740797,-0.348148176,1,0,0,0,49,49,190,1,goedkoop,images/br_goedkoop.png,images/cb_goedkoop.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.5315,,,0.240740797,-0.348148176,0,0,1,0,50,50,32,1,palm,images/br_palm.png,images/cb_palm.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.8989,,,0.240740797,-0.348148176,1,0,0,0,51,51,19,1,geit,images/br_geit.png,images/cb_geit.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.488,,,0.240740797,-0.348148176,1,0,0,0,52,52,76,1,afval,images/br_afval.png,images/cb_afval.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0806,,,0.240740797,-0.348148176,1,0,0,0,53,53,188,1,strekken,images/br_strekken.png,images/cb_strekken.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0444,,,0.240740797,-0.348148176,1,0,0,0,54,54,183,1,getuigen,images/br_getuigen.png,images/cb_getuigen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.2015,,,0.240740797,-0.348148176,1,0,0,0,55,55,11,1,mode,images/br_mode.png,images/cb_mode.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.3652,,,0.240740797,-0.348148176,1,0,0,0,56,56,139,1,stiekem,images/br_stiekem.png,images/cb_stiekem.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,5.4487,voorraad,,0.240740797,-0.348148176,1,0,0,0,57,57,186,1,voorraad,images/br_voorraad.png,images/cb_voorraad.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.5206,,,0.240740797,-0.348148176,1,0,0,0,58,58,78,1,leren,images/br_leren.png,images/cb_leren.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.4298,,,0.240740797,-0.348148176,1,0,0,0,59,59,157,1,uitlaat,images/br_uitlaat.png,images/cb_uitlaat.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.3243,,,0.240740797,-0.348148176,1,0,0,0,60,60,181,1,toegeven,images/br_toegeven.png,images/cb_toegeven.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.284,,,0.240740797,-0.348148176,1,0,0,0,61,61,167,1,eenhoorn,images/br_eenhoorn.png,images/cb_eenhoorn.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.5,,,0.240740797,-0.348148176,1,0,0,0,62,62,133,1,seizoen,images/br_seizoen.png,images/cb_seizoen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0008,,,0.240740797,-0.348148176,1,0,0,0,63,63,152,1,afnemen,images/br_afnemen.png,images/cb_afnemen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,8.284,wijlen,,0.261111111,-0.400925954,1,0,0,0,64,64,105,1,wijlen,images/br_wijlen.png,images/cb_wijlen.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.7572,,,0.261111111,-0.400925954,1,0,0,0,65,65,48,1,steel,images/br_steel.png,images/cb_steel.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0501,,,0.261111111,-0.400925954,1,0,0,0,66,66,4,1,moes,images/br_moes.png,images/cb_moes.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0111,,,0.261111111,-0.400925954,1,0,0,0,67,67,2,1,jaar,images/br_jaar.png,images/cb_jaar.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,1.1448,,,0.261111111,-0.400925954,1,0,0,0,68,68,20,1,site,images/br_site.png,images/cb_site.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.5729,,,0.261111111,-0.400925954,1,0,0,0,69,69,174,1,stemming,images/br_stemming.png,images/cb_stemming.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0925,,,0.261111111,-0.400925954,1,0,0,0,70,70,110,1,zuster,images/br_zuster.png,images/cb_zuster.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.1862,,,0.261111111,-0.400925954,1,0,0,0,71,71,196,1,nakijken,images/br_nakijken.png,images/cb_nakijken.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.3368,,,0.261111111,-0.400925954,1,0,0,0,72,72,88,1,boeien,images/br_boeien.png,images/cb_boeien.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.233,,,0.261111111,-0.400925954,1,0,0,0,73,73,29,1,baas,images/br_baas.png,images/cb_baas.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.2506,,,0.261111111,-0.400925954,1,0,0,0,74,74,58,1,tekst,images/br_tekst.png,images/cb_tekst.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,2.2598,,,0.261111111,-0.400925954,1,0,0,0,75,75,50,1,stoom,images/br_stoom.png,images/cb_stoom.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.1007,,,0.261111111,-0.400925954,1,0,0,0,76,76,94,1,oceaan,images/br_oceaan.png,images/cb_oceaan.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.3812,,,0.261111111,-0.400925954,1,0,0,0,77,77,95,1,vreten,images/br_vreten.png,images/cb_vreten.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.4743,,,0.261111111,-0.400925954,1,0,0,0,78,78,15,1,soda,images/br_soda.png,images/cb_soda.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0888,,,0.261111111,-0.400925954,1,0,0,0,79,79,165,1,feestdag,images/br_feestdag.png,images/cb_feestdag.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,1.3916,,,0.261111111,-0.400925954,1,0,0,0,80,80,80,1,kanjer,images/br_kanjer.png,images/cb_kanjer.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.1014,,,0.261111111,-0.400925954,1,0,0,0,81,81,119,1,liefje,images/br_liefje.png,images/cb_liefje.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0007,,,0.261111111,-0.400925954,0,0,1,0,82,82,99,1,koffie,images/br_koffie.png,images/cb_koffie.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.5368,,,0.212963019,-0.395370399,1,0,0,0,83,83,130,1,keihard,images/br_keihard.png,images/cb_keihard.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.7241,,,0.212963019,-0.395370399,1,0,0,0,84,84,70,1,ijdel,images/br_ijdel.png,images/cb_ijdel.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.2826,,,0.212963019,-0.395370399,1,0,0,0,85,85,171,1,aarzelen,images/br_aarzelen.png,images/cb_aarzelen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.283,,,0.212963019,-0.395370399,1,0,0,0,86,86,164,1,anarchie,images/br_anarchie.png,images/cb_anarchie.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0555,,,0.212963019,-0.395370399,0,0,1,0,87,87,140,1,blijven,images/br_blijven.png,images/cb_blijven.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.0439,,,0.212037065,-0.395370399,1,0,0,0,88,88,158,1,innemen,images/br_innemen.png,images/cb_innemen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,55987,2023-09-30_10h44.50.879,vbt_B2_day4,2022.2.4,Win32,60.13229104,55987,,,,,,down,0,0.2076,,,0.212037065,-0.395370399,1,0,0,0,89,89,125,1,aanzien,images/br_aanzien.png,images/cb_aanzien.png,0,,,,,,,,,,,,,,,,,,,,,
