welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,participant,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
0.346296381,-0.169444473,1,0,0,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,0.42314812,-0.364814829,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,1.5007,,0.532407407,-0.25462963,1,0,0,0,0,0,7,1,geld,images/br_geld.png,images/cb_geld.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,1.9945,,0.532407407,-0.25462963,1,0,0,0,1,1,118,1,vinger,images/br_vinger.png,images/cb_vinger.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,2.4516,,0.532407407,-0.25462963,1,0,0,0,2,2,111,1,ticket,images/br_ticket.png,images/cb_ticket.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,1.2607,,0.532407407,-0.25462963,1,0,0,0,3,3,54,1,gebit,images/br_gebit.png,images/cb_gebit.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,5.5701,,0.532407407,-0.25462963,1,0,0,0,4,4,71,1,bever,images/br_bever.png,images/cb_bever.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,0.7939,,0.532407407,-0.25462963,1,0,0,0,5,5,2,1,jaar,images/br_jaar.png,images/cb_jaar.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,0.3507,,0.532407407,-0.25462963,1,0,0,0,6,6,125,1,aanzien,images/br_aanzien.png,images/cb_aanzien.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,6.0351,,0.532407407,-0.25462963,1,0,0,0,7,7,15,1,soda,images/br_soda.png,images/cb_soda.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,0.5352,,0.532407407,-0.25462963,1,0,0,0,8,8,113,1,koppen,images/br_koppen.png,images/cb_koppen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,0.6679,,0.400925954,-0.217592593,1,0,0,0,9,9,171,1,aarzelen,images/br_aarzelen.png,images/cb_aarzelen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,1.1008,,0.400925954,-0.217592593,1,0,0,0,10,10,166,1,strikken,images/br_strikken.png,images/cb_strikken.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,3.2679,,0.400925954,-0.217592593,1,0,0,0,11,11,43,1,klauw,images/br_klauw.png,images/cb_klauw.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,1.9456,,0.400925954,-0.217592593,1,0,0,0,12,12,80,1,kanjer,images/br_kanjer.png,images/cb_kanjer.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,0.1514,,0.400925954,-0.217592593,1,0,0,0,13,13,88,1,boeien,images/br_boeien.png,images/cb_boeien.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,13.6013,,0.400925954,-0.217592593,1,0,0,0,14,14,178,1,huisdier,images/br_huisdier.png,images/cb_huisdier.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,0.5419,,0.400925954,-0.217592593,1,0,0,0,15,15,61,1,groen,images/br_groen.png,images/cb_groen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,1.7842,,0.400925954,-0.217592593,1,0,0,0,16,16,159,1,sufferd,images/br_sufferd.png,images/cb_sufferd.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,19.5697,,0.400925954,-0.217592593,1,0,0,0,17,17,146,1,opkomen,images/br_opkomen.png,images/cb_opkomen.png,1,opkomen,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,5.253,,0.400925954,-0.217592593,1,0,0,0,18,18,91,1,gezond,images/br_gezond.png,images/cb_gezond.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,3.5684,,0.400925954,-0.217592593,1,0,0,0,19,19,52,1,wagon,images/br_wagon.png,images/cb_wagon.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,1.5961,,0.400925954,-0.217592593,1,0,0,0,20,20,195,1,middelen,images/br_middelen.png,images/cb_middelen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,0.7181,,0.400925954,-0.217592593,1,0,0,0,21,21,78,1,leren,images/br_leren.png,images/cb_leren.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,0.6362,,0.400925954,-0.217592593,1,0,0,0,22,22,77,1,woede,images/br_woede.png,images/cb_woede.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,2.1127,,0.400925954,-0.217592593,1,0,0,0,23,23,94,1,oceaan,images/br_oceaan.png,images/cb_oceaan.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,1.3188,,0.400925954,-0.217592593,1,0,0,0,24,24,18,1,blik,images/br_blik.png,images/cb_blik.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,0.6721,,0.400925954,-0.217592593,1,0,0,0,25,25,17,1,taal,images/br_taal.png,images/cb_taal.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,2.0681,,0.400925954,-0.217592593,1,0,0,0,26,26,164,1,anarchie,images/br_anarchie.png,images/cb_anarchie.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,0.5344,,0.400925954,-0.217592593,1,0,0,0,27,27,13,1,kaal,images/br_kaal.png,images/cb_kaal.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51007,2023-09-27_09h17.11.881,vbt_B2_day4,2022.2.4,Win32,59.65163445,51007,,,,,,down,0,1.3959,,0.400925954,-0.217592593,1,0,0,0,28,28,93,1,waarop,images/br_waarop.png,images/cb_waarop.png,0,,,,,,,,,,,,,,,,,,,,,,
