welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.185185185,-0.250925912,1,0,0,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,-0.185185185,-0.250925912,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,down,0,1.161900002,,-0.185185185,-0.250925912,1,0,0,0,0,0,138,1,akkoord,images/br_akkoord.png,images/cb_akkoord.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,down,0,0.3009,,-0.185185185,-0.250925912,1,0,0,0,1,1,96,1,slagen,images/br_slagen.png,images/cb_slagen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,down,0,1.805200001,,-0.185185185,-0.250925912,1,0,0,0,2,2,132,1,grappen,images/br_grappen.png,images/cb_grappen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,down,0,2.351300001,,-0.185185185,-0.250925912,1,0,0,0,3,3,14,1,rijp,images/br_rijp.png,images/cb_rijp.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,down,0,2.3684,,-0.185185185,-0.250925912,1,0,0,0,4,4,186,1,voorraad,images/br_voorraad.png,images/cb_voorraad.png,1,voorraad,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,down,0,0.7656,,-0.185185185,-0.250925912,1,0,0,0,5,5,57,1,steek,images/br_steek.png,images/cb_steek.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,down,0,2.751800001,,-0.185185185,-0.250925912,1,0,0,0,6,6,16,1,ziek,images/br_ziek.png,images/cb_ziek.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,down,0,9.135300001,,-0.185185185,-0.250925912,1,0,0,0,7,7,15,1,soda,images/br_soda.png,images/cb_soda.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,down,0,3.284200001,,-0.185185185,-0.250925912,1,0,0,0,8,8,174,1,stemming,images/br_stemming.png,images/cb_stemming.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,down,0,0.0511,,-0.185185185,-0.250925912,1,0,0,0,9,9,55,1,praat,images/br_praat.png,images/cb_praat.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,down,0,3.179900002,,-0.185185185,-0.250925912,1,0,0,0,10,10,86,1,woning,images/br_woning.png,images/cb_woning.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00024,2023-09-28_14h59.09.599,vbt_B2_day4,2022.2.4,Win32,59.15409642,,,,,,down,0,0.5174,,-0.185185185,-0.250925912,1,0,0,0,11,11,73,1,volop,images/br_volop.png,images/cb_volop.png,0,,,,,,,,,,,,,,,,,,,,,,
