welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,testResp,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.237747072,-0.128996697,1,0,0,00015,2023-08-07_11h52.32.261,vbt_B2_day4,2022.2.4,Win32,60.74227055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00015,2023-08-07_11h52.32.261,vbt_B2_day4,2022.2.4,Win32,60.74227055,0.697873958,-0.090089717,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00015,2023-08-07_11h52.32.261,vbt_B2_day4,2022.2.4,Win32,60.74227055,,,,,,down,0,7.3003,invloed,,0.697873958,-0.090089717,1,0,0,0,0,0,145,1,invloed,images/br_invloed.png,images/cb_invloed.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,00015,2023-08-07_11h52.32.261,vbt_B2_day4,2022.2.4,Win32,60.74227055,,,,,,down,0,6.5338,zwart,,0.512602462,0.023852251,1,0,0,0,1,1,67,1,zwart,images/br_zwart.png,images/cb_zwart.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,00015,2023-08-07_11h52.32.261,vbt_B2_day4,2022.2.4,Win32,60.74227055,,,,,,down,0,2.5385,,,0.588563646,-0.167903678,1,0,0,0,2,2,141,1,knielen,images/br_knielen.png,images/cb_knielen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,00015,2023-08-07_11h52.32.261,vbt_B2_day4,2022.2.4,Win32,60.74227055,,,,,,down,0,9.4514,,,0.576521265,-0.123438509,1,0,0,0,3,3,195,1,middelen,images/br_middelen.png,images/cb_middelen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,00015,2023-08-07_11h52.32.261,vbt_B2_day4,2022.2.4,Win32,60.74227055,,,,,,down,0,33.6156,,,0.182819228,-0.016907459,1,0,0,0,4,4,70,1,ijdel,images/br_ijdel.png,images/cb_ijdel.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,00015,2023-08-07_11h52.32.261,vbt_B2_day4,2022.2.4,Win32,60.74227055,,,,,,down,0,6.1354,,,0.142985859,-0.032655539,1,0,0,0,5,5,133,1,seizoen,images/br_seizoen.png,images/cb_seizoen.png,0,,,,,,,,,,,,,,,,,,,,,
,,,,,00015,2023-08-07_11h52.32.261,vbt_B2_day4,2022.2.4,Win32,60.74227055,,,,,,down,0,5.5293,leuk,,0.142985859,-0.032655539,1,0,0,0,6,6,26,1,leuk,images/br_leuk.png,images/cb_leuk.png,1,,,,,,,,,,,,,,,,,,,,,
,,,,,00015,2023-08-07_11h52.32.261,vbt_B2_day4,2022.2.4,Win32,60.74227055,,,,,,down,0,1.8341,,,0.142985859,-0.032655539,1,0,0,0,7,7,126,1,kasteel,images/br_kasteel.png,images/cb_kasteel.png,0,,,,,,,,,,,,,,,,,,,,,
