welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.064130435,-0.082608696,1,0,0,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,-0.008695652,-0.072826087,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,,,,,,down,0,0.034,,0.007608696,-0.138043478,1,0,0,0,0,0,4,1,moes,images/br_moes.png,images/cb_moes.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,,,,,,down,0,34.382,,0.042391304,-0.129347826,1,0,0,0,1,1,199,1,beseffen,images/br_beseffen.png,images/cb_beseffen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,,,,,,down,0,10.937,,0.042391304,-0.132608696,1,0,0,0,2,2,32,1,palm,images/br_palm.png,images/cb_palm.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,,,,,,down,0,42.782,,0.057608696,-0.115217391,1,0,0,0,3,3,160,1,daarheen,images/br_daarheen.png,images/cb_daarheen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,,,,,,down,0,33.617,,0.057608696,-0.115217391,1,0,0,0,4,4,68,1,schat,images/br_schat.png,images/cb_schat.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,,,,,,down,0,0.7,,0.057608696,-0.115217391,1,0,0,0,5,5,125,1,aanzien,images/br_aanzien.png,images/cb_aanzien.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,,,,,,down,0,0.392,,0.057608696,-0.115217391,1,0,0,0,6,6,106,1,zingen,images/br_zingen.png,images/cb_zingen.png,1,zingen,,,,,,,,,,,,,,,,,,,,,
,,,,,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,,,,,,down,0,0.337,,0.057608696,-0.115217391,1,0,0,0,7,7,132,1,grappen,images/br_grappen.png,images/cb_grappen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,,,,,,down,0,0.5,,0.057608696,-0.115217391,1,0,0,0,8,8,34,1,vorm,images/br_vorm.png,images/cb_vorm.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,,,,,,down,0,0.487,,0.057608696,-0.115217391,1,0,0,0,9,9,90,1,geluid,images/br_geluid.png,images/cb_geluid.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00017,2023-08-19_23h21.18.231,vbt_B2_day4,2022.2.4,MacIntel,58.82352941,,,,,,down,0,1.801,,0.048913043,-0.085869565,1,0,0,0,10,10,80,1,kanjer,images/br_kanjer.png,images/cb_kanjer.png,0,,,,,,,,,,,,,,,,,,,,,,
