nlLet,letter,readingTime,checkingTime
z,z,1.507000000000005,3.5845000000000056
r,r,1.501399999976158,1.6228000000715213
x,x,1.501600000023842,2.1806999999284784
o,o,1.5077000000476772,3.1359999999999957
b,b,1.5028999999761652,2.073899999976149
t,t,1.5022000000476936,1.9506999999284744
a,a,1.507300000071524,2.8246000000238354
l,l,1.5016999999284764,4.109999999999999
q,q,1.5015000000000072,2.9428000000715286
y,y,1.5022999999523137,3.845100000023834
f,f,1.5007999999523207,2.9296000000238394
n,n,1.5015000000000072,2.602399999976157
d,d,1.501499999999993,2.8248000000715336
i,i,1.501499999999993,2.0896999999284844
e,e,1.5008999999761556,2.4013000000715294
g,g,1.5008999999761556,1.866500000000002
m,m,1.5022000000476794,1.9422999999522972
k,k,1.5021000000238587,1.680499999999995
p,p,1.5063999999761677,1.825399999976156
u,u,1.5011000000238255,4.387200000047699
v,v,1.5018999999761604,1.5831000000238475
w,w,1.507399999976144,2.532499999999999
s,s,1.5026000000238469,1.6092999999523272
h,h,1.501499999999993,1.9208999999761431
j,j,1.5021000000238587,1.6453999999761493
c,c,1.508600000023847,1.531000000000006
