nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
plek,1,plek,1,plek,NaN,0.495299999952323,1,7.80620000004768,
waarvan,0,,0,waarvan,5.89990000009536,0.640500000000003,0,NaN,
stiekem,0,,0,stiekem,7.54260000014304,0.717399999856951,0,NaN,
joggen,0,,0,joggen,4.57179999995233,0.406599999904614,0,NaN,
ziek,0,,0,ziek,4.44029999995232,0.416499999999985,0,NaN,
stemming,0,,0,stemming,6.03170000004769,0.452199999809267,0,NaN,
baai,0,,0,baai,7.56610000014305,0.494399999856938,0,NaN,
parel,1,parel,1,parel,NaN,0.516299999952338,1,4.83970000004769,
attentie,0,,0,attentie,6.44210000014306,0.381399999856939,0,NaN,
kasteel,0,,0,kasteel,4.00690000009536,0.369,0,NaN,
graaf,0,,0,graaf,3.87640000009534,0.516299999952338,0,NaN,
aflopen,0,,0,aflopen,6.75740000009534,0.495599999904641,0,NaN,
leuk,1,leuk,1,leuk,NaN,0.462000000000018,1,6.03940000009536,
flits,0,,0,flits,3.75240000009538,0.504599999904627,0,NaN,
voorraad,1,voorraad,1,voorraad,NaN,0.511400000095364,1,8.8352999999523,
schat,0,,0,schat,3.73970000004769,0.363499999999988,0,NaN,
soda,0,,0,soda,6.87160000014305,0.412999999999982,0,NaN,
blad,0,,0,blad,3.79439999985695,0.530000000000001,0,NaN,
bloeien,0,,0,bloeien,3.77840000009536,1.48349999999999,0,NaN,
lukken,0,,0,lukken,3.89459999990464,0.631500000000017,0,NaN,
woede,0,,0,woede,6.16640000009539,0.546099999904641,0,NaN,
mijnheer,1,mijnheer,1,mijnheer,NaN,0.562000000000012,1,10.4325,
heengaan,0,,0,heengaan,9.98779999995236,0.397400000095331,0,NaN,
goedkoop,0,,0,goedkoop,5.61080000019075,0.449099999904604,0,NaN,
leren,0,,0,leren,3.59729999995233,0.599300000190738,0,NaN,
uien,0,,0,uien,3.83339999985697,0.497900000095342,0,NaN,
excuus,0,,0,excuus,7.45819999980927,0.393600000143067,0,NaN,
bleek,0,,0,bleek,4.07170000004766,0.424599999904615,0,NaN,
heilig,0,,0,heilig,9.14290000009538,0.47779999995231,0,NaN,
opkomen,1,opkomen,1,opkomen,NaN,7.92659999990462,1,13.6267999999523,
totaal,0,,0,totaal,5.04149999999998,0.394099999904654,0,NaN,
koffie,0,,0,koffie,4.3412999999523,0.474299999952336,0,NaN,
vinger,0,,0,vinger,5.4997999999523,1.63299999999998,0,NaN,
dans,1,dans,1,dans,NaN,0.56450000000001,1,5.33319999980927,
verhaal,0,,0,verhaal,4.51660000014306,0.418299999952353,0,NaN,
maken,0,,0,maken,10.5108000001907,0.414899999856971,0,NaN,
aanraden,0,,0,aanraden,5.05549999999999,0.374900000095408,0,NaN,
feestdag,0,,0,feestdag,6.49419999980927,0.407100000143032,0,NaN,
geit,0,,0,geit,3.75720000004765,0.494299999952318,0,NaN,
gegeven,0,,0,gegeven,8.34180000019074,0.433399999856931,0,NaN,
besmet,0,,0,besmet,6.92670000004767,0.471699999809232,0,NaN,
zingen,1,zingen,1,zingen,NaN,0.756100000143022,1,5.29459999990462,
driemaal,0,,0,driemaal,8.58369999980926,0.478800000190745,0,NaN,
slagen,0,,0,slagen,3.65549999999996,0.69559999990463,0,NaN,
moes,0,,0,moes,4.25749999999999,0.473900000095398,0,NaN,
traag,0,,0,traag,3.69089999985692,0.490200000047707,0,NaN,
waarop,0,,0,waarop,4.86109999990464,0.462200000047687,0,NaN,
kanjer,0,,0,kanjer,9.97020000004773,0.410400000095365,0,NaN,
