nlLet,letter,readingTime,checkingTime
x,x,1.521399999976154,5.037300000011925
y,y,1.510300000011938,3.808499999999981
v,v,1.51400000000001,3.2183999999761568
w,w,1.531000000000006,2.1839000000059627
l,l,1.5155999999940377,2.234300000011899
a,a,1.531900000005976,2.241299999982118
s,s,1.5130000000000052,6.118200000017879
j,j,1.5144999999999982,5.144900000005947
c,c,1.5158999999761704,1.7845000000000084
h,h,1.515300000011905,1.9108000000119318
z,z,1.5126999999880866,4.356800000011901
g,g,1.5080000000000098,2.064799999982114
b,b,1.5164000000059445,1.557699999988074
f,f,1.5077000000179055,2.038900000005981
p,p,1.5139999999999532,2.754000000000019
o,o,1.5107999999821118,3.097000000000037
n,n,1.5304000000059546,2.4030999999940263
e,e,1.5125999999940518,2.4420000000000073
u,u,1.514400000005935,2.7445999999940227
m,m,1.5160000000000196,2.2379999999999995
t,t,1.517900000005966,2.86190000000596
q,q,1.51309999999404,2.699599999994007
r,r,1.5166000000238569,4.055199999988076
i,i,1.5108000000119546,1.774000000000001
d,d,1.5168999999761468,2.50920000001787
k,k,1.5151999999880559,2.8854000000059727
