nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
baai,0,,0,baai,7.63130000000074,0.622099999997772,0,NaN,
aarzelen,0,,0,aarzelen,10.6408999999985,1.91480000000075,0,NaN,
rechten,0,,0,rechten,7.89380000000074,1.02819999999926,0,NaN,
getuigen,1,getuigen,1,getuigen,NaN,0.852599999997764,1,12.750200000003,
besmet,0,,0,besmet,11.6239000000022,2.71380000000075,0,NaN,
waarop,0,,0,waarop,8.07540000000223,0.774300000000736,0,NaN,
slak,0,,0,slak,4.27459999999775,0.446199999999266,0,NaN,
eetlust,0,,0,eetlust,7.86330000000072,0.476399999998534,0,NaN,
wijlen,0,,0,wijlen,6.86579999999702,0.481100000001504,0,NaN,
zwart,0,,0,zwart,9.94090000000224,0.577199999999237,0,NaN,
volop,0,,0,volop,8.83290000000224,0.460499999999996,0,NaN,
heilig,0,,0,heilig,12.3186000000015,0.641999999999996,0,NaN,
schep,0,,0,schep,5.95219999999927,0.483499999999992,0,NaN,
plek,0,,0,plek,6.26339999999851,0.702499999999986,0,NaN,
bijkomen,1,bijkomen,1,bijkomen,NaN,0.486500000000007,1,14.2258000000007,
mijnheer,0,,0,mijnheer,10.7750999999978,0.47580000000076,0,NaN,
nodig,0,,0,nodig,4.56090000000225,0.393599999997747,0,NaN,
spanning,0,,0,spanning,4.32850000000002,0.417000000000002,0,NaN,
jasje,1,jasje,1,jasje,NaN,0.535699999999252,1,7.58980000000076,
geit,0,,0,geit,5.69990000000223,0.691799999997045,0,NaN,
driemaal,0,,0,driemaal,11.259799999997,0.577400000002228,0,NaN,
waarbij,0,,0,waarbij,10.279799999997,0.471300000000724,0,NaN,
koppen,0,,0,koppen,5.59869999999927,0.47240000000221,0,NaN,
innemen,0,,0,innemen,10.3642000000029,0.494799999997042,0,NaN,
blik,0,,0,blik,7.25799999999998,0.978299999997034,0,NaN,
snoep,0,,0,snoep,5.29880000000071,0.440499999999986,0,NaN,
bever,0,,0,bever,6.5,0.507499999999993,0,NaN,
woning,0,,0,woning,5.40759999999773,0.492500000000007,0,NaN,
woestijn,0,,0,woestijn,7.86619999999925,0.462000000000046,0,NaN,
vorm,0,,0,vorm,4.24480000000074,0.463000000000022,0,NaN,
daarheen,0,,0,daarheen,7.76089999999851,0.378400000002216,0,NaN,
slapen,0,,0,slapen,3.0095,0.475400000002253,0,NaN,
afval,0,,0,afval,4.84669999999926,0.45810000000148,0,NaN,
vinger,0,,0,vinger,5.04120000000302,0.395299999997007,0,NaN,
beseffen,0,,0,beseffen,7.16370000000296,0.442099999997765,0,NaN,
piste,0,,0,piste,5.06099999999998,0.410899999998492,0,NaN,
schatten,0,,0,schatten,4.51110000000148,0.425699999999267,0,NaN,
opkijken,0,,0,opkijken,6.94119999999924,0.394499999999994,0,NaN,
maken,0,,0,maken,6.1616000000015,0.706300000000738,0,NaN,
leuk,0,,0,leuk,6.24770000000296,0.442799999997021,0,NaN,
