subject,script,column1,column2,stimuli,session,correlation,p_value,degrees_of_freedom
sub-00071,cb,readingTime,frequency,all,2,-0.08932714330881866,0.23307090395417215,178
sub-00071,cb,readingTime,old20,all,2,0.24011546358228036,0.001167615127979923,178
sub-00071,cb,readingTime,length,all,3,0.0899783032476046,0.2296683387421336,178
sub-00071,cb,readingTime,frequency,all,3,-0.08579209095641033,0.252161347757757,178
sub-00071,cb,readingTime,old20,all,3,0.06080868355670145,0.4174224329894742,178
sub-00071,cb,readingTime,length,all,4,0.202931319592741,0.006292659667646575,178
sub-00071,cb,readingTime,frequency,all,4,-0.000819068341986384,0.9912933377910025,178
sub-00071,cb,readingTime,old20,all,4,0.12552941997241815,0.09313857268652426,178
sub-00074,br,readingTime,length,all,2,0.1289683133318069,0.08444636116711171,178
sub-00074,br,readingTime,frequency,all,2,-0.05007578361362602,0.5044045274885507,178
sub-00074,br,readingTime,old20,all,2,0.14291929037328932,0.055627569228845895,178
sub-00074,br,readingTime,length,all,3,0.1351578099360011,0.07044957561205807,178
sub-00074,br,readingTime,frequency,all,3,-0.045811912057207166,0.541418027030362,178
sub-00074,br,readingTime,old20,all,3,0.09451639189125119,0.206925957789783,178
sub-00074,br,readingTime,length,all,4,0.04244539365061323,0.5715620667307821,178
sub-00074,br,readingTime,frequency,all,4,-0.04767414721926581,0.5250884971451316,178
sub-00074,br,readingTime,old20,all,4,0.11706337864556925,0.11757961639837795,178
sub-00076,br,readingTime,length,all,2,0.19461178015561076,0.008847807880017726,178
sub-00076,br,readingTime,frequency,all,2,-0.09157940577930034,0.22145136626598053,178
sub-00076,br,readingTime,old20,all,2,0.18136616760199317,0.014827195309652277,178
sub-00076,br,readingTime,length,all,3,0.1425144725537165,0.056331188366578445,178
sub-00076,br,readingTime,frequency,all,3,-0.009986313836017922,0.8941535457744028,178
sub-00076,br,readingTime,old20,all,3,0.08446738566023514,0.2595861420527581,178
sub-00076,br,readingTime,length,all,4,-0.03958866962058657,0.5987798548515085,177
sub-00076,br,readingTime,frequency,all,4,-0.00912787926309811,0.9034774495862654,177
sub-00076,br,readingTime,old20,all,4,-0.08393555224287379,0.2639574381550483,177
sub-00077,br,readingTime,length,all,2,0.2278374662200069,0.0020978061303930724,178
sub-00077,br,readingTime,frequency,all,2,-0.15699605049979462,0.035315813086925024,178
sub-00077,br,readingTime,old20,all,2,0.21179800294700438,0.004314193267543062,178
sub-00077,br,readingTime,length,all,3,0.18679133937109588,0.012047574663990954,178
sub-00077,br,readingTime,frequency,all,3,0.043869376484024426,0.5587153852017637,178
sub-00077,br,readingTime,old20,all,3,0.28099018975389667,0.00013297333048114946,178
sub-00077,br,readingTime,length,all,4,0.2544398829574214,0.0005672867800532372,178
sub-00077,br,readingTime,frequency,all,4,-0.07471759010725403,0.31883630034704363,178
sub-00077,br,readingTime,old20,all,4,0.24125958297707806,0.0011038836403715064,178
sub-00079,br,readingTime,length,all,2,0.32466740893952356,8.724854322168183e-06,178
sub-00079,br,readingTime,frequency,all,2,0.0388388599716081,0.604707268786907,178
sub-00079,br,readingTime,old20,all,2,0.4205681074973368,4.149849501434958e-09,178
sub-00079,br,readingTime,length,all,3,0.4463119783591981,3.397653676212646e-10,178
sub-00079,br,readingTime,frequency,all,3,-0.09506645870560175,0.20428354784165054,178
sub-00079,br,readingTime,old20,all,3,0.5581931042693472,3.918706739886362e-16,178
sub-00079,br,readingTime,length,all,4,0.36070287891160646,6.5551566743325e-07,178
sub-00079,br,readingTime,frequency,all,4,-0.09375382225393386,0.21062974706926077,178
sub-00079,br,readingTime,old20,all,4,0.38815918961596213,7.283586423513509e-08,178
sub-00080,br,readingTime,length,all,2,0.35299484311457513,1.1720191308846993e-06,178
sub-00080,br,readingTime,frequency,all,2,0.11434894221817522,0.12639290593186264,178
sub-00080,br,readingTime,old20,all,2,0.4061818069377976,1.5374155868436466e-08,178
sub-00080,br,readingTime,length,all,3,0.5156521422273707,1.2873693928015436e-13,178
sub-00080,br,readingTime,frequency,all,3,-0.13169421868472186,0.07802918799687149,178
sub-00080,br,readingTime,old20,all,3,0.47276173531308696,2.069519610268461e-11,178
sub-00080,br,readingTime,length,all,4,0.33387219905071563,4.643543016739487e-06,178
sub-00080,br,readingTime,frequency,all,4,-0.031199733650121058,0.6775758206178363,178
sub-00080,br,readingTime,old20,all,4,0.31286733612473894,1.9014288856733317e-05,178
sub-00081,br,readingTime,length,all,2,0.5199201615432608,7.461796343207957e-14,178
sub-00081,br,readingTime,frequency,all,2,-0.06559711751547177,0.38163420632474554,178
sub-00081,br,readingTime,old20,all,2,0.5283388467499925,2.4877812256339092e-14,178
sub-00081,br,readingTime,length,all,3,0.20404871707211059,0.0062956180351459844,176
sub-00081,br,readingTime,frequency,all,3,-0.058714503224380266,0.43627300922767864,176
sub-00081,br,readingTime,old20,all,3,0.09953996105542365,0.1861821355000526,176
sub-00081,br,readingTime,length,all,4,0.11192217558473692,0.13469634981516795,178
sub-00081,br,readingTime,frequency,all,4,-0.03077303819038019,0.6817439850961249,178
sub-00081,br,readingTime,old20,all,4,0.09045617543528803,0.2271936645825206,178
sub-00082,br,readingTime,length,all,2,0.20145792561247877,0.007006144220082932,176
sub-00082,br,readingTime,frequency,all,2,0.157751689900932,0.03546329350043353,176
sub-00082,br,readingTime,old20,all,2,0.1769179130385853,0.018156246735729815,176
sub-00082,br,readingTime,length,all,3,0.004110380156218221,0.9563276159840297,178
sub-00082,br,readingTime,frequency,all,3,-0.014987235935576784,0.8417267504911677,178
sub-00082,br,readingTime,old20,all,3,0.006328591512433209,0.9328049661680256,178
sub-00082,br,readingTime,length,all,4,-0.034404868559337984,0.6465862518463122,178
sub-00082,br,readingTime,frequency,all,4,0.0009364960051713818,0.9900451468413256,178
sub-00082,br,readingTime,old20,all,4,-0.03533080030984289,0.6377427429007674,178
sub-00083,br,readingTime,length,all,2,0.4580478390494,1.011026225274573e-10,178
sub-00083,br,readingTime,frequency,all,2,-0.13476521592097684,0.07127740838590954,178
sub-00083,br,readingTime,old20,all,2,0.4958133617961355,1.4736900714691812e-12,178
sub-00083,br,readingTime,length,all,3,0.22998611746420247,0.0019544277086470424,177
sub-00083,br,readingTime,frequency,all,3,-0.07231096539825792,0.33608126950136014,177
sub-00083,br,readingTime,old20,all,3,0.25800489669556576,0.0004886329369395373,177
sub-00083,br,readingTime,length,all,4,0.34306733171003106,2.422580044974929e-06,178
sub-00083,br,readingTime,frequency,all,4,-0.05763502179632495,0.44218602992411443,178
sub-00083,br,readingTime,old20,all,4,0.32095989601287256,1.118389917009692e-05,178
sub-00084,br,readingTime,length,all,2,-0.056039494153951756,0.4549439260470591,178
sub-00084,br,readingTime,frequency,all,2,-0.04528576692638833,0.5460768063994398,178
sub-00084,br,readingTime,old20,all,2,-0.04448521854927868,0.5532028876641749,178
sub-00084,br,readingTime,length,all,3,-0.19382507529622545,0.00913150871574426,178
sub-00084,br,readingTime,frequency,all,3,-0.055145444180500595,0.46218169137930687,178
sub-00084,br,readingTime,old20,all,3,-0.1580146650214883,0.034128690834523634,178
sub-00084,br,readingTime,length,all,4,0.09682083196799643,0.1960186766138815,178
sub-00084,br,readingTime,frequency,all,4,0.11115998522905127,0.13738874202683446,178
sub-00084,br,readingTime,old20,all,4,0.19640391983211736,0.008230490880111428,178
sub-00085,br,readingTime,length,all,2,0.38322453221854985,1.0974470544605006e-07,178
sub-00085,br,readingTime,frequency,all,2,-0.0862657856967618,0.2495423384038411,178
sub-00085,br,readingTime,old20,all,2,0.4011220550181171,2.4017436746515226e-08,178
sub-00085,br,readingTime,length,all,3,0.3993811945803448,2.7953739762717603e-08,178
sub-00085,br,readingTime,frequency,all,3,-0.03736945800763379,0.6184522968792533,178
sub-00085,br,readingTime,old20,all,3,0.3980678834307214,3.132673192694277e-08,178
sub-00085,br,readingTime,length,all,4,0.32629882497703866,7.813706198747834e-06,178
sub-00085,br,readingTime,frequency,all,4,0.02277488906091454,0.7615333567480004,178
sub-00085,br,readingTime,old20,all,4,0.2723889424356622,0.00021626512973404652,178
sub-00086,br,readingTime,length,all,2,0.36832238388111305,3.6353409840754907e-07,178
sub-00086,br,readingTime,frequency,all,2,0.05050568821459738,0.5007474827199314,178
sub-00086,br,readingTime,old20,all,2,0.2356078108522272,0.0014528869864619783,178
sub-00086,br,readingTime,length,all,3,0.19847941552550463,0.007563570236606033,178
sub-00086,br,readingTime,frequency,all,3,0.06818854368269979,0.3630699017714409,178
sub-00086,br,readingTime,old20,all,3,0.1706443172933946,0.02200342604094841,178
sub-00086,br,readingTime,length,all,4,0.24927784113805126,0.0007393791830222523,178
sub-00086,br,readingTime,frequency,all,4,-0.0936023566234759,0.21137103928431067,178
sub-00086,br,readingTime,old20,all,4,0.27218466010568526,0.00021873547040909136,178
sub-00087,br,readingTime,length,all,2,0.11953864617638241,0.10996674266846249,178
sub-00087,br,readingTime,frequency,all,2,-0.09343150465242114,0.2122094532401721,178
sub-00087,br,readingTime,old20,all,2,0.0860358867012984,0.25081106276010745,178
sub-00087,br,readingTime,length,all,3,0.02667061810698157,0.7222942473283864,178
sub-00087,br,readingTime,frequency,all,3,-0.024702182771545178,0.7420378389615795,178
sub-00087,br,readingTime,old20,all,3,-0.015066571098005096,0.8408999991295016,178
sub-00087,br,readingTime,length,all,4,-0.058827230827267485,0.4327870939537396,178
sub-00087,br,readingTime,frequency,all,4,-0.031000182694084725,0.6795239207310725,178
sub-00087,br,readingTime,old20,all,4,0.0102239608141986,0.8916499198171531,178
sub-00088,br,readingTime,length,all,2,0.2378978176109351,0.0013425615582492796,177
sub-00088,br,readingTime,frequency,all,2,-0.036855660834859645,0.6242704174764925,177
sub-00088,br,readingTime,old20,all,2,0.19358253944573225,0.00942006308757434,177
sub-00088,br,readingTime,length,all,3,0.3551686259491231,1.0687091740376719e-06,177
sub-00088,br,readingTime,frequency,all,3,-0.06865341064164425,0.3611567910652056,177
sub-00088,br,readingTime,old20,all,3,0.3257725231108941,8.586751330213865e-06,177
sub-00088,br,readingTime,length,all,4,0.2844451413208768,0.0001088836168589635,178
sub-00088,br,readingTime,frequency,all,4,-0.031772771266198506,0.6719934978828678,178
sub-00088,br,readingTime,old20,all,4,0.2623131105594697,0.00037471644430513964,178
sub-00089,br,readingTime,length,all,2,0.25414426661081574,0.0005970770906136196,177
sub-00089,br,readingTime,frequency,all,2,-0.03334938350492691,0.6576342526132127,177
sub-00089,br,readingTime,old20,all,2,0.1643128351684386,0.027955130026187047,177
sub-00089,br,readingTime,length,all,3,-0.12369109309157367,0.09806905460721937,178
sub-00089,br,readingTime,frequency,all,3,0.18628073506870313,0.012288079162535985,178
sub-00089,br,readingTime,old20,all,3,-0.07095947119773467,0.3438515179730219,178
sub-00089,br,readingTime,length,all,4,0.06291054589066453,0.40147781823362194,178
sub-00089,br,readingTime,frequency,all,4,-0.028819375164385434,0.7009498560255264,178
sub-00089,br,readingTime,old20,all,4,0.13009917181903802,0.08173456075560229,178
sub-00090,br,readingTime,length,all,2,-0.06416316375297716,0.3921503914464731,178
sub-00090,br,readingTime,frequency,all,2,-0.002186731734550711,0.9767579358318246,178
sub-00090,br,readingTime,old20,all,2,-0.011495318918288205,0.8782748646403717,178
sub-00090,br,readingTime,length,all,3,0.03828108310013505,0.6099088149444086,178
sub-00090,br,readingTime,frequency,all,3,-0.018453927294558196,0.805773970113728,178
sub-00090,br,readingTime,old20,all,3,0.02103246977615812,0.7792892960398525,178
sub-00090,br,readingTime,length,all,4,-0.0682973209582653,0.36230310907198937,178
sub-00090,br,readingTime,frequency,all,4,0.00288871375369622,0.9693000042215439,178
sub-00090,br,readingTime,old20,all,4,0.011616295230218987,0.8770038909441203,178
sub-00092,cb,readingTime,length,all,2,0.3316874846726394,6.103057346904038e-06,176
sub-00092,cb,readingTime,frequency,all,2,-0.05265627026773434,0.4851413661552348,176
sub-00092,cb,readingTime,old20,all,2,0.3094026456725204,2.640420715144904e-05,176
sub-00092,cb,readingTime,length,all,3,0.3385447085919551,3.7977715785229928e-06,176
sub-00092,cb,readingTime,frequency,all,3,-0.023301896513100804,0.7575210413208958,176
sub-00092,cb,readingTime,old20,all,3,0.2648765414154861,0.0003528737938748989,176
sub-00092,cb,readingTime,length,all,4,0.4047961285772624,1.738479147298979e-08,178
sub-00092,cb,readingTime,frequency,all,4,-0.11295309908606864,0.13111924808980857,178
sub-00092,cb,readingTime,old20,all,4,0.35238826402033935,1.2260626816280271e-06,178
sub-00093,cb,readingTime,length,all,2,0.3087282412937329,2.4797324787611725e-05,178
sub-00093,cb,readingTime,frequency,all,2,-0.06401094029536546,0.39327689280178174,178
sub-00093,cb,readingTime,old20,all,2,0.3761364843284015,1.9545065629789497e-07,178
sub-00093,cb,readingTime,length,all,3,0.28955883206905214,8.061247104343518e-05,178
sub-00093,cb,readingTime,frequency,all,3,-0.10654701778157472,0.15456954184870106,178
sub-00093,cb,readingTime,old20,all,3,0.18014725441115284,0.01552380331796536,178
sub-00093,cb,readingTime,length,all,4,0.23222684213822015,0.001707195189151203,178
sub-00093,cb,readingTime,frequency,all,4,0.29317255776337553,6.495693543285888e-05,178
sub-00093,cb,readingTime,old20,all,4,0.24674349139626223,0.000840414083839339,178
sub-00094,cb,readingTime,length,all,2,0.35755929630961053,8.323423665592268e-07,178
sub-00094,cb,readingTime,frequency,all,2,-0.05251382648739545,0.48385123916216927,178
sub-00094,cb,readingTime,old20,all,2,0.3014994520578494,3.9058469943602564e-05,178
sub-00094,cb,readingTime,length,all,3,0.36896740394748084,3.455938736454124e-07,178
sub-00094,cb,readingTime,frequency,all,3,0.02926805267695431,0.6965217091639818,178
sub-00094,cb,readingTime,old20,all,3,0.42610399228170986,2.4657134009337843e-09,178
sub-00094,cb,readingTime,length,all,4,0.23042574347254377,0.0018586593348951103,178
sub-00094,cb,readingTime,frequency,all,4,-0.016502007607638806,0.8259722314287854,178
sub-00094,cb,readingTime,old20,all,4,0.34187039017027826,2.639817838908346e-06,178
sub-00095,cb,readingTime,length,all,2,0.34538563381671106,2.0492774231404914e-06,178
sub-00095,cb,readingTime,frequency,all,2,-0.033624182573597214,0.6540812523703897,178
sub-00095,cb,readingTime,old20,all,2,0.43727457982364154,8.377661546150237e-10,178
sub-00095,cb,readingTime,length,all,3,0.28400336673102267,0.00011171840724210673,178
sub-00095,cb,readingTime,frequency,all,3,-0.030992899835059613,0.6795950593014546,178
sub-00095,cb,readingTime,old20,all,3,0.3625055929024013,5.70955664188606e-07,178
sub-00095,cb,readingTime,length,all,4,0.2569962837223503,0.0004965208800465334,178
sub-00095,cb,readingTime,frequency,all,4,-0.06823073971941293,0.3627723340086662,178
sub-00095,cb,readingTime,old20,all,4,0.2650670921577464,0.00032313182286299914,178
sub-00097,cb,readingTime,length,all,2,0.08091597411355068,0.2802266664483143,178
sub-00097,cb,readingTime,frequency,all,2,-0.02029220063764149,0.7868682311958276,178
sub-00097,cb,readingTime,old20,all,2,0.034242229932493345,0.64814477204513,178
sub-00097,cb,readingTime,length,all,3,-0.1332703956013878,0.07532394730172001,177
sub-00097,cb,readingTime,frequency,all,3,0.02169118142723391,0.7731867532001903,177
sub-00097,cb,readingTime,old20,all,3,-0.11097829106309268,0.1391513772553762,177
sub-00097,cb,readingTime,length,all,4,-0.0804301636832613,0.2831338097734916,178
sub-00097,cb,readingTime,frequency,all,4,-0.0231941178420265,0.7572793780970263,178
sub-00097,cb,readingTime,old20,all,4,-0.018358118084151102,0.8067625177741201,178
sub-00098,cb,readingTime,length,all,2,0.2742631646102407,0.00019478238167954098,178
sub-00098,cb,readingTime,frequency,all,2,-0.06295940686222525,0.40111152602872313,178
sub-00098,cb,readingTime,old20,all,2,0.29153374940212323,7.166528773130131e-05,178
sub-00098,cb,readingTime,length,all,3,0.21510703942523476,0.003733015581347784,178
sub-00098,cb,readingTime,frequency,all,3,-0.033564912760379415,0.6546517013381163,178
sub-00098,cb,readingTime,old20,all,3,0.21169485370757407,0.00433355051470757,178
sub-00098,cb,readingTime,length,all,4,0.2775929030400749,0.00016144310222305103,178
sub-00098,cb,readingTime,frequency,all,4,0.02801975825052109,0.7088664855103971,178
sub-00098,cb,readingTime,old20,all,4,0.2664157778499924,0.0003003493609681145,178
sub-00100,br,readingTime,length,all,2,0.5126030293407787,1.891931863386199e-13,178
sub-00100,br,readingTime,frequency,all,2,-0.06391533512515407,0.39398539375223285,178
sub-00100,br,readingTime,old20,all,2,0.44009812028511863,6.337251557558154e-10,178
sub-00100,br,readingTime,length,all,3,0.3704531175011886,3.074382443626851e-07,178
sub-00100,br,readingTime,frequency,all,3,-0.01772059521941409,0.8133481247592588,178
sub-00100,br,readingTime,old20,all,3,0.33920582558428086,3.1918760138231026e-06,178
sub-00100,br,readingTime,length,all,4,0.21600232912134304,0.0035884066452216584,178
sub-00100,br,readingTime,frequency,all,4,-0.11465592221323431,0.12537133346383497,178
sub-00100,br,readingTime,old20,all,4,0.18671266887067783,0.012084358241621282,178
sub-00101,cb,readingTime,length,all,2,-0.035203989979527506,0.6389509185585112,178
sub-00101,cb,readingTime,frequency,all,2,-0.05084736312417817,0.4978509467715351,178
sub-00101,cb,readingTime,old20,all,2,-0.04533033066637866,0.5456814519592259,178
sub-00101,cb,readingTime,length,all,3,0.07268080202737202,0.33224344048858767,178
sub-00101,cb,readingTime,frequency,all,3,-0.04696968630618845,0.5312362479220352,178
sub-00101,cb,readingTime,old20,all,3,0.08017868303166821,0.2846466284759387,178
sub-00101,cb,readingTime,length,all,4,0.08077191186745457,0.2810866457344612,178
sub-00101,cb,readingTime,frequency,all,4,0.19889731557255474,0.007435249432347142,178
sub-00101,cb,readingTime,old20,all,4,0.05805918417464767,0.438828890084498,178
sub-00104,cb,readingTime,length,all,2,0.4983366395030647,1.0902198176978599e-12,178
sub-00104,cb,readingTime,frequency,all,2,-0.11880482045687861,0.1121822721304839,178
sub-00104,cb,readingTime,old20,all,2,0.45333252484332087,1.6545411138548437e-10,178
sub-00104,cb,readingTime,length,all,3,0.3901116865714595,6.181442696454115e-08,178
sub-00104,cb,readingTime,frequency,all,3,-0.05438999275250357,0.46834677203703706,178
sub-00104,cb,readingTime,old20,all,3,0.4425938864124785,4.941083465174913e-10,178
sub-00104,cb,readingTime,length,all,4,0.21464826610372906,0.003809134591215318,178
sub-00104,cb,readingTime,frequency,all,4,-0.039132641050240294,0.6019755716038969,178
sub-00104,cb,readingTime,old20,all,4,0.1976880216377117,0.007811981249515911,178
sub-00106,cb,readingTime,length,all,2,0.29060459741327144,8.713702853991182e-05,175
sub-00106,cb,readingTime,frequency,all,2,-0.07653461112282557,0.3112998351430973,175
sub-00106,cb,readingTime,old20,all,2,0.29601056888503086,6.326650058563975e-05,175
sub-00106,cb,readingTime,length,all,3,0.20745601945954,0.007142688889288268,165
sub-00106,cb,readingTime,frequency,all,3,-0.093357243867569,0.23013832374771354,165
sub-00106,cb,readingTime,old20,all,3,0.2568821030354626,0.0008048239542076226,165
sub-00106,cb,readingTime,length,all,4,0.18144388593141852,0.015951997744391846,174
sub-00106,cb,readingTime,frequency,all,4,-0.07764061347763014,0.30572825432052353,174
sub-00106,cb,readingTime,old20,all,4,0.1835979818535095,0.014723202807977299,174
sub-00107,cb,readingTime,length,all,2,-0.11384111022300152,0.1280969713709883,178
sub-00107,cb,readingTime,frequency,all,2,0.07361054033025195,0.3260792679237717,178
sub-00107,cb,readingTime,old20,all,2,-0.008179625975721489,0.913219557678283,178
sub-00107,cb,readingTime,length,all,3,0.03150819897772035,0.6745686588256984,178
sub-00107,cb,readingTime,frequency,all,3,-0.06347470142178809,0.39726068600747,178
sub-00107,cb,readingTime,old20,all,3,-0.005652884182266677,0.9399651745518005,178
sub-00107,cb,readingTime,length,all,4,-0.0014099252581275211,0.9850131324647601,178
sub-00107,cb,readingTime,frequency,all,4,-0.02022192082222162,0.7875888155306389,178
sub-00107,cb,readingTime,old20,all,4,-0.039549742345321444,0.5981066990451454,178
sub-00108,br,readingTime,length,all,2,0.34874139016601663,2.248579514809941e-06,173
sub-00108,br,readingTime,frequency,all,2,-0.04311457587183133,0.571034657162175,173
sub-00108,br,readingTime,old20,all,2,0.384671223119589,1.4729241196335696e-07,173
sub-00108,br,readingTime,length,all,3,0.2610245213726869,0.0004668902548753717,174
sub-00108,br,readingTime,frequency,all,3,-0.0965424276052614,0.2024390751898562,174
sub-00108,br,readingTime,old20,all,3,0.25583922524308333,0.0006100136432828202,174
sub-00108,br,readingTime,length,all,4,0.2653992872759494,0.00041717033894894835,171
sub-00108,br,readingTime,frequency,all,4,-0.10172108541756168,0.18296224909627198,171
sub-00108,br,readingTime,old20,all,4,0.2612899524279022,0.0005159445115322231,171
sub-00111,cb,readingTime,length,all,2,0.515920460088463,1.2442558761869318e-13,178
sub-00111,cb,readingTime,frequency,all,2,-0.09190443782590027,0.21980910971132647,178
sub-00111,cb,readingTime,old20,all,2,0.46392614362714657,5.4134405586121455e-11,178
sub-00111,cb,readingTime,length,all,3,0.4691888539237299,3.063210792772845e-11,178
sub-00111,cb,readingTime,frequency,all,3,-0.08073204873910601,0.28132492204059784,178
sub-00111,cb,readingTime,old20,all,3,0.40806602990759205,1.2996223508647334e-08,178
sub-00111,cb,readingTime,length,all,4,0.11922831373862275,0.11089946258435865,178
sub-00111,cb,readingTime,frequency,all,4,-0.11081708500466206,0.13861335525813528,178
sub-00111,cb,readingTime,old20,all,4,0.19908181028278632,0.007379216991371019,178
sub-00113,cb,readingTime,length,all,2,0.4391044753570385,6.993385789359051e-10,178
sub-00113,cb,readingTime,frequency,all,2,-0.009216281883023425,0.9022729415702767,178
sub-00113,cb,readingTime,old20,all,2,0.36440572564189533,4.931531785841501e-07,178
sub-00113,cb,readingTime,length,all,3,0.08689713378546585,0.24608106971967766,178
sub-00113,cb,readingTime,frequency,all,3,-0.030502978141945632,0.6843870554295842,178
sub-00113,cb,readingTime,old20,all,3,0.11909954998046936,0.11128828186139288,178
sub-00113,cb,readingTime,length,all,4,0.2067645249649148,0.005354926111213244,178
sub-00113,cb,readingTime,frequency,all,4,0.0032048187171491082,0.9659425018445849,178
sub-00113,cb,readingTime,old20,all,4,0.21752992239650382,0.0033532911022479987,178
sub-00114,cb,readingTime,length,all,2,0.33603044675445454,3.99333540092143e-06,178
sub-00114,cb,readingTime,frequency,all,2,-0.10172526184449758,0.17420774580311452,178
sub-00114,cb,readingTime,old20,all,2,0.32592812712335906,8.012455819938349e-06,178
sub-00114,cb,readingTime,length,all,3,0.3499415844708424,1.4691619119744812e-06,178
sub-00114,cb,readingTime,frequency,all,3,-0.09247257132503868,0.21695940694358137,178
sub-00114,cb,readingTime,old20,all,3,0.3444629880681929,2.190760673968814e-06,178
sub-00114,cb,readingTime,length,all,4,0.17472728013521147,0.01931788546440409,177
sub-00114,cb,readingTime,frequency,all,4,-0.025130400952949918,0.7384406056808106,177
sub-00114,cb,readingTime,old20,all,4,0.14129304952149876,0.059213555394343566,177
sub-51175,br,readingTime,length,all,2,0.41078059866797434,1.0183272592183353e-08,178
sub-51175,br,readingTime,frequency,all,2,-0.08747693952811525,0.2429318958163931,178
sub-51175,br,readingTime,old20,all,2,0.4089466657593841,1.201035331434878e-08,178
sub-51175,br,readingTime,length,all,3,0.26629403879973174,0.00030234287187311856,178
sub-51175,br,readingTime,frequency,all,3,-0.08866236198260233,0.23658105688249992,178
sub-51175,br,readingTime,old20,all,3,0.18861713085446397,0.011221099760930017,178
sub-51175,br,readingTime,length,all,4,0.3736293649599735,2.3893544389009693e-07,178
sub-51175,br,readingTime,frequency,all,4,-0.045486396926770895,0.5442979956155569,178
sub-51175,br,readingTime,old20,all,4,0.2573548837123169,0.00048727430593845995,178
sub-52204,cb,readingTime,length,all,2,0.19709052242633354,0.008004305052313924,178
sub-52204,cb,readingTime,frequency,all,2,-0.062493338081683905,0.40461356657582775,178
sub-52204,cb,readingTime,old20,all,2,0.11501615746976458,0.12418068789652636,178
sub-52204,cb,readingTime,length,all,3,0.13025977927723656,0.08135516899499358,178
sub-52204,cb,readingTime,frequency,all,3,0.06392706400110762,0.3938984334035338,178
sub-52204,cb,readingTime,old20,all,3,0.03666106835736607,0.6251266885048682,178
sub-52204,cb,readingTime,length,all,4,-0.07911046316570713,0.29113301630785365,178
sub-52204,cb,readingTime,frequency,all,4,-0.036348964269589355,0.6280770521124275,178
sub-52204,cb,readingTime,old20,all,4,-0.0324963236426289,0.6649704863009266,178
sub-53500,br,readingTime,length,all,2,0.19978878174871328,0.00716796565972373,178
sub-53500,br,readingTime,frequency,all,2,-0.06873992947439286,0.35919345766282745,178
sub-53500,br,readingTime,old20,all,2,0.128822064914983,0.08480227629315992,178
sub-53500,br,readingTime,length,all,3,0.06499790245818374,0.3860076339380468,178
sub-53500,br,readingTime,frequency,all,3,-0.05180526132557542,0.48977777631398517,178
sub-53500,br,readingTime,old20,all,3,0.1256944265936793,0.0927058418349228,178
sub-53500,br,readingTime,length,all,4,0.22439542597336878,0.002459161500762191,178
sub-53500,br,readingTime,frequency,all,4,0.0831957150405693,0.26685360094449645,178
sub-53500,br,readingTime,old20,all,4,0.06983555607857704,0.3515676825648123,178
sub-55009,br,readingTime,length,all,2,0.2881289570526816,8.773257930227594e-05,178
sub-55009,br,readingTime,frequency,all,2,-0.07856738686844617,0.29446815086968964,178
sub-55009,br,readingTime,old20,all,2,0.279190271634685,0.00014741404564299086,178
sub-55009,br,readingTime,length,all,3,0.1279218154845858,0.08973273974574333,175
sub-55009,br,readingTime,frequency,all,3,-0.06710010655534751,0.37487195166779036,175
sub-55009,br,readingTime,old20,all,3,0.15648985257695214,0.03752151678339364,175
sub-55009,br,readingTime,length,all,4,0.20281507036834415,0.006323257409894862,178
sub-55009,br,readingTime,frequency,all,4,0.021015317468977637,0.7794646705364139,178
sub-55009,br,readingTime,old20,all,4,0.218898169975915,0.003154607513481109,178
sub-55678,br,readingTime,length,all,2,0.2291938364314212,0.0020279478836331185,177
sub-55678,br,readingTime,frequency,all,2,-0.0886941599747957,0.23773702914061456,177
sub-55678,br,readingTime,old20,all,2,0.26582213941784977,0.0003225687717193806,177
sub-55678,br,readingTime,length,all,3,0.35659739937515855,8.949882886002559e-07,178
sub-55678,br,readingTime,frequency,all,3,-0.025424064772733918,0.7347769412069404,178
sub-55678,br,readingTime,old20,all,3,0.34147135144526963,2.7162727328446463e-06,178
sub-55678,br,readingTime,length,all,4,0.1588600921594625,0.033169253957511864,178
sub-55678,br,readingTime,frequency,all,4,0.19058195285112328,0.0103878516812064,178
sub-55678,br,readingTime,old20,all,4,0.23872545266768466,0.0012495731078904628,178
sub-55756,cb,readingTime,length,all,2,0.18475016512024575,0.013034458360244788,178
sub-55756,cb,readingTime,frequency,all,2,-0.03568756479657379,0.6343488201807149,178
sub-55756,cb,readingTime,old20,all,2,0.05459656167704095,0.4666565357148831,178
sub-55756,cb,readingTime,length,all,3,0.19076930482464108,0.01031132474685865,178
sub-55756,cb,readingTime,frequency,all,3,-0.017096141003866305,0.8198114466203656,178
sub-55756,cb,readingTime,old20,all,3,0.1638358946266761,0.02797425880378984,178
sub-55756,cb,readingTime,length,all,4,0.19670757354055285,0.008129768759494529,178
sub-55756,cb,readingTime,frequency,all,4,-0.003179595785313295,0.9662103854998281,178
sub-55756,cb,readingTime,old20,all,4,0.11676904349424538,0.11851150332877818,178
sub-55879,br,readingTime,length,all,2,0.2386405264851024,0.0012547473192433259,178
sub-55879,br,readingTime,frequency,all,2,-0.005257529256601701,0.9441568669581776,178
sub-55879,br,readingTime,old20,all,2,0.171426935605317,0.021393293268704,178
sub-55879,br,readingTime,length,all,3,0.18428913560235033,0.01352882569682285,177
sub-55879,br,readingTime,frequency,all,3,-0.0015048892938562682,0.9840489544857873,177
