nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
plek,0,,0,plek,4.61699999999999,1.27300000000001,0,NaN,
liefje,0,,0,liefje,6.517,0.62700000000001,0,NaN,
sufferd,0,,0,sufferd,6.751,0.658000000000001,0,NaN,
kabel,0,,0,kabel,3.264,0.796000000000006,0,NaN,
kust,0,,0,kust,2.834,0.576999999999998,0,NaN,
schuilen,0,,0,schuilen,6.58299999999998,0.543000000000006,0,NaN,
vreten,0,,0,vreten,4.517,0.379000000000019,0,NaN,
bisschop,0,,0,bisschop,7.613,0.658000000000015,0,NaN,
opheffen,0,,0,opheffen,5.239,0.421999999999997,0,NaN,
vervoer,0,,0,vervoer,4.81700000000001,0.460999999999984,0,NaN,
schat,0,,0,schat,3.78399999999999,0.562000000000012,0,NaN,
vuur,0,,0,vuur,3.94999999999999,0.687999999999988,0,NaN,
groen,1,groen,1,groen,NaN,0.700999999999993,1,5.578,
site,1,,0,site,NaN,1.54399999999998,1,3.73400000000001,
hiervan,0,,0,hiervan,6.54900000000001,0.544999999999987,0,NaN,
rijp,0,,0,rijp,3.25,0.581000000000017,0,NaN,
grappen,0,,0,grappen,2.947,0.627999999999986,0,NaN,
nakijken,0,,0,nakijken,5.07300000000001,0.423000000000002,0,NaN,
twijfel,0,,0,twijfel,8.39699999999999,0.694000000000017,0,NaN,
dubbel,0,,0,dubbel,6.14699999999999,1.33000000000001,0,NaN,
blik,0,,0,blik,4.59100000000001,0.462000000000018,0,NaN,
invloed,0,,0,invloed,6.459,0.596000000000004,0,NaN,
techniek,0,,0,techniek,6.34999999999999,0.510999999999996,0,NaN,
stemming,0,,0,stemming,8.74700000000001,0.774999999999977,0,NaN,
klauw,0,,0,klauw,15.478,0.956999999999994,0,NaN,
aandelen,0,,0,aandelen,73.238,0.992999999999995,0,NaN,
geld,0,,0,geld,2.63499999999999,0.341000000000065,0,NaN,
lukken,0,,0,lukken,3.31700000000001,0.440999999999974,0,NaN,
smullen,0,,0,smullen,4.63499999999999,0.423999999999978,0,NaN,
jagen,0,,0,jagen,4.74100000000004,0.649999999999977,0,NaN,
palm,0,,0,palm,6.95400000000001,0.928999999999974,0,NaN,
rechten,0,,0,rechten,5.64400000000001,0.515999999999963,0,NaN,
openbaar,1,openbaar,1,openbaar,NaN,0.848000000000013,1,13.074,
parel,0,,0,parel,5.30000000000001,0.596000000000004,0,NaN,
toeval,0,,0,toeval,55.875,0.377999999999986,0,NaN,
