nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
voorraad,0,,0,voorraad,7.20390000000594,4.99709999999408,0,NaN,
woning,0,,0,woning,6.11910000002382,0.612500000000011,0,NaN,
schep,0,,0,schep,16.8149000000059,2.14709999999405,0,NaN,
mode,0,,0,mode,8.1118000000119,0.650199999988104,0,NaN,
vorm,0,,0,vorm,5.35019999998809,0.500800000011907,0,NaN,
jagen,0,,0,jagen,3.95010000002384,0.507699999988063,0,NaN,
wagon,0,,0,wagon,4.09999999999997,0.483499999999992,0,NaN,
gegeven,0,,0,gegeven,7.65010000002388,0.484399999976119,0,NaN,
attentie,0,,0,attentie,8.06700000000001,0.601299999982132,0,NaN,
akkoord,0,,0,akkoord,5.36689999997617,0.483400000005986,0,NaN,
weigeren,0,,0,weigeren,5.8502999999821,0.434000000000026,0,NaN,
slak,0,,0,slak,3.96660000002385,0.5857999999821,0,NaN,
bedoelen,0,,0,bedoelen,8.78370000001786,0.435199999988072,0,NaN,
feestdag,0,,0,feestdag,8.10030000001194,0.472400000005962,0,NaN,
vinger,0,,0,vinger,5.11680000001195,0.52159999999401,0,NaN,
dubbel,0,,0,dubbel,8.68369999998811,0.419300000011901,0,NaN,
liefje,0,,0,liefje,7.16689999997612,0.57460000002385,0,NaN,
woede,0,,0,woede,5.33349999999996,0.418399999976202,0,NaN,
driemaal,0,,0,driemaal,8.73369999998812,0.64749999999998,0,NaN,
knaap,1,knaap,1,knaap,NaN,0.699199999988082,1,4.69490000000599,
soda,0,,0,soda,9.29670000001789,0.580799999982105,0,NaN,
strikken,0,,0,strikken,8.29500000000002,0.41629999998213,0,NaN,
heilig,0,,0,heilig,5.56030000001192,0.480199999988088,0,NaN,
goedkoop,0,,0,goedkoop,8.32889999997616,0.49799999999999,0,NaN,
blik,0,,0,blik,2.77940000000598,0.447599999993997,0,NaN,
laag,0,,0,laag,3.16269999998809,0.479700000017885,0,NaN,
baron,0,,0,baron,5.24690000000595,0.579599999994059,0,NaN,
kabel,0,,0,kabel,3.92840000000598,0.413099999994017,0,NaN,
hier,0,,0,hier,4.36230000001194,0.463800000011872,0,NaN,
geliefd,0,,0,geliefd,7.64679999998208,0.430500000000052,0,NaN,
aarzelen,0,,0,aarzelen,7.09540000000607,0.464199999988068,0,NaN,
knie,0,,0,knie,3.41669999998805,0.50370000001783,0,NaN,
wegen,0,,0,wegen,3.35010000002387,0.500699999988115,0,NaN,
weeshuis,0,,0,weeshuis,16.6173000000119,0.402099999993993,0,NaN,
grappen,0,,0,grappen,7.50019999998813,0.367599999994013,0,NaN,
waarop,0,,0,waarop,4.35020000001782,0.407099999994102,0,NaN,
maling,0,,0,maling,6.03349999999989,0.50109999999404,0,NaN,
aanzoek,0,,0,aanzoek,7.95019999998817,0.434499999999957,0,NaN,
waarbij,0,,0,waarbij,15.034,0.534599999994043,0,NaN,
stemming,0,,0,stemming,12.4672000000179,0.484599999994089,0,NaN,
rechten,0,,0,rechten,12.6671999999882,0.3833000000119,0,NaN,
leek,0,,0,leek,3.36689999997611,0.370600000023842,0,NaN,
praat,0,,0,praat,7.65020000001789,0.394299999982195,0,NaN,
aandelen,0,,0,aandelen,4.69330000001185,0.380599999994047,0,NaN,
strak,0,,0,strak,8.814400000006,0.463599999994017,0,NaN,
spanning,0,,0,spanning,6.52780000001189,0.412500000000023,0,NaN,
strekken,0,,0,strekken,5.62940000000606,0.431900000005953,0,NaN,
snoep,0,,0,snoep,4.81179999998221,0.413300000011873,0,NaN,
schat,0,,0,schat,5.74619999998811,0.347999999999956,0,NaN,
stoom,0,,0,stoom,4.01249999999993,0.446700000017927,0,NaN,
parel,0,,0,parel,6.54439999997624,0.422700000017812,0,NaN,
flirt,1,flirt,1,flirt,NaN,0.415000000000077,1,6.17730000001188,
plek,0,,0,plek,3.24540000000593,1.34890000000598,0,NaN,
laken,0,,0,laken,5.01319999998805,0.413800000011975,0,NaN,
taal,0,,0,taal,3.59669999998812,1.16259999999397,0,NaN,
mijnheer,0,,0,mijnheer,9.42970000001787,0.504899999976146,0,NaN,
toegeven,1,toegeven,1,toegeven,NaN,0.402400000005969,1,7.70019999998806,
leren,0,,0,leren,6.25020000001791,1.13329999998211,0,NaN,
eetlust,0,,0,eetlust,4.43349999999998,0.451000000000022,0,NaN,
apparaat,0,,0,apparaat,6.19999999999993,0.385900000006018,0,NaN,
moes,0,,0,moes,3.88340000000596,0.457099999994057,0,NaN,
snuiven,1,snuiven,1,snuiven,NaN,0.5,1,9.76719999998807,
getuigen,1,getuigen,1,getuigen,NaN,0.465299999982221,1,6.94520000001785,
oprotten,0,,0,oprotten,10.8837999999821,0.668400000005931,0,NaN,
eenhoorn,0,,0,eenhoorn,6.83360000002392,0.366599999994037,0,NaN,
steek,0,,0,steek,3.28359999999395,0.400800000011941,0,NaN,
slagen,0,,0,slagen,7.75040000000592,0.385199999988117,0,NaN,
zwart,0,,0,zwart,5.36679999998216,0.422500000000014,0,NaN,
aanzien,0,,0,aanzien,5.3666999999881,0.383200000017837,0,NaN,
groen,1,groen,1,groen,NaN,0.461000000000013,1,7.20029999998212,
kust,0,,0,kust,3.92890000000591,0.531199999988075,0,NaN,
diep,0,,0,diep,5.49660000002382,0.346899999976245,0,NaN,
bisschop,0,,0,bisschop,8.66179999998212,0.548200000017914,0,NaN,
bever,0,,0,bever,6.27940000000592,0.511699999988082,0,NaN,
piste,0,,0,piste,5.44469999998807,0.563400000006027,0,NaN,
besmet,0,,0,besmet,5.59450000000004,0.398800000011875,0,NaN,
opkijken,0,,0,opkijken,10.412,1.03609999999401,0,NaN,
staren,1,staren,1,staren,NaN,0.493499999999926,1,9.60039999997616,
geit,0,,0,geit,4.64650000000006,0.995700000017791,0,NaN,
maken,0,,0,maken,4.31350000000009,0.364400000005958,0,NaN,
koppen,0,,0,koppen,3.27990000000602,0.495099999993954,0,NaN,
uitdelen,0,,0,uitdelen,7.42879999998217,0.365300000011871,0,NaN,
aanraden,0,,0,aanraden,8.22869999998807,0.346300000011865,0,NaN,
vreten,0,,0,vreten,10.0297000000179,0.449299999982145,0,NaN,
zaal,0,,0,zaal,4.43330000001185,0.399899999976242,0,NaN,
anarchie,0,,0,anarchie,7.76690000000599,0.369699999988143,0,NaN,
gebit,0,,0,gebit,6.68349999999998,0.367900000005989,0,NaN,
nodig,0,,0,nodig,6.31689999997616,0.401200000017866,0,NaN,
graaf,0,,0,graaf,6.7170000000001,0.452299999982074,0,NaN,
doodmoe,0,,0,doodmoe,8.16670000001795,0.384999999999991,0,NaN,
baas,0,,0,baas,3.63269999998806,0.406099999994126,0,NaN,
openbaar,1,openbaar,1,openbaar,NaN,0.377300000011928,1,6.90029999998205,
