nlLet,letter,readingTime,checkingTime
c,c,1.526800000190736,1.5363999998569469
p,p,1.5237999999523169,1.826900000095371
d,d,1.5192999999523167,3.2962999999523106
z,z,1.5228000001907347,7.643099999904635
q,q,1.5249999999999986,1.9740000000000038
a,a,1.5077999999523115,2.625100000143057
o,o,1.527899999856949,1.8246000001430502
s,s,1.5222999999523168,2.096099999904631
v,v,1.5207999999523167,1.6159000000953796
y,y,1.5182999999523048,1.6057999999523247
i,i,1.508900000095366,1.961900000095369
m,m,1.5198999998569462,6.109499999999997
w,w,1.5082000000476796,1.6724999999999994
g,g,1.5145000000000124,1.7590999999046204
e,e,1.5179000000953806,2.0250999999046257
u,u,1.5092000000476844,27.798000000000002
n,n,1.5219000000953713,20.23809999990462
b,b,1.5126000001430384,51.19139999985694
x,x,1.5049000000953754,2.6107000000477
t,t,1.5075999999046132,4.339799999952334
k,k,1.5136000001430432,14.773399999856935
l,l,1.5050000000000239,15.061700000047665
r,r,1.5054000000953636,1.9630999999046423
j,j,1.5212000000476849,1.7905000000000086
f,f,1.5088999998569363,1.6965000000000146
h,h,1.5221000001430411,1.5980999999046333
