nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime
trekker,1.0,trekker,True,aandelen,19.885099999993997,15.253200000003005,0,
akkoord,1.0,akkoord,True,zaal,5.747799999997028,9.974799999997003,0,
traag,1.0,traag,True,ticket,9.029999999999973,3.290999999999997,0,
tekst,1.0,tekst,True,parel,9.327900000005968,3.560199999988072,0,
woestijn,1.0,woestijn,True,bisschop,13.497200000002977,13.10829999999703,0,
kring,1.0,kring,True,opheffen,11.73020000000298,23.074599999994064,0,
stiekem,1.0,stiekem,True,openbaar,25.84759999999403,1.7019999999999982,0,
geit,1.0,geit,True,invloed,13.733799999997018,6.967200000002947,0,
slagen,1.0,slagen,True,trekker,,1.913399999991043,1,18.931900000005953
taal,1.0,taal,True,goedkoop,11.466299999996977,1.5703000000119118,0,
kreeft,1.0,kreeft,True,schuilen,19.367599999994013,0.6277000000029602,0,
loyaal,1.0,loyaal,True,blijven,16.679500000000075,8.44859999999403,0,
huisdier,1.0,huisdier,True,sufferd,12.234000000000037,20.80499999999995,0,
steek,1.0,steek,True,baas,4.96639999999104,0.9709000000060541,0,
koffie,1.0,koffie,True,woede,15.733599999993999,11.711400000005938,0,
blik,1.0,blik,True,kanjer,17.057200000003036,6.602400000006014,0,
ziek,1.0,ziek,True,bever,6.534099999994055,1.0207999999970525,0,
maaltijd,1.0,maaltijd,True,bijkomen,11.383700000003046,4.606099999994058,0,
techniek,1.0,techniek,True,keihard,11.300400000005993,7.843399999990993,0,
waarbij,1.0,waarbij,True,afval,11.494799999996985,0.5739000000058923,0,
,,,,akkoord,,0.8187000000028775,1,8.661299999997027
,,,,ijdel,9.100099999994086,0.8019000000059577,0,
,,,,woning,12.033500000000004,0.536700000002952,0,
,,,,aanzien,19.868000000000052,7.968999999999937,0,
,,,,steel,6.217399999991017,0.8176000000089516,0,
,,,,knie,5.75,0.5526999999881355,0,
,,,,lokken,8.566900000005944,0.8930000000000291,0,
,,,,opkijken,12.346000000000004,0.580399999991073,0,
,,,,baron,4.763099999993983,0.5950999999940905,0,
,,,,getuigen,12.896900000005985,3.820700000002944,0,
,,,,traag,,0.5877999999969461,1,30.07459999999412
,,,,piste,7.033700000002909,0.6689999999999827,0,
,,,,kaal,3.9829000000059978,0.5530999999940605,0,
,,,,mijnheer,16.067400000005932,3.252599999994004,0,
,,,,flits,9.53370000000291,2.8197000000029675,0,
,,,,waarvan,11.450799999997002,1.8690000000000282,0,
,,,,kennis,10.000100000008956,0.5357999999970389,0,
,,,,prikken,8.833400000006009,0.5954999999999018,0,
,,,,heilig,10.745000000000005,0.7138000000119291,0,
,,,,oceaan,12.417600000008974,2.9700999999940905,0,
,,,,aarzelen,15.416899999991074,4.383700000002932,0,
,,,,tekst,,0.550299999997037,1,10.793999999999983
,,,,joggen,5.400599999994029,0.5072999999970307,0,
,,,,gezond,9.733999999999924,0.6057000000030257,0,
,,,,totaal,12.200799999996889,0.5194000000060441,0,
,,,,muziek,8.300299999996923,2.926200000003064,0,
,,,,bloeien,9.696999999999889,0.519700000003013,0,
,,,,woestijn,,0.5516000000088752,1,18.579200000003084
,,,,vuur,11.830700000003162,0.4127000000028147,0,
,,,,slak,5.962300000011965,0.5306999999882009,0,
,,,,toeval,6.430400000006102,0.4149999999999636,0,
,,,,verhaal,25.645999999999958,3.88719999998807,0,
,,,,kring,,0.41609999999400316,1,6.761300000011943
,,,,waken,7.300399999991214,0.4928000000118118,0,
,,,,vlek,4.830099999994218,0.38049999999998363,0,
,,,,geld,3.280099999994036,0.5798000000120282,0,
,,,,eenhoorn,20.35130000001186,6.010299999997187,0,
,,,,gerucht,8.680500000000166,0.5627999999969688,0,
,,,,klimmen,8.379999999999882,0.5465999999942142,0,
,,,,vullen,9.329999999999927,0.44579999999700703,0,
,,,,zwart,8.183499999999867,9.842700000003106,0,
,,,,diep,6.429499999999962,2.1969000000060532,0,
,,,,maling,20.280600000008917,3.932700000003024,0,
,,,,doodmoe,11.214099999994005,0.679599999994025,0,
,,,,toegeven,12.450400000006084,2.4451999999880627,0,
,,,,twijfel,18.38070000000289,0.4647000000031767,0,
,,,,schat,6.429200000002993,0.5965000000001055,0,
,,,,samen,6.829900000006091,0.4202000000029784,0,
,,,,stiekem,,0.7359999999998763,1,7.27800000000002
,,,,driemaal,20.263199999988274,0.5314999999998236,0,
,,,,flirt,9.06059999999411,0.5474999999999,0,
,,,,praat,11.895099999994045,0.5989999999999327,0,
,,,,mijn,4.712700000002997,0.5204000000060205,0,
,,,,geit,,0.4335000000000946,1,4.779299999996965
,,,,wagon,5.567200000002913,0.3917999999971471,0,
,,,,beseffen,22.09779999999705,5.130000000000109,0,
,,,,kabel,7.9450999999939995,0.5322000000028311,0,
,,,,schatten,10.500700000003008,0.5199000000059186,0,
,,,,boeien,5.783500000000004,0.5854000000060751,0,
,,,,seizoen,10.96699999999987,1.5758999999911794,0,
,,,,redding,18.348299999996925,5.3125,0,
,,,,middelen,12.579200000003084,0.46429999999691063,0,
,,,,feestdag,15.663699999988012,0.6217000000028747,0,
,,,,slagen,,0.5622000000028038,1,6.400099999994154
,,,,zuster,13.980000000000018,0.7142000000030748,0,
,,,,kasteel,6.399799999996958,0.5031000000089989,0,
,,,,gegeven,8.549999999999955,1.060700000002953,0,
,,,,stof,6.278999999999996,0.345799999997098,0,
,,,,poes,4.412700000003042,0.4131999999881373,0,
,,,,bleek,3.44670000000292,0.4130000000000109,0,
,,,,strikken,12.180700000003071,0.3822000000029675,0,
,,,,site,7.816900000005944,0.4049999999999727,0,
,,,,excuus,6.316600000008748,0.3930000000000291,0,
,,,,nodig,11.895200000003115,4.529999999999973,0,
,,,,opzicht,13.761700000002975,17.277000000000044,0,
,,,,leren,17.132399999991094,0.4210000000000491,0,
,,,,taal,,0.41480000001183726,1,4.144500000000107
,,,,apparaat,12.133799999996882,0.4187999999969634,0,
,,,,graaf,9.46659999999406,0.5027000000029602,0,
,,,,dans,10.067299999996976,0.3937999999970998,0,
,,,,weeshuis,10.312799999996969,0.39770000000294203,0,
,,,,soda,21.0512999999969,0.735200000003033,0,
,,,,gedicht,8.783299999997098,0.37029999999708707,0,
,,,,smullen,7.483500000000049,0.4859999999998763,0,
,,,,rijp,6.500400000006039,0.4342999999969379,0,
,,,,slapen,18.133300000012014,0.4359999999999218,0,
,,,,jurk,5.783700000002909,0.37559999999416505,0,
,,,,hier,9.263500000000022,0.3967000000029657,0,
,,,,vreten,21.58050000000003,0.4803999999910502,0,
,,,,jaar,4.613399999990861,0.36470000000304026,0,
,,,,zingen,8.434500000000071,0.38249999999993634,0,
,,,,kreeft,,0.37599999999997635,1,10.673499999999876
,,,,loyaal,,0.4007000000028711,1,9.440499999999929
,,,,laag,3.7164999999999964,0.6343000000117627,0,
,,,,moes,7.683499999999867,1.142900000005966,0,
,,,,komisch,6.963500000000067,2.196600000008857,0,
,,,,strekken,8.062599999994063,0.9967999999971653,0,
,,,,geheim,8.861400000006142,1.2310999999940577,0,
,,,,mand,19.863000000000056,2.0629999999998745,0,
,,,,mode,4.766599999994014,0.39390000000616965,0,
,,,,daarheen,9.013200000003053,0.38209999999389765,0,
,,,,schaamte,8.983799999997018,0.3858999999911248,0,
,,,,stoom,8.050400000005993,0.33670000000302025,0,
,,,,opkomen,5.66599999999994,0.3522000000029948,0,
,,,,uien,10.6000999999942,0.4534000000060132,0,
,,,,zweven,10.80020000000286,0.42159999999421416,0,
,,,,blad,5.966699999988123,0.5866000000089571,0,
