subject,script,ses-1_test-accuracy,ses-1_test-reading,ses-1_test-writing,ses-1_train-reading,ses-1_train-checking,ses-2_test-accuracy,ses-2_test-reading,ses-2_test-writing,ses-2_train-accuracy,ses-2_train-reading,ses-2_train-checking,ses-2_train-writing,ses-2_ref-reading,ses-2_ref-checking,ses-3_test-accuracy,ses-3_test-reading,ses-3_test-writing,ses-3_train-accuracy,ses-3_train-reading,ses-3_train-checking,ses-3_train-writing,ses-4_test-accuracy,ses-4_test-reading,ses-4_test-writing,ses-4_train-accuracy,ses-4_train-reading,ses-4_train-checking,ses-4_train-writing
00077,br,0,5.995445,5.39024333333333,1.50987747252749,6.72997472527471,0.35,5.99679500000041,5.87170333333326,0.95,12.5588922222222,2.38782050000017,12.2094049999997,1.51109230769168,4.74523076923134,0.783333333333333,5.99263500000038,5.45871833333228,0.8,10.4631872222225,1.63405900000035,15.7463599999994,0.75,5.97998333333186,5.07834666666936,0.95,8.5405199999993,1.21151950000063,9.4161899999991
00079,br,0.0833333333333333,5.9850183333079,7.85972166665394,1.51233021981376,4.08072912084663,0.533333333333333,5.99137499990463,6.31315833344462,0.95,12.6384033333831,1.01287299996375,10.6972399999618,1.51663461545797,2.46091538451268,0.816666666666667,5.98883833338419,4.00907333334286,0.95,7.62858777782121,0.803671999979024,8.62689500002862,0.75,5.98906166671117,3.4460849999269,0.95,6.32366222225826,0.72436799996376,7.87940000009537
00080,br,0.5,6.00239833333242,8.89959500000033,1.51695659340575,8.58253186813275,0.9,6.00016333333403,3.79191166666698,1,7.25030333333297,0.804630499999375,6.21864499999733,1.51508461538301,2.64056538461722,0.916666666666667,6.00026166666252,3.54026000000534,1,5.4350811111129,1.32120249999851,6.47353499999345,0.983333333333333,5.99764999999306,3.70343166666728,1,5.40041166666812,0.64113349999816,10.0806349999934
00081,br,0.333333333333333,5.99764666666664,15.1096216666667,1.50837252747252,7.39731923076924,0.883333333333333,5.99651999999999,7.9700783333334,0.9,11.1794994444445,1.02575899999996,8.9666250000002,1.50798461538462,3.51799615384615,0.933333333333333,5.99240166666673,5.54648999999999,0.95,12.6790572222222,0.835236500000112,6.72932499999991,0.9,5.99289500000034,6.01950999999981,0.95,8.59222611111113,1.59832750000012,7.24829500000028
00082,br,0.366666666666667,5.98300333333327,9.39468833333347,1.51046868131875,3.49831483516476,0.733333333333333,5.99120666666705,6.6033550000001,0.95,11.4959222222222,2.45113499999996,8.90793500000128,1.51751538461532,3.95363076923072,0.783333333333333,5.99309333333178,5.05016500000057,0.9,4.6465950000008,0.683911999999138,8.91175999999788,0.883333333333333,5.99108666666646,3.83528000000069,0.95,5.79228888889005,0.556510999999342,12.6807549999982
00083,br,0.483333333333333,5.98905000000003,13.6935666666667,1.51597252747254,9.01327472527471,0.85,5.9883833333333,5.44548333333338,0.95,6.92842222222221,2.11754000000001,8.12775000000005,1.51823076923077,3.16246153846154,0.966666666666667,5.99080000000002,2.31391666666668,0.95,6.08770555555555,0.565340000000005,6.77465,0.966666666666667,5.98934999999997,3.97201666666665,0.85,5.49028333333333,7.69101,6.17035000000001
00084,br,0.0666666666666667,5.98982666666709,13.4944299999992,1.51890439560387,4.25608351648378,0.25,5.99177500000002,11.2718016666691,1,6.76854277777606,1.33078400000035,17.0474449999988,1.51754615383882,9.70471153846612,0.533333333333333,5.99109333333574,5.43772833333805,0.95,6.52894777778256,0.699650499999519,16.5122099999905,0.583333333333333,5.98814499999285,5.60337999999123,1,6.71068333332935,0.765309500001665,15.6200950000048
00085,br,0.35,5.99132666662933,11.3793000000318,1.52091813185713,7.6793472527593,0.716666666666667,5.97958833334048,6.42299666665789,0.95,9.24421222221586,0.931295500010253,10.9351799999952,1.52005384617586,3.48544615382414,0.883333333333333,5.9961366666595,4.49054833334683,0.95,6.75459500000476,0.720625000010725,8.38090999996662,0.816666666666667,5.98359166667063,4.88688333333732,1,5.82028944444126,0.546016000007396,7.93847999999524
00086,br,0.1,5.98825666666687,6.66975333333279,1.51554725274734,4.36602692307684,0.683333333333333,5.99100333333214,6.35654500000182,0.9,11.2487766666661,1.72675799999877,14.4291950000032,1.51601538461447,2.92939615384661,0.7,5.98860500000101,4.06533333333297,1,7.23405388888956,1.25400049999974,8.59063999999762,0.883333333333333,5.98804166666717,3.64763333333482,1,5.28625277777729,0.680392500001036,7.08111000000091
00087,br,0.45,5.98838333333407,25.4591149999986,1.51440824175823,3.86907142857143,0.316666666666667,6.00752500000347,9.4773666666642,0.7,8.31826388888922,2.27919199999883,16.3731249999985,1.51088076923673,2.47701538460874,0.516666666666667,5.99568500000139,6.46905333333315,0.95,4.30970388888932,0.889014999999552,10.8621649999947,0.483333333333333,5.99269833333293,4.57406166666948,0.7,4.55418611111078,0.942215499999822,12.6686849999994
