nlLet,letter,readingTime,checkingTime
m,m,1.5125999999999777,9.939300000000046
k,k,1.5087999999999369,7.320900000000023
y,y,1.5074000000000183,11.537599999999983
j,j,1.5132000000000687,10.338099999999997
e,e,1.5134999999999934,10.029699999999963
d,d,1.5135999999999683,13.856200000000058
z,z,1.5036999999999523,11.625800000000055
i,i,1.5147999999999229,13.419600000000116
n,n,1.5049999999999955,11.687999999999988
w,w,1.50709999999998,8.840900000000033
o,o,1.5035000000000025,17.063099999999963
u,u,1.5150000000000148,9.34719999999993
b,b,1.513400000000047,17.527199999999965
f,f,1.5062000000000069,30.963599999999985
r,r,1.5153999999999996,12.263500000000022
x,x,1.5121999999999503,9.721400000000017
a,a,1.5135000000000218,7.689800000000048
h,h,1.5130999999999517,7.731299999999919
s,s,1.513300000000072,10.071699999999964
l,l,1.5133000000000152,5.705900000000042
c,c,1.5150999999999613,5.525000000000034
g,g,1.5071999999999548,5.15440000000001
v,v,1.5079000000000065,17.671699999999987
t,t,1.5082000000000448,21.74729999999994
p,p,1.5073000000000434,4.545400000000029
q,q,1.5094000000000278,7.004099999999937
b,b,1.5074000000000751,8.227599999999939
d,d,1.5086999999999762,12.693900000000042
a,a,1.5056999999999334,2.3313000000000557
r,r,1.5144000000000233,3.2583999999999946
c,c,1.514099999999985,7.126199999999983
f,f,1.5040999999999372,4.254800000000046
e,e,1.5149000000000115,4.199199999999962
x,x,1.5143000000000484,1.617400000000032
k,k,1.5138999999999214,6.399300000000039
o,o,1.512900000000002,5.060699999999997
l,l,1.5044999999999504,1.573500000000024
w,w,1.5084000000000515,12.32609999999994
m,m,1.513400000000047,7.973300000000052
v,v,1.5130000000000337,5.715899999999806
h,h,1.513300000000072,3.025700000000029
s,s,1.5133999999999332,1.6336000000000013
q,q,1.5146000000000868,12.561500000000024
z,z,1.5135999999999967,5.081299999999942
t,t,1.5152000000000498,8.214099999999917
g,g,1.5135000000000218,6.209500000000048
i,i,1.5048000000000457,12.707799999999907
n,n,1.5154999999999745,8.330600000000004
y,y,1.5137000000000853,10.995699999999943
j,j,1.5077000000001135,15.056999999999903
p,p,1.5090000000000146,23.83459999999991
u,u,1.5088000000000648,10.576199999999972
j,j,1.508100000000013,14.449500000000057
o,o,1.5085000000000264,9.318300000000022
s,s,1.5088000000000648,11.33379999999977
d,d,1.5094000000001415,7.6440000000000055
q,q,1.5083000000000766,8.160899999999856
w,w,1.5086999999999762,7.1276000000000295
e,e,1.5076999999999998,3.9536999999999125
z,z,1.5096000000000913,4.936300000000074
k,k,1.5097999999998137,7.89240000000018
f,f,1.5108999999998787,9.971300000000042
