subject,script,repetition,letter,readingTime,checkingTime
sub-00049,cb,3,x,1.5170000000000528,1.7469999999999573
sub-00049,cb,3,q,1.504000000000019,4.399000000000001
sub-00049,cb,3,g,1.5170000000000528,3.8310000000000177
sub-00049,cb,3,v,1.502999999999929,3.34699999999998
sub-00049,cb,3,b,1.50100000000009,3.449999999999932
sub-00049,cb,3,t,1.5020000000000664,2.1299999999998818
sub-00049,cb,3,w,1.504000000000019,9.09699999999998
sub-00049,cb,3,l,1.5020000000000664,3.8640000000000327
sub-00049,cb,3,f,1.502999999999929,4.532000000000039
sub-00049,cb,3,m,1.5199999999999818,5.062999999999988
sub-00049,cb,3,j,1.5190000000000057,4.648000000000025
sub-00049,cb,3,h,1.5019999999999527,3.298000000000002
sub-00049,cb,3,a,1.504000000000019,1.9610000000000127
sub-00049,cb,3,r,1.5059999999999718,4.11099999999999
sub-00049,cb,3,n,1.504000000000019,3.230000000000018
sub-00049,cb,3,z,1.5049999999999957,3.579000000000065
sub-00049,cb,3,c,1.5190000000000057,4.3139999999999645
sub-00049,cb,3,y,1.5030000000000427,3.0329999999999018
sub-00049,cb,3,o,1.518000000000029,1.6299999999999957
sub-00049,cb,3,s,1.5020000000000664,2.113999999999919
sub-00049,cb,3,e,1.5199999999999818,4.697000000000003
sub-00049,cb,3,u,1.5030000000000427,5.397000000000048
sub-00049,cb,3,i,1.5059999999999718,2.3769999999999527
sub-00049,cb,3,d,1.504000000000019,1.7140000000000557
sub-00049,cb,3,p,1.502999999999929,2.830000000000041
sub-00049,cb,4,f,1.5030000000000427,6.496999999999957
sub-00049,cb,4,x,1.504000000000019,1.5119999999999436
sub-00049,cb,4,q,1.504000000000019,4.581000000000017
sub-00049,cb,4,y,1.5019999999999527,2.562999999999988
sub-00049,cb,4,b,1.5060000000000855,4.261999999999944
sub-00049,cb,4,d,1.504000000000019,3.480000000000018
sub-00049,cb,4,m,1.5019999999999527,5.684000000000083
sub-00049,cb,4,n,1.5179999999999154,6.495999999999981
sub-00049,cb,4,t,1.5060000000000855,1.5769999999999982
sub-00049,cb,4,s,1.5199999999999818,2.230000000000018
sub-00049,cb,4,l,1.5190000000000057,2.197999999999979
sub-00049,cb,4,u,1.502999999999929,3.68100000000004
sub-00049,cb,4,p,1.5049999999999957,5.244000000000028
sub-00049,cb,4,z,1.504000000000019,2.9829999999999472
sub-00049,cb,4,c,1.5170000000000528,1.8629999999999427
sub-00049,cb,4,v,1.504000000000019,2.6299999999999955
sub-00049,cb,4,o,1.5209999999999582,1.7950000000000728
sub-00049,cb,4,k,1.5019999999999527,16.548999999999978
sub-00049,cb,4,g,1.504000000000019,2.9290000000000873
sub-00049,cb,4,i,1.5199999999999818,1.9139999999999873
sub-00049,cb,4,j,1.518000000000029,3.714999999999918
sub-00049,cb,4,w,1.504000000000019,2.398000000000025
sub-00049,cb,4,h,1.5179999999999154,3.0130000000000337
sub-00049,cb,4,a,1.5049999999999957,9.281000000000065
sub-00049,cb,4,r,1.518000000000029,6.913999999999987
sub-00049,cb,4,e,1.5059999999999718,6.044999999999959
sub-00049,cb,5,r,1.504000000000019,6.211999999999989
sub-00049,cb,5,y,1.504000000000019,2.9640000000000555
sub-00049,cb,5,z,1.516999999999939,4.349000000000046
sub-00049,cb,5,n,1.504000000000019,3.8629999999999423
sub-00049,cb,5,l,1.5199999999999818,2.546000000000049
sub-00049,cb,5,k,1.502999999999929,2.965000000000032
sub-00049,cb,5,v,1.5020000000000664,2.231999999999971
sub-00049,cb,5,s,1.518000000000029,5.796999999999912
sub-00049,cb,5,i,1.504000000000019,1.8799999999999957
sub-00049,cb,5,c,1.5030000000000427,1.6140000000000327
sub-00049,cb,5,g,1.5019999999999527,2.5990000000000464
sub-00049,cb,5,w,1.5189999999998918,2.230000000000018
sub-00049,cb,5,u,1.5020000000000664,2.7159999999998945
sub-00049,cb,5,e,1.5030000000000427,3.913000000000011
sub-00049,cb,5,j,1.504000000000019,4.496999999999957
sub-00049,cb,5,p,1.518000000000029,2.465000000000032
sub-00049,cb,5,m,1.5009999999999764,3.5650000000000546
sub-00049,cb,5,a,1.5199999999999818,1.8149999999999409
sub-00049,cb,5,f,1.518000000000029,2.1809999999999263
sub-00049,cb,5,b,1.5050000000001091,3.659999999999968
sub-00049,cb,5,d,1.5030000000000427,2.298000000000002
sub-00049,cb,5,h,1.5199999999999818,2.9329999999999927
sub-00049,cb,5,x,1.518000000000029,1.7789999999999964
sub-00049,cb,5,q,1.502999999999929,2.633000000000038
sub-00049,cb,5,t,1.5190000000000057,2.312999999999988
sub-00049,cb,5,o,1.5199999999999818,2.295999999999935
sub-00049,cb,6,t,1.5200000000000955,3.1639999999999873
sub-00049,cb,6,o,1.518000000000029,2.4829999999999472
sub-00049,cb,6,e,1.5009999999999764,1.7140000000000557
sub-00049,cb,6,m,1.504000000000019,4.195999999999913
sub-00049,cb,6,w,1.5200000000000955,2.4969999999999573
sub-00049,cb,6,c,1.5199999999999818,1.6639999999999873
sub-00049,cb,6,h,1.5030000000000427,3.2970000000000255
sub-00049,cb,6,s,1.504000000000019,3.1119999999999663
sub-00049,cb,6,v,1.5230000000000246,2.7439999999999145
sub-00049,cb,6,y,1.504000000000019,3.9460000000000264
sub-00049,cb,6,n,1.5009999999999764,3.2350000000000136
sub-00049,cb,6,q,1.5170000000000528,4.013999999999896
sub-00049,cb,6,a,1.50100000000009,2.798999999999978
sub-00049,cb,6,b,1.504000000000019,3.4629999999999654
sub-00049,cb,6,d,1.5019999999999527,2.8319999999999936
sub-00049,cb,6,f,1.5030000000000427,3.5159999999999627
sub-00049,cb,6,k,1.5150000000001,2.048999999999978
sub-00049,cb,6,z,1.504000000000019,9.01299999999992
sub-00049,cb,6,x,1.5060000000000855,2.627999999999929
sub-00049,cb,6,i,1.5190000000000057,1.580000000000041
sub-00049,cb,6,p,1.504000000000019,4.228999999999928
sub-00049,cb,6,r,1.504000000000019,2.7830000000000155
sub-00049,cb,6,g,1.5159999999999627,2.464999999999918
sub-00049,cb,6,l,1.5200000000002092,2.266999999999826
sub-00049,cb,6,j,1.5170000000000528,2.4290000000000873
sub-00049,cb,6,u,1.5049999999998818,1.5289999999999964
sub-00049,cb,7,t,1.5199999999999818,2.5960000000000036
sub-00049,cb,7,z,1.5030000000001564,2.8799999999998818
sub-00049,cb,7,r,1.5019999999999527,2.9850000000001273
sub-00049,cb,7,d,1.518000000000029,2.1639999999999873
sub-00049,cb,7,e,1.5209999999999582,2.77800000000002
sub-00049,cb,7,f,1.502999999999929,2.314000000000078
sub-00049,cb,7,u,1.5190000000000057,1.7139999999999418
sub-00049,cb,7,l,1.5209999999999582,1.9610000000000127
sub-00049,cb,7,o,1.5040000000001328,2.0809999999999036
sub-00049,cb,7,y,1.502999999999929,3.8300000000001546
sub-00049,cb,7,c,1.505999999999858,5.94399999999996
sub-00049,cb,7,j,1.5030000000001564,1.9139999999999873
sub-00049,cb,7,p,1.502999999999929,1.8979999999999109
sub-00049,cb,7,i,1.5030000000001564,2.6130000000000564
sub-00049,cb,7,b,1.5219999999999343,1.7300000000000182
sub-00049,cb,7,m,1.5170000000000528,2.563999999999851
sub-00049,cb,7,g,1.5209999999999582,3.2950000000000728
sub-00049,cb,7,a,1.5039999999999054,2.2799999999999727
sub-00049,cb,7,k,1.50200000000018,2.0650000000000546
sub-00049,cb,7,q,1.5049999999998818,2.578999999999951
sub-00049,cb,7,x,1.5030000000001564,2.964999999999918
sub-00049,cb,7,h,1.518000000000029,3.247000000000071
sub-00049,cb,7,s,1.502999999999929,3.897999999999911
sub-00049,cb,7,w,1.5009999999999764,5.699000000000069
sub-00049,cb,7,v,1.5039999999999054,1.831000000000131
sub-00049,cb,7,n,1.5199999999999818,2.5850000000000364
sub-00050,br,1,d,1.520399999999995,19.268899999999988
sub-00050,br,1,h,1.504600000000039,20.04109999999997
sub-00050,br,1,l,1.506200000000021,16.061000000000007
sub-00050,br,1,q,1.5067000000000237,12.246499999999996
sub-00050,br,1,n,1.507699999999943,12.26380000000006
sub-00050,br,1,e,1.50679999999997,7.801000000000016
sub-00050,br,1,v,1.5069999999999766,19.374000000000024
sub-00050,br,1,b,1.5072000000000116,13.680099999999952
sub-00050,br,1,z,1.5060000000000002,16.143099999999976
sub-00050,br,1,x,1.509600000000063,10.379599999999954
sub-00050,br,1,g,1.510000000000019,16.00720000000001
sub-00050,br,1,j,1.5074999999999648,14.212500000000034
sub-00050,br,1,s,1.507600000000025,13.56209999999993
sub-00050,br,1,r,1.5065000000000168,11.514700000000062
sub-00050,br,1,u,1.507599999999968,15.960100000000011
sub-00050,br,1,o,1.5083000000000195,11.380799999999963
sub-00050,br,1,i,1.5063000000000102,11.964099999999974
sub-00050,br,1,f,1.5068000000000552,11.897299999999916
sub-00050,br,1,w,1.506200000000092,16.943499999999972
sub-00050,br,1,t,1.508199999999988,20.6105
sub-00050,br,1,p,1.5152000000000498,15.286299999999926
sub-00050,br,1,c,1.5154000000000565,13.00490000000002
sub-00050,br,1,a,1.5150999999999613,15.319500000000003
sub-00050,br,1,k,1.5154999999999743,16.50150000000002
sub-00050,br,1,y,1.5153000000000247,11.756299999999952
sub-00050,br,1,m,1.5159000000000449,13.27030000000002
sub-00050,br,2,y,1.515799999999956,7.991899999999987
sub-00050,br,2,z,1.5155000000000314,9.158099999999934
sub-00050,br,2,p,1.5155999999999494,9.707900000000109
sub-00050,br,2,u,1.5152000000000498,11.272899999999936
sub-00050,br,2,f,1.5154999999999743,9.124900000000023
sub-00050,br,2,l,1.5154999999999743,1.7481000000000222
sub-00050,br,2,t,1.515700000000038,4.329199999999901
sub-00050,br,2,j,1.5152000000001635,10.540499999999952
sub-00050,br,2,h,1.515899999999874,10.756100000000174
sub-00050,br,2,b,1.5151999999999362,2.1815999999998894
sub-00050,br,2,v,1.5161000000000513,4.628500000000031
sub-00050,br,2,m,1.5148000000000366,2.13169999999991
sub-00050,br,2,i,1.5153000000000247,2.3490000000000464
sub-00050,br,2,g,1.514099999999985,3.680099999999925
sub-00050,br,2,a,1.5154999999999743,2.6807000000001153
sub-00050,br,2,e,1.5156999999999243,1.5978000000001202
sub-00050,br,2,r,1.5154999999999743,4.662199999999984
sub-00050,br,2,s,1.5158999999999878,4.845400000000041
sub-00050,br,2,q,1.5149999999999864,1.565199999999891
sub-00050,br,2,c,1.515100000000075,2.5646000000000413
sub-00050,br,2,o,1.515299999999911,1.914700000000039
sub-00050,br,2,d,1.5156000000000631,2.564099999999939
sub-00050,br,2,n,1.5151999999999362,4.412900000000036
sub-00050,br,2,x,1.5153000000000247,2.6807999999999765
sub-00050,br,2,w,1.515700000000038,3.7129999999999654
sub-00050,br,2,k,1.5159000000001015,4.278899999999908
sub-00050,br,3,n,1.515800000000013,4.345199999999977
sub-00050,br,3,m,1.5154999999999743,1.9817000000000464
sub-00050,br,3,v,1.5151999999999362,3.3968000000000984
sub-00050,br,3,p,1.5150999999999613,4.845300000000066
sub-00050,br,3,q,1.5160999999999376,5.677999999999997
sub-00050,br,3,b,1.5155000000000882,4.013299999999845
sub-00050,br,3,l,1.5147000000000617,4.162900000000036
sub-00050,br,3,x,1.5150999999999613,3.247100000000046
sub-00050,br,3,z,1.5153000000000247,3.030599999999936
sub-00050,br,3,s,1.5161000000000513,4.278400000000033
sub-00050,br,3,g,1.5155999999999494,3.6300999999999704
sub-00050,br,3,r,1.5149999999999864,2.131399999999985
sub-00050,br,3,e,1.5155000000000882,2.8971999999998843
sub-00050,br,3,y,1.5153999999999996,3.8961000000000463
sub-00050,br,3,i,1.515700000000038,5.145599999999945
sub-00050,br,3,f,1.5149999999999864,2.9805000000000064
sub-00050,br,3,u,1.515400000000113,5.51159999999993
sub-00050,br,3,h,1.5151999999999362,2.164800000000014
sub-00050,br,3,k,1.5152000000000498,4.479499999999916
sub-00050,br,3,j,1.515100000000075,3.147299999999973
sub-00050,br,3,c,1.5150999999999613,2.1648000000001275
sub-00050,br,3,w,1.5151999999999362,4.86220000000003
sub-00050,br,3,d,1.5162999999998874,3.795500000000061
sub-00050,br,3,o,1.515800000000013,1.6149000000000342
sub-00050,br,3,t,1.5153999999999996,1.814799999999991
sub-00050,br,3,a,1.5153000000000247,2.081199999999967
sub-00050,br,4,c,1.5154999999999743,2.8812000000000353
sub-00050,br,4,t,1.514699999999948,3.3805000000000973
sub-00050,br,4,x,1.5164999999999509,1.9969999999999573
sub-00050,br,4,r,1.5151999999999362,2.0812000000000808
sub-00050,br,4,f,1.5156000000000631,2.281299999999987
sub-00050,br,4,a,1.5154999999999743,3.0797999999999774
sub-00050,br,4,v,1.5155999999999494,4.679200000000037
sub-00050,br,4,s,1.5164000000000897,2.1967999999999392
sub-00050,br,4,b,1.5153000000000247,1.7150000000000318
sub-00050,br,4,j,1.515299999999911,3.530300000000011
sub-00050,br,4,o,1.5151999999999362,1.8150000000000543
sub-00050,br,4,n,1.5153000000000247,4.496199999999931
sub-00050,br,4,q,1.5147000000000617,3.5469000000000506
sub-00050,br,4,y,1.5151999999999362,2.215000000000032
sub-00050,br,4,k,1.5153999999999996,3.3969000000000733
sub-00050,br,4,l,1.5150999999999613,2.3144999999999527
sub-00050,br,4,m,1.5161000000000513,2.213899999999967
sub-00050,br,4,e,1.515299999999911,3.180300000000102
sub-00050,br,4,i,1.5164999999999509,2.5797000000000025
sub-00050,br,4,d,1.5156000000000631,2.6141999999999825
sub-00050,br,4,u,1.5154999999999743,3.846100000000092
sub-00050,br,4,z,1.515899999999874,2.713700000000017
sub-00050,br,4,p,1.5151999999999362,2.3315000000000055
sub-00050,br,4,h,1.515400000000113,2.630599999999845
sub-00050,br,4,g,1.5154999999999743,2.414200000000278
sub-00050,br,4,w,1.5151999999999362,3.280300000000011
sub-00050,br,5,j,1.5154999999999743,3.413699999999949
sub-00050,br,5,u,1.5153999999999996,3.1801000000000386
sub-00050,br,5,f,1.5156999999999243,3.596300000000042
sub-00050,br,5,v,1.5153999999999996,3.663400000000138
sub-00050,br,5,z,1.5154999999999743,2.4312999999997373
sub-00050,br,5,b,1.514700000000289,1.6984999999999673
sub-00050,br,5,w,1.5151999999999362,3.3640000000000327
sub-00050,br,5,c,1.5150999999998476,1.6153000000000477
sub-00050,br,5,h,1.5156999999999243,1.7144000000001824
sub-00050,br,5,e,1.5151999999999362,1.665300000000002
sub-00050,br,5,d,1.5156999999999243,2.946800000000053
sub-00050,br,5,l,1.5160999999999376,2.913499999999999
sub-00050,br,5,x,1.516300000000001,2.0307000000000244
sub-00050,br,5,a,1.5152000000001635,1.5483999999999014
sub-00050,br,5,o,1.5153000000000247,2.547800000000052
sub-00050,br,5,g,1.5149999999999864,1.6825000000000043
sub-00050,br,5,y,1.514699999999948,1.5988000000000966
sub-00050,br,5,t,1.5154999999999743,2.447499999999991
sub-00050,br,5,q,1.5148999999998978,1.815300000000093
sub-00050,br,5,r,1.5153000000000247,1.631799999999771
sub-00050,br,5,p,1.5152000000001635,2.4809999999999945
sub-00050,br,5,i,1.5155000000000882,2.614199999999869
sub-00050,br,5,n,1.5152000000000498,2.114899999999807
sub-00050,br,5,k,1.515400000000227,2.047599999999875
sub-00050,br,5,m,1.5164000000000897,1.914199999999937
sub-00050,br,5,s,1.515100000000075,2.2312999999998056
sub-00050,br,6,t,1.515100000000075,2.6646000000001777
sub-00050,br,6,b,1.516599999999812,2.4796000000001186
sub-00050,br,6,l,1.5155999999998355,2.6473000000000866
sub-00050,br,6,z,1.5154999999999743,2.2480000000000473
sub-00050,br,6,x,1.5156999999999243,2.1974000000001297
sub-00050,br,6,q,1.5150999999998476,1.898600000000101
sub-00050,br,6,u,1.5149999999999864,1.848399999999856
sub-00050,br,6,s,1.5152000000000498,1.865399999999909
sub-00050,br,6,a,1.5150000000001,1.5317999999999756
sub-00050,br,6,d,1.5152000000000498,1.58199999999988
sub-00050,br,6,w,1.5152000000000498,1.7652000000000498
sub-00050,br,6,k,1.5167999999998756,1.6471000000001368
sub-00050,br,6,r,1.5154999999999743,3.2800999999999476
sub-00050,br,6,f,1.5164999999997235,1.5974000000003343
sub-00050,br,6,y,1.5151999999998225,1.5154999999999743
sub-00050,br,6,v,1.5152000000000498,2.281199999999899
sub-00050,br,6,i,1.515400000000227,1.7480999999997948
sub-00050,br,6,o,1.5157000000001517,2.3475999999998294
sub-00050,br,6,n,1.515400000000227,1.9646999999999937
sub-00050,br,6,h,1.5151999999998225,2.4481000000000677
sub-00050,br,6,m,1.5160000000000764,1.5644999999999527
sub-00050,br,6,g,1.5156999999999243,1.7145000000000437
sub-00050,br,6,c,1.5154999999999743,1.7983999999999014
sub-00050,br,6,j,1.5150000000001,1.6986000000001695
sub-00050,br,6,e,1.5150999999998476,1.7819999999999254
sub-00050,br,6,p,1.5156000000001768,2.2140999999999167
sub-00050,br,7,d,1.5159000000001015,1.6646999999998116
sub-00050,br,7,o,1.5159000000001015,3.1965999999999894
sub-00050,br,7,w,1.5153999999999996,4.496200000000044
sub-00050,br,7,e,1.5150000000001,1.8146999999999025
sub-00050,br,7,g,1.5161999999997988,1.964100000000144
sub-00050,br,7,q,1.5160000000000764,1.5313000000001011
sub-00050,br,7,s,1.5150999999998476,2.914199999999937
sub-00050,br,7,r,1.5157999999998992,2.4144000000003416
sub-00050,br,7,x,1.5147999999996955,2.6311000000000604
sub-00050,br,7,y,1.5146000000002005,3.5317000000000007
sub-00050,br,7,h,1.514999999999873,4.311800000000176
sub-00050,br,7,p,1.5151999999998225,3.247000000000071
sub-00050,br,7,t,1.5161999999997988,1.847400000000107
sub-00050,br,7,j,1.5157000000001517,2.647299999999859
sub-00050,br,7,c,1.515999999999849,2.3476000000000568
sub-00050,br,7,l,1.515100000000075,1.5816999999999553
sub-00050,br,7,n,1.515300000000252,2.0477999999995973
sub-00050,br,7,u,1.5156000000001768,2.3146999999999025
sub-00050,br,7,v,1.5153000000000247,2.2812000000001262
sub-00050,br,7,z,1.515100000000075,2.415599999999813
sub-00050,br,7,f,1.5150000000001,2.6636000000000877
sub-00050,br,7,i,1.5156999999999243,3.1967999999999392
sub-00050,br,7,m,1.5153999999999996,2.3477000000000317
sub-00050,br,7,b,1.5152000000000498,2.0648999999998523
sub-00050,br,7,a,1.5153000000000247,2.2479000000000724
sub-00050,br,7,k,1.515100000000075,2.1483999999998105
sub-00051,cb,1,j,1.508000000000003,7.946999999999996
sub-00051,cb,1,o,1.5179999999999936,12.445999999999998
sub-00051,cb,1,u,1.503,25.382000000000005
sub-00051,cb,1,y,1.5190000000000057,20.71900000000001
sub-00051,cb,1,p,1.516999999999996,14.913999999999987
sub-00051,cb,1,c,1.518000000000001,41.15299999999999
sub-00051,cb,1,b,1.5170000000000243,4.597999999999985
sub-00051,cb,1,d,1.5030000000000143,29.48399999999998
sub-00051,cb,1,m,1.5030000000000143,3.6459999999999866
sub-00051,cb,1,a,1.5030000000000143,34.33600000000001
sub-00051,cb,1,x,1.5160000000000196,9.399
sub-00051,cb,1,h,1.5020000000000095,52.968999999999994
sub-00051,cb,1,q,1.5179999999999725,4.2309999999999945
sub-00051,cb,1,i,1.502999999999986,4.7970000000000255
sub-00051,cb,1,f,1.5199999999999818,9.26600000000002
sub-00051,cb,1,s,1.5020000000000095,16.081000000000017
sub-00051,cb,1,g,1.5199999999999818,8.980999999999995
sub-00051,cb,1,l,1.516999999999996,18.035000000000025
sub-00051,cb,1,r,1.5189999999999486,4.829000000000065
sub-00051,cb,1,e,1.502999999999986,15.798999999999978
sub-00051,cb,1,t,1.5020000000000095,7.516999999999996
sub-00051,cb,1,v,1.5020000000000095,68.67199999999997
sub-00051,cb,1,z,1.5170000000000528,3.979999999999962
sub-00051,cb,1,k,1.502999999999986,5.198999999999955
sub-00051,cb,1,n,1.518000000000029,10.298000000000002
sub-00051,cb,1,w,1.5209999999999582,5.930000000000064
sub-00051,cb,2,k,1.5199999999999818,6.5470000000000255
sub-00051,cb,2,v,1.516999999999939,5.798999999999978
sub-00051,cb,2,q,1.5199999999999818,3.3150000000000546
sub-00051,cb,2,d,1.5170000000000528,7.315999999999917
sub-00051,cb,2,n,1.5020000000000664,8.615000000000009
sub-00051,cb,2,g,1.502999999999929,3.6970000000000023
sub-00051,cb,2,u,1.5190000000000057,10.480999999999996
sub-00051,cb,2,r,1.5030000000000427,2.698999999999955
sub-00051,cb,2,t,1.518000000000029,7.282000000000039
sub-00051,cb,2,p,1.5179999999999154,1.6320000000000618
sub-00051,cb,2,m,1.504000000000019,1.92999999999995
sub-00051,cb,2,s,1.5049999999999957,7.178999999999974
sub-00051,cb,2,h,1.521000000000072,5.079999999999927
sub-00051,cb,2,b,1.518000000000029,1.879000000000019
sub-00051,cb,2,x,1.504000000000019,1.58299999999997
sub-00051,cb,2,j,1.516999999999939,10.048000000000116
sub-00051,cb,2,c,1.5199999999999818,1.613999999999919
sub-00051,cb,2,y,1.5190000000000057,3.1840000000000828
sub-00051,cb,2,e,1.5019999999999527,1.6800000000000637
sub-00051,cb,2,a,1.5019999999999527,3.59699999999998
sub-00051,cb,2,i,1.5030000000000427,4.680999999999926
sub-00051,cb,2,f,1.5190000000000057,11.316000000000033
sub-00051,cb,2,z,1.5190000000000057,2.895999999999958
sub-00051,cb,2,o,1.504000000000019,3.865000000000009
sub-00051,cb,2,l,1.518000000000029,3.113999999999919
sub-00051,cb,2,w,1.5030000000000427,3.7649999999999864
sub-00051,cb,3,s,1.5200000000000955,3.813999999999965
sub-00051,cb,3,v,1.5019999999999527,23.28200000000004
sub-00051,cb,3,e,1.5030000000000427,2.25
sub-00051,cb,3,t,1.5179999999999154,7.816000000000031
sub-00051,cb,3,x,1.5190000000000057,6.17999999999995
sub-00051,cb,3,g,1.5030000000000427,8.42999999999995
sub-00051,cb,3,y,1.5050000000001091,3.1289999999999054
sub-00051,cb,3,f,1.5030000000000427,2.814999999999941
sub-00051,cb,3,j,1.504000000000019,9.113000000000056
sub-00051,cb,3,h,1.502999999999929,7.881000000000085
sub-00051,cb,3,r,1.504000000000019,2.19399999999996
sub-00051,cb,3,b,1.504000000000019,2.5979999999999563
sub-00051,cb,3,p,1.5030000000000427,40.583999999999946
sub-00051,cb,3,o,1.504000000000019,2.663000000000011
sub-00051,cb,3,d,1.5190000000000057,4.530999999999949
sub-00051,cb,3,w,1.5190000000000057,8.163999999999987
sub-00051,cb,3,q,1.504000000000019,2.4640000000000555
sub-00051,cb,3,z,1.5019999999999527,1.615000000000009
sub-00051,cb,3,a,1.518000000000029,24.817000000000007
sub-00051,cb,3,k,1.5019999999999527,30.831999999999994
sub-00051,cb,3,u,1.504000000000019,2.9460000000000264
sub-00051,cb,3,i,1.504000000000019,1.9309999999999263
sub-00051,cb,3,m,1.5190000000000057,1.6480000000000246
sub-00051,cb,3,c,1.5030000000000427,2.2649999999999864
sub-00051,cb,3,n,1.518000000000029,10.315999999999915
sub-00051,cb,3,l,1.5020000000000664,2.8479999999999563
sub-00051,cb,4,s,1.5170000000000528,2.4309999999999263
sub-00051,cb,4,q,1.5199999999999818,2.0470000000000255
sub-00051,cb,4,p,1.5030000000000427,2.0979999999999563
sub-00051,cb,4,w,1.504000000000019,19.331000000000017
sub-00051,cb,4,o,1.5030000000000427,2.798000000000002
sub-00051,cb,4,a,1.5019999999999527,1.5819999999999936
sub-00051,cb,4,k,1.5190000000000057,6.06899999999996
sub-00051,cb,4,i,1.5149999999999864,3.863000000000056
sub-00051,cb,4,z,1.504000000000019,3.3649999999998954
sub-00051,cb,4,h,1.5170000000000528,6.534999999999968
sub-00051,cb,4,f,1.5160000000000764,2.3479999999999563
sub-00051,cb,4,n,1.5190000000000057,3.8640000000000327
sub-00051,cb,4,x,1.502999999999929,3.081000000000131
sub-00051,cb,4,y,1.5199999999999818,2.030999999999949
sub-00051,cb,4,v,1.502999999999929,10.180000000000064
sub-00051,cb,4,m,1.502999999999929,2.380000000000109
sub-00051,cb,4,g,1.502999999999929,2.5319999999999254
sub-00051,cb,4,c,1.5050000000001091,2.563000000000102
sub-00051,cb,4,r,1.5039999999999054,1.5450000000000728
sub-00051,cb,4,t,1.502999999999929,2.4809999999999945
sub-00051,cb,4,e,1.5190000000000057,1.7139999999999418
sub-00051,cb,4,l,1.518000000000029,2.283000000000129
sub-00051,cb,4,u,1.502999999999929,6.413000000000011
sub-00051,cb,4,j,1.5039999999999054,2.413000000000011
sub-00051,cb,4,d,1.5040000000001328,3.3309999999999036
sub-00051,cb,4,b,1.518000000000029,2.1140000000000327
sub-00051,cb,5,n,1.5190000000000057,1.58199999999988
sub-00051,cb,5,e,1.518000000000029,2.831000000000131
sub-00051,cb,5,i,1.5019999999999527,1.981999999999971
sub-00051,cb,5,b,1.518000000000029,2.15099999999984
sub-00051,cb,5,r,1.5,4.398000000000138
sub-00051,cb,5,a,1.5019999999999527,4.399000000000115
sub-00051,cb,5,j,1.5039999999999054,4.248000000000047
sub-00051,cb,5,g,1.518000000000029,2.213999999999942
sub-00051,cb,5,o,1.502999999999929,4.532000000000153
sub-00051,cb,5,h,1.518999999999778,1.5130000000001471
sub-00051,cb,5,u,1.502999999999929,2.8969999999999345
sub-00051,cb,5,m,1.5040000000001328,1.5139999999998963
sub-00051,cb,5,w,1.5190000000000057,5.163999999999987
sub-00051,cb,5,x,1.5030000000001564,9.031999999999924
sub-00051,cb,5,s,1.518000000000029,4.147999999999911
sub-00051,cb,5,c,1.5040000000001328,6.34699999999998
sub-00051,cb,5,z,1.5209999999999582,5.879999999999882
sub-00051,cb,5,t,1.5190000000000057,1.5970000000002074
sub-00051,cb,5,p,1.5019999999999527,4.749000000000024
sub-00051,cb,5,y,1.5019999999999527,1.9809999999999943
sub-00051,cb,5,k,1.502999999999929,5.0150000000001
sub-00051,cb,5,q,1.5190000000000057,1.5299999999999727
sub-00051,cb,5,v,1.502999999999929,5.115000000000009
sub-00051,cb,5,d,1.502999999999929,4.197000000000116
sub-00051,cb,5,f,1.5060000000000855,2.3279999999999745
sub-00051,cb,5,l,1.502999999999929,2.1140000000000327
sub-00051,cb,6,a,1.518000000000029,2.3819999999998345
sub-00051,cb,6,n,1.5190000000000057,1.582000000000107
sub-00051,cb,6,j,1.502999999999929,2.163000000000011
sub-00051,cb,6,r,1.5019999999999527,3.1159999999999854
sub-00051,cb,6,o,1.5010000000002035,4.397999999999911
sub-00051,cb,6,g,1.5060000000000855,4.427999999999884
sub-00051,cb,6,c,1.5049999999998818,2.61200000000008
sub-00051,cb,6,f,1.5030000000001564,6.83199999999988
sub-00051,cb,6,d,1.5009999999999764,2.58400000000006
sub-00051,cb,6,v,1.5160000000003038,2.215999999999667
sub-00051,cb,6,e,1.502999999999929,2.1639999999999873
sub-00051,cb,6,h,1.518000000000029,3.615000000000009
sub-00051,cb,6,u,1.5019999999999527,4.698000000000093
sub-00051,cb,6,x,1.5039999999999054,2.3630000000000564
sub-00051,cb,6,z,1.5040000000001328,2.446999999999889
sub-00051,cb,6,s,1.502999999999929,4.764000000000124
sub-00051,cb,6,t,1.502999999999929,1.8800000000001091
sub-00051,cb,6,i,1.5080000000000382,2.4939999999999145
sub-00051,cb,6,q,1.5009999999999764,1.6469999999999343
sub-00051,cb,6,p,1.5030000000001564,2.112999999999829
sub-00051,cb,6,w,1.509999999999991,6.741000000000213
sub-00051,cb,6,l,1.502999999999929,3.83199999999988
sub-00051,cb,6,y,1.5040000000001328,4.229000000000042
sub-00051,cb,6,k,1.502999999999929,3.18100000000004
sub-00051,cb,6,m,1.5039999999999054,5.679000000000087
sub-00051,cb,6,b,1.502999999999929,2.9480000000000928
sub-00051,cb,7,u,1.502999999999929,11.281999999999924
sub-00051,cb,7,w,1.518000000000029,2.6480000000001382
sub-00051,cb,7,l,1.5019999999999527,1.865000000000009
sub-00051,cb,7,m,1.502999999999929,1.8309999999999036
