nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime
baai,0.0,,False,baai,9.676799999999815,1.2634999999999934,0,
daarheen,0.0,,False,daarheen,15.392899999999912,0.9624999999999773,0,
innemen,0.0,,False,innemen,13.01010000000008,1.156200000000183,0,
bedoelen,0.0,,False,bedoelen,20.713299999999833,1.1071000000000595,0,
toegeven,0.0,,False,toegeven,23.05620000000016,0.9986999999997579,0,
maling,0.0,,False,maling,10.727099999999666,0.6599999999999682,0,
stal,0.0,,False,stal,6.676200000000165,1.0921000000000731,0,
stof,0.0,,False,stof,8.777899999999875,1.1118999999999346,0,
aflopen,0.0,,False,aflopen,15.559100000000058,1.246799999999837,0,
excuus,0.0,,False,excuus,18.495800000000315,0.563899999999876,0,
afnemen,0.0,,False,afnemen,11.266800000000273,2.3536000000000854,0,
techniek,1.0,techniektechniek,False,techniek,,5.030100000000118,1,17.92389999999989
mening,0.0,,False,mening,14.710199999999702,1.0930000000000177,0,
rijp,0.0,,False,rijp,10.744800000000794,0.6735999999996238,0,
schuilen,0.0,,False,schuilen,11.445899999999426,0.9761000000005424,0,
lokken,0.0,,False,lokken,7.031700000000228,1.5120999999996343,0,
openbaar,0.0,,False,openbaar,9.945700000000159,1.7592000000001917,0,
bloeien,0.0,,False,bloeien,7.49690000000038,0.8725000000000023,0,
sufferd,0.0,,False,sufferd,26.1118000000007,11.233199999999215,0,
akkoord,1.0,akkoord,True,akkoord,,1.122099999999591,1,7.009300000000735
vervoer,0.0,,False,vervoer,18.881299999999896,1.2788000000007287,0,
middelen,0.0,,False,middelen,11.160900000000424,0.8452000000002045,0,
voorraad,0.0,,False,voorraad,8.496700000000146,0.8907000000001517,0,
rechten,0.0,,False,rechten,12.69829999999979,0.7742000000001781,0,
leuk,0.0,,False,leuk,4.763499999999908,0.826799999999821,0,
gerucht,0.0,,False,gerucht,7.194999999999936,0.8460999999996375,0,
schep,0.0,,False,schep,8.13259999999957,0.9060000000000628,0,
volop,0.0,,False,volop,20.679599999999596,1.0130999999996675,0,
trekker,1.0,trekker,True,trekker,,0.8238999999994121,1,10.94710000000066
jurk,0.0,,False,jurk,9.502700000000232,0.5467999999997346,0,
soda,0.0,,False,soda,11.04770000000019,0.6397999999998092,0,
staren,0.0,,False,staren,8.410999999999945,0.8089999999999691,0,
vreten,0.0,,False,vreten,7.849500000000035,0.5912000000001854,0,
blijven,0.0,,False,blijven,11.564200000000142,0.7105000000000246,0,
strak,0.0,,False,strak,6.583200000000147,1.8290000000000646,0,
plek,0.0,,False,plek,9.359800000000746,0.7101999999991904,0,
zingen,0.0,,False,zingen,8.747000000000071,0.6569999999999254,0,
knielen,0.0,,False,knielen,15.160400000000436,0.3926999999991949,0,
kleren,0.0,,False,kleren,8.5754000000004,0.5432000000001835,0,
mode,0.0,,False,mode,6.658200000000193,0.9437000000002627,0,
kabel,0.0,,False,kabel,7.551600000000576,0.5405000000000655,0,
aanzien,0.0,,False,aanzien,10.19390000000044,0.6609999999999445,0,
seizoen,0.0,,False,seizoen,9.747799999999756,0.7055999999996629,0,
mijn,0.0,,False,mijn,9.856799999999794,0.525899999999524,0,
samen,0.0,,False,samen,11.864799999999832,0.891100000000506,0,
opkomen,0.0,,False,opkomen,8.627700000000232,0.528299999999831,0,
smullen,0.0,,False,smullen,9.844299999999748,0.6798999999994066,0,
legaal,0.0,,False,legaal,13.827099999999632,0.7420000000000755,0,
uien,0.0,,False,uien,7.1002000000002,0.7259000000003653,0,
boeien,0.0,,False,boeien,6.79090000000042,0.8658999999994421,0,
