sub,ses,nlWrd,writingTime,score,script,writing,breaks,check
00098,002,bereuwen,,False,cb,9.462099999904694,5.329999999999927,0.8499000000952037
00098,002,agressie,,False,cb,5.609700000047724,2.2274999999999636,0.4407999999521053
00098,002,manieren,,True,cb,3.503700000047502,1.17770000004748,0.5500999999048872
00098,002,blad,,True,cb,2.5557000000476364,0.9312999999524436,0.6410000000000764
00098,002,aanzien,,True,cb,9.30120000004763,3.155999999999949,0.7364000000957276
00098,002,joes,,True,cb,11.310100000142938,6.512900000095215,2.4405000000001564
00098,002,bloeien,,True,cb,4.272599999904287,1.3395999999042942,0.4502000000479711
00098,002,remel,,True,cb,5.02410000014288,3.0679000000955057,0.6337999999523163
00098,002,badon,,True,cb,8.134400000095411,5.46740000009504,0.6007999999519598
00098,002,tand,,True,cb,2.9025000000001455,1.4510000000000218,0.3732000000477455
00098,002,negel,,True,cb,4.104599999904622,1.5714000000953092,1.1827999999522945
00098,002,tweeling,,True,cb,4.002700000047298,1.8433000001905384,0.4010000000002947
00098,002,systeem,,True,cb,7.738300000190975,2.3932000000477274,0.657399999856807
00098,002,aanvraag,,False,cb,15.831399999856783,10.932200000047487,0.8899000000956221
00098,002,sjijfel,,False,cb,13.903799999952298,11.461999999999987,1.4192999999522726
00098,002,zomers,,True,cb,3.2846999998091633,1.726199999809069,0.6497000000476874
00098,002,prekken,,True,cb,3.856400000095164,1.4980000000000473,0.5561999998094507
00098,002,opdatten,,True,cb,10.665900000095462,2.7867000000478583,0.701599999904829
00098,002,toeval,,True,cb,2.8514000000950546,1.0078000001904002,0.1748999998571889
00098,002,plannen,,True,cb,2.621900000095593,0.9369000000956476,0.3778999998571635
00098,002,geld,,True,cb,3.350700000047709,2.1086000001428147,0.7355999999049345
00098,002,sora,,True,cb,4.302799999952185,2.668999999999869,0.6395999999044761
00098,002,krimmen,,True,cb,3.4798000001906075,1.471900000095502,2.2090000000002874
00098,002,strikken,,True,cb,5.177100000142673,1.4582000000473272,0.6260000000002037
00098,002,lokken,,True,cb,2.24029999995264,0.7676000001433749,0.6814999999996871
00098,002,kenzis,,True,cb,3.5924000000954948,1.1062999999521708,1.0617999999522
00098,002,lurgen,,True,cb,6.107799999952022,4.070200000047407,0.8934000000954256
00098,002,inzicht,,True,cb,3.1219999999998436,1.3679999999999382,0.8957999999524873
00098,002,jagen,,True,cb,2.3437000000476473,1.18490000009524,0.9832999999525782
00098,002,anarchie,,True,cb,4.3240999999047744,1.5675000000001091,0.329799999952229
00098,002,breuk,,False,cb,11.506700000047658,8.16809999990437,0.8623999998567342
00098,002,dode,,True,cb,2.075100000142811,1.0057000000474543,0.4780999999047708
00098,002,kijlen,,False,cb,5.965600000142786,2.6341000001430075,0.6210999999047999
00098,002,clan,,False,cb,5.185500000000047,1.1149000000955311,0.695200000047862
00098,002,diep,,True,cb,4.278500000000349,0.8834000000956621,0.6347000000473599
00098,002,kabel,,True,cb,5.366700000047786,3.3497000000475055,2.0148999998568797
00098,002,wijve,,True,cb,4.2042000000478765,2.1275000000000546,0.7797000000477965
00098,002,thema,,False,cb,3.7513999998573127,1.7837999999524072,0.8337999999521344
00098,002,ophuimen,,True,cb,5.8012999999523345,1.9516000001431169,0.8208000001909568
00098,002,moes,,True,cb,3.618799999952443,1.4537000000477749,0.6709000000951164
00098,002,welzijn,,True,cb,4.700600000142913,2.8478000001905457,1.1827000000475891
00098,002,doodmoe,,True,cb,2.466700000047694,2.1970000000001164,2.1970000000001164
00098,002,jong,,True,cb,5.6803000001905275,4.130100000143102,0.952599999904578
00098,002,koorts,,True,cb,3.922200000047724,1.2216999998095162,0.7537000000475018
00098,002,woning,,False,cb,5.66680000019096,0.8189000000957094,0.6386999998089777
00098,002,trots,,True,cb,4.6192999999525455,1.310400000095342,1.310400000095342
00098,002,heilig,,True,cb,7.852400000095258,3.1177000000475346,0.8323999998569889
00098,002,piste,,True,cb,3.45049999999992,0.883700000047611,0.7341000001429165
00098,002,lijnen,,True,cb,4.851199999809523,3.136899999857178,0.9259999999999308
00098,002,sifferd,,True,cb,4.863100000143277,2.780500000000302,0.9052999999521488
00098,002,heengeen,,True,cb,3.685699999809458,1.6168999998571962,1.13220000004776
00098,002,eenhoorn,,True,cb,2.8807000000479093,1.1140000000000327,0.7377999999521307
00098,002,ningen,,True,cb,4.502200000047651,1.4063999998566032,0.8810999999045634
00098,002,stes,,True,cb,2.007999999999811,0.8506000001430039,0.6762000000476291
00098,002,zwager,,False,cb,14.019299999952182,11.848799999952462,0.6987999999523709
00098,002,feestdag,,True,cb,4.1492000000475855,1.6166000001430805,0.7202999999526583
00098,003,verwoor,,True,cb,14.244200000047613,11.492100000142957,1.822499999999991
00098,003,kaas,,True,cb,4.938799999952153,0.9502999999522216,0.5200999999046871
00098,003,schodel,,True,cb,5.387099999904649,2.9168999998569234,0.413700000047811
00098,003,opzicht,,True,cb,2.7667999999523545,0.939700000047651,0.4672999999522744
00098,003,paken,,True,cb,5.38279999995234,3.8836000001429056,1.2879000000953056
00098,003,glijden,,True,cb,3.178299999952287,1.5772999999524018,0.4467999999524181
00098,003,twaaf,,True,cb,13.979100000143037,5.119400000095538,0.4527999999525036
00098,003,gezond,,False,cb,5.267099999904531,3.4874999999999545,0.5001000001432203
00098,003,beslag,,True,cb,2.5262999999522435,0.7914999999998145,0.6244999999998981
00098,003,keihard,,False,cb,11.229499999999916,7.094100000143044,0.3441000001430438
00098,003,makieren,,True,cb,6.586100000143006,3.470600000143122,1.0017999999522544
00098,003,hier,,True,cb,4.236699999809389,2.429399999856969,0.6614000000952274
00098,003,samen,,True,cb,3.70959999990464,0.9596999998091178,0.5432999999522963
00098,003,schatten,,True,cb,6.550700000047527,1.19790000009516,0.4605000000001382
00098,003,gout,,True,cb,2.9191000001430893,1.2872999999524382,0.871899999857078
00098,003,prikken,,True,cb,3.0370000000000346,1.0846000001429277,0.4801000001430111
00098,003,invallen,,False,cb,5.754799999952411,2.7366999998091615,0.6025999999044416
00098,003,booien,,True,cb,3.376600000143071,1.6707000000476455,0.4924999999998363
00098,003,stikken,,True,cb,5.851200000047811,0.8989000000954093,0.5528999998568906
00098,003,hust,,True,cb,2.6416999998093615,1.2866999998093434,0.370700000047691
00098,003,brappen,,True,cb,4.4995000000001255,1.9804000000954147,0.6464000000953547
00098,003,uviek,,True,cb,14.53859999990459,11.69120000004773,0.4673000001907894
00098,003,theeting,,True,cb,4.804000000000087,2.759900000095513,0.601200000047811
00098,003,mode,,True,cb,3.6392999999525273,2.5917999999524,1.2084000000950257
00098,003,verraden,,True,cb,4.346799999952509,2.204799999952229,0.4349000000952401
00098,003,zone,,True,cb,3.6354999999998654,1.1784999999999854,0.5954999999999018
00098,003,eens,,True,cb,1.7970000000000257,0.73050000000012,0.4357000000477455
00098,003,laken,,True,cb,2.5912000000480475,0.858900000095673,0.5446000001429638
00098,003,afbopen,,False,cb,5.444499999999607,2.2945999999042215,1.8199000000954584
00098,003,hint,,True,cb,5.302000000000135,2.019999999999982,0.5068999998570689
00098,003,leek,,True,cb,2.600599999904716,0.7219000000950473,0.6772999999520835
00098,003,sluier,,True,cb,2.9157999999520143,1.4166000001428074,0.4899000000955311
00098,003,knie,,True,cb,5.674600000143073,2.8941000001432258,0.5048999998571162
00098,003,geluid,,True,cb,5.074000000000069,0.9454000000951056,0.9454000000951056
00098,003,kwaas,,True,cb,3.121099999904345,1.3904000000952692,0.6050000000000182
00098,003,aarzelen,,True,cb,3.703500000000077,1.2337999999522251,1.0790000000001785
00098,003,croo,,True,cb,7.504500000000007,4.97649999999976,0.6932000000474545
00098,003,slapen,,True,cb,3.015200000047571,1.038800000190804,0.42450000000008
00098,003,mugeek,,True,cb,5.5460000000002765,3.5220000000003893,1.0135999999047272
00098,003,bevret,,True,cb,5.900900000095589,2.759200000047713,0.6998999998568252
00098,003,leemaken,,True,cb,9.13610000014296,4.5454000000950145,0.6502000000477892
00098,003,bisschop,,True,cb,4.445799999952214,1.8689000000954368,0.6921000001430002
00098,003,oprotten,,True,cb,3.521799999952236,0.8915999999044288,0.5587999999524982
00098,003,begrip,,True,cb,4.367900000095233,1.23700000000008,0.6779000000951783
00098,003,vlager,,True,cb,4.04159999990452,2.3172000000477055,0.5405000000000655
00098,003,kest,,True,cb,2.687000000000353,1.7267000000474582,1.7267000000474582
00098,003,steel,,True,cb,3.9682000000475455,1.3975000000000364,0.6955000000002656
00098,003,stallen,,True,cb,3.515200000047571,1.093499999999949,0.6512999999522435
00098,003,onrecht,,True,cb,12.7514000000956,10.106499999999867,0.7212000000477019
00098,003,stoom,,True,cb,4.350000000000364,1.7082999999524873,0.8185999999045634
00098,003,dwang,,False,cb,11.932300000190937,10.055700000048091,0.4092999999525091
00098,003,leugeren,,True,cb,7.0340000000001055,4.706900000095629,0.4802000000477164
00098,003,verhaal,,True,cb,4.268800000190822,1.0347000000479056,0.6678999998571271
00098,003,jongelui,,True,cb,4.486400000095273,1.8034999999999857,0.5810999999048363
00098,003,sultan,,False,cb,3.934799999952247,1.8714000000954911,0.5067999999523636
00098,003,boeien,,True,cb,4.050500000000284,1.9900999999049416,0.4869999999996253
00098,003,opzetten,,True,cb,5.101300000190804,1.0274000000954402,0.5788999998567306
00098,003,gebod,,True,cb,3.88269999980912,1.155099999904451,0.5983000001906476
00098,003,alsof,,True,cb,4.6759000000952256,1.0994999999998072,0.6753999998572908
00098,003,uniek,,True,cb,3.3199000000954584,1.3442000000477492,0.7857999999519052
00098,004,wagon,,True,cb,3.3747999999523017,1.6203999998569998,1.6203999998569998
00098,004,mekst,,True,cb,6.269099999904711,4.468599999904654,0.7145999999045216
00098,004,opruimen,,True,cb,4.436600000143017,1.5995000000000346,0.8627000000476528
00098,004,grappen,,True,cb,3.4266000001430257,1.4337999999522708,0.6767999999524363
00098,004,sulbon,,True,cb,6.05009999990466,3.7545000000000073,0.6577999999522035
00098,004,baron,,True,cb,2.1427000000476255,0.6516000001431621,0.6264999999998508
00098,004,schenden,,False,cb,12.515999999999847,9.572599999904469,0.3002999999523581
00098,004,tucket,,True,cb,5.201800000190815,2.800400000095351,0.3659999999999854
00098,004,gedicht,,True,cb,5.67190000009532,0.965600000143013,0.6150999999047144
