sub,ses,nlWrd,readingTime
00036,004,wegen,
00036,004,waarvan,3.6994000000003666
00036,004,gebit,3.599299999998834
00036,004,maaltijd,3.749599999999589
00036,004,ticket,3.5826999999992495
00036,004,kreeft,66.04169999999931
00036,004,zout,5.149000000000001
00036,004,openbaar,3.682699999999272
00036,004,twijfel,7.815700000001129
00036,004,geheim,10.282300000000646
00036,004,laag,6.316000000000031
00036,004,vullen,3.6160999999996193
00036,004,bloeien,18.96409999999969
00036,004,seizoen,81.55580000000077
00036,004,diep,8.614999999999895
00036,004,schaamte,10.598400000000424
00036,004,strikken,24.596799999998893
00036,004,schuilen,5.948899999998503
00036,004,mist,6.76589999999851
00036,004,bijkomen,7.49820000000102
00036,004,strekken,3.5990999999995665
00036,004,snuiven,3.8991999999992686
00036,004,knaap,5.099300000000767
00036,004,poes,3.633000000000038
00036,004,laken,3.599199999999314
00036,004,techniek,3.6330999999995583
00036,004,komisch,
00036,004,waarbij,4.666099999999574
00036,004,site,4.549499999999966
00036,004,stal,3.5831999999992377
00036,004,rechten,3.5834000000003243
00036,004,woning,3.649499999999989
00036,004,kaal,3.6494000000003552
00036,004,jurk,
00036,004,piste,3.866599999999607
00036,004,slak,3.9157000000010385
00036,004,uien,3.932700000001091
00036,004,opzicht,6.86640000000034
00036,004,aanzoek,3.5323000000007596
00036,004,weigeren,3.7159000000003743
00036,004,mode,3.9829999999999472
00036,004,opkijken,
00036,004,wijlen,
00036,004,blad,10.715000000000032
00036,004,blijven,4.832300000000714
00036,004,nakijken,10.898800000000731
00036,004,kust,4.899099999999635
00036,004,klimmen,6.732499999999959
00036,004,stoom,6.332599999999616
00036,004,steek,14.115100000001462
00036,004,geluid,7.432000000000016
00036,004,doodmoe,3.749400000000492
00036,004,invloed,
00036,004,praat,8.64860000000158
00036,004,beseffen,5.765900000000556
00036,004,stemming,4.482699999999113
00036,004,huisdier,5.949800000000778
00036,004,taal,6.765599999999722
00036,004,redding,5.882599999999684
00036,004,klauw,7.215299999998933
00036,004,ijdel,7.365699999999151
00036,004,baas,9.16510000000153
00036,004,aanzien,7.532700000001114
00036,004,attentie,7.91530000000057
00036,004,tekst,3.632599999999684
00036,004,driemaal,5.299300000000812
00036,004,smullen,9.431499999999916
00036,004,opkomen,
00036,004,palm,3.532799999998815
00036,004,kabel,3.699999999999818
00036,004,legaal,5.082900000000336
00036,004,stof,3.5995999999995547
00036,004,weeshuis,3.765999999999849
00036,004,sufferd,4.748999999999796
00036,004,besmet,11.614900000000262
00036,004,feestdag,4.1159999999999854
00036,004,schatten,10.182099999999537
00036,004,heengaan,3.6490999999996343
00036,004,akkoord,8.548900000000458
00036,004,zweven,
00036,004,graaf,3.5992000000012467
00036,004,groen,8.79880000000071
00036,004,gedicht,11.615199999999277
00036,004,maken,13.198199999999131
00036,004,leek,17.16440000000034
00036,004,kanjer,5.048999999999978
00036,004,nodig,5.4659999999998945
00036,004,koffie,12.548000000000002
00036,004,zuster,7.232700000001159
00036,004,rijp,5.817000000000007
00036,004,geld,4.332400000000462
00036,004,joggen,3.549200000001292
00036,004,mening,3.582499999999982
00036,004,aandelen,
00036,004,leren,3.783300000000736
00036,004,excuus,3.982599999999593
00036,004,uitlaat,3.7658000000008087
00036,004,voorraad,
00036,004,jasje,3.632799999998951
00036,004,dubbel,4.299499999999853
00036,004,afval,3.716199999999162
00036,004,prikken,3.5328000000008615
00036,004,spanning,3.582499999999982
00036,004,soda,3.699799999998959
00036,004,liefje,3.732900000000427
00036,004,koppen,3.5499999999999545
00036,004,samen,3.682800000000725
00036,004,slagen,3.6493000000007214
00036,004,aflopen,3.616699999999355
00036,004,maling,
00036,004,jagen,3.632099999999582
00036,004,slapen,3.665699999999106
00036,004,gegeven,3.66599999999994
00036,004,mijn,3.615499999999883
00036,004,apparaat,3.765400000000227
00036,004,daarheen,8.098900000000413
00036,004,lust,3.532899999998562
00036,004,staren,3.699399999998377
00036,004,blik,3.949599999999464
00036,004,aarzelen,3.632599999999684
00036,004,steel,6.449199999999337
00036,004,waarop,4.483199999999215
00036,004,woestijn,3.54950000000008
00036,004,boeien,5.582599999999729
00036,004,stiekem,3.783000000000129
00036,004,hiervan,4.750199999999268
00036,004,muziek,3.832499999999982
00036,004,loyaal,3.583400000000438
00036,004,kennis,6.199000000000069
00036,004,hechten,4.632199999999102
00036,004,toegeven,3.616099999999733
00036,004,snoep,3.800100000001521
00036,004,anarchie,4.199499999999944
00036,004,woede,3.816600000001472
00036,004,bleek,10.015499999999976
00036,004,moes,3.6990999999998166
00036,004,vlek,3.649499999999989
00036,004,uitdelen,3.7159000000003743
00036,004,zaal,3.5997000000011212
00045,002,eenhoorn,14.928600000143035
00045,002,knaap,5.926900000095372
00045,002,twijfel,16.744599999904608
00045,002,palm,28.930799999952285
00045,002,opkijken,11.393100000143022
00045,002,kabel,8.997200000047712
00045,002,vorm,20.803700000047684
00045,002,slagen,
00045,002,moes,8.55270000004765
00045,002,stof,13.29039999985696
00045,002,koppen,5.7205000000000155
00045,002,geld,5.885200000047689
00045,002,zingen,7.444299999952307
00045,002,gegeven,18.964599999904635
00045,002,toeval,15.65070000004772
00045,002,oprotten,25.353799999952344
00045,002,afnemen,20.959500000000048
00045,002,nakijken,6.460299999952326
00045,002,opheffen,12.706999999999994
00045,002,bisschop,11.377999999999927
00045,002,apparaat,6.276799999952232
00045,002,stal,6.616100000143092
00045,002,steel,5.8819000000953565
00045,002,bedoelen,15.145900000095368
00045,002,innemen,8.762499999999932
00045,002,waarvan,8.181600000143021
00045,002,trekker,
00045,002,groen,19.48140000009539
00045,002,baai,5.937400000095295
00045,002,seizoen,9.129700000047706
00045,002,jaar,6.342900000095369
00045,002,schaamte,11.889400000095293
00045,002,strak,6.482899999856954
00045,002,kust,11.061900000095306
00045,002,waken,5.8607000000477
00045,002,gedicht,19.944000000000074
00045,002,volop,5.552100000143014
00045,002,gebit,9.8125
00045,002,grappen,7.847999999999956
00045,002,oceaan,12.200199999809229
00045,002,flits,12.12419999980932
00045,002,aanzien,10.619500000000016
00045,002,getuigen,9.430200000047648
00045,002,bijkomen,17.009300000190706
00045,002,ziek,
00045,002,bever,6.035100000143075
00045,002,zout,8.032900000095424
00045,002,kreeft,
00045,002,gezond,12.547099999904615
00045,002,ijdel,12.04790000009541
00045,002,mode,12.017099999904644
00045,002,huisdier,
00045,002,blijven,14.089000000000055
00045,002,redding,48.59209999990446
00045,002,blad,4.572400000095286
00045,002,aflopen,12.226399999856994
00045,002,blik,
00045,002,akkoord,
00045,002,smullen,5.907000000000153
00045,002,vuur,4.571399999857022
00045,002,afval,39.048899999856985
00045,002,mening,8.552799999952413
00045,002,mijnheer,2.56309999990458
00045,002,mist,4.726499999999987
00045,002,laag,3.2045000000000528
00045,002,beseffen,14.156299999952353
00045,002,rechten,35.708700000047656
00045,002,steek,
00045,002,baron,4.17120000004752
00045,002,bleek,2.731899999856978
00045,002,zaal,2.8409000000954165
00045,002,woestijn,
00045,002,tekst,
00045,002,jurk,23.225599999904716
00045,002,muziek,3.754799999952183
00045,002,traag,
00045,002,aarzelen,5.1189999999999145
00045,002,hier,6.316500000000133
00045,002,diep,12.622399999856952
00045,002,slapen,2.5920000000000982
00045,002,baas,3.0130999999046253
00045,002,koffie,
00045,002,waarbij,
00045,002,poes,5.818299999952387
00045,002,lever,17.009000000000015
00045,002,kanjer,8.908999999999878
00045,002,schat,2.7619000000954657
00045,002,kaal,2.5292999999524
00045,002,aandelen,7.481900000095493
00045,002,geluid,6.0617999999522
00045,002,stoom,9.062599999904704
00045,002,rijp,5.733500000000049
00045,002,dubbel,8.988900000095327
00045,002,weeshuis,3.1232000000477456
00045,002,leuk,4.819699999809245
00045,002,praat,2.9736999998092415
00045,002,bloeien,2.6813999998569216
00045,002,ticket,2.9909999999999854
00045,002,daarheen,6.884900000095513
00045,002,liefje,5.285199999809265
00045,002,goedkoop,3.0055999999044616
00045,002,boeien,4.320599999904516
00045,002,techniek,
00045,002,strikken,2.8125999999047053
00045,002,woede,4.279400000095393
00045,002,loyaal,
00045,002,zuster,2.9232000000477
00045,002,parel,2.624499999999898
00045,002,zwart,4.636999999999944
00045,002,anarchie,14.156500000000053
00045,002,jagen,10.835599999904616
00045,002,staren,7.258099999904744
00045,002,joggen,6.4660999999046
00045,002,mijn,9.080500000000027
00045,002,piste,2.6904000000952237
00045,002,toegeven,5.087299999952393
00045,002,komisch,8.55659999990462
00045,002,lukken,3.419499999999971
00045,002,geit,
00045,002,uitdelen,4.820600000143031
00045,002,vervoer,11.052100000143128
00045,002,aanzoek,3.490600000143104
00045,002,lust,5.037700000047835
00045,002,heilig,7.791099999904645
00045,002,dans,7.120400000095515
00045,002,hiervan,7.383000000000038
00045,002,strekken,7.100000000000136
00045,002,uitlaat,8.746600000142962
00045,002,aanraden,5.10669999980928
00045,002,opzicht,11.37700000000018
00045,002,vullen,3.6139000000953274
00045,002,eetlust,7.1678999998569
00045,002,klauw,3.031700000047749
00045,002,gerucht,3.3740000000000236
00045,002,graaf,5.536999999999807
00045,002,snoep,2.7889999999999873
00045,002,schuilen,2.8063000001907312
00045,002,vinger,9.97700000000009
00045,002,legaal,3.633100000143031
00045,002,weigeren,3.0907000000477183
00045,002,feestdag,5.669999999999845
00045,002,uien,12.259000000000016
00045,002,flirt,5.702900000095269
00045,002,invloed,2.841000000000122
00045,002,taal,
00045,002,spanning,3.505099999904587
00045,002,besmet,2.540300000190882
00045,002,maaltijd,
00045,002,laken,3.039500000000089
00045,002,knielen,4.871599999904447
00045,002,snuiven,2.7083999998569652
00045,002,geheim,2.5254999999999654
00045,002,schatten,8.48259999990455
00045,002,woning,2.6655000000000655
00045,002,site,8.59699999999998
00045,002,kring,
00045,002,stiekem,
00045,002,zweven,2.8731999998092306
00045,002,prikken,6.551900000095202
00045,002,heengaan,2.8730000000000473
00045,002,geliefd,6.102100000143082
00045,002,kasteel,3.706100000143124
00045,002,jasje,6.8840000000000146
00045,002,lokken,4.154500000000098
00045,002,samen,2.722900000095251
00045,002,vlek,2.6402999999522763
00045,002,doodmoe,8.581799999952182
00045,002,opkomen,3.646900000095457
00045,002,klimmen,4.00520000004758
00045,002,voorraad,4.821899999856896
00045,002,vreten,5.336900000095511
00045,002,soda,7.566799999952309
00045,002,mand,4.037899999856791
00045,002,plek,3.1575999999047326
00045,002,knie,2.6237999999523254
00045,002,wagon,2.8557000000478183
00045,002,verhaal,9.230400000095417
00045,002,excuus,2.7417000000477856
00045,002,maling,6.100599999904489
00045,002,hechten,11.808999999999967
00045,002,maken,2.8070999999047217
00045,002,wijlen,3.774999999999864
00045,002,sufferd,6.316599999904611
00045,002,geduld,8.530699999809258
00045,002,kleren,6.917499999999563
00045,002,openbaar,26.817999999999756
00045,002,attentie,7.617000000000189
00045,002,driemaal,2.76229999995212
00045,002,waarop,2.6230999999047526
00045,002,totaal,6.752099999904658
00045,002,middelen,7.790399999856618
00045,002,kennis,4.104700000048069
00045,002,leren,3.0064000000957094
00045,002,nodig,2.8242000000477674
00045,002,keihard,6.250999999999749
00045,002,schep,5.768999999999778
00045,002,leek,2.7983999998568834
00045,002,stemming,8.619599999904494
00045,002,wegen,2.914799999952266
00045,002,slak,3.107399999856625
00045,003,anarchie,6.4609999999999985
00045,003,geit,3.794200000047688
00045,003,baai,3.5121000001430502
00045,003,staren,
00045,003,snuiven,
00045,003,ziek,6.918100000143056
00045,003,flirt,
00045,003,waarop,6.635799999952312
00045,003,uien,8.366
00045,003,schaamte,9.712799999952324
00045,003,eenhoorn,8.479299999952318
00045,003,kanjer,6.3344000000953855
00045,003,blijven,
00045,003,oprotten,9.728900000095363
00045,003,hiervan,9.412100000143056
00045,003,driemaal,8.965300000190723
00045,003,wagon,5.151700000047697
00045,003,waken,2.8066999998092683
00045,003,dans,8.980200000047688
00045,003,groen,
00045,003,muziek,6.168300000190726
00045,003,diep,5.900599999904642
00045,003,knie,8.464700000047685
00045,003,stal,3.2055999999046207
00045,003,mening,7.232299999952318
00045,003,zweven,6.28429999995231
00045,003,trekker,5.236599999904627
00045,003,koppen,8.829699999809293
00045,003,volop,3.738200000047698
00045,003,slapen,4.135400000095387
00045,003,geld,5.119799999952306
00045,003,plek,4.563800000190724
00045,003,mode,5.834000000000003
00045,003,spanning,5.350699999809308
00045,003,zwart,6.450599999904682
00045,003,gedicht,7.733099999904653
00045,003,kust,22.93689999985696
00045,003,slak,12.27559999990467
00045,003,kleren,11.423900000095388
00045,003,geduld,
00045,003,koffie,12.180199999809249
00045,003,gebit,11.926099999904636
00045,003,lever,96.19050000000004
00045,003,wegen,4.770700000047668
00045,003,heilig,12.509199999809198
00045,003,maken,5.586400000095409
00045,003,vullen,6.735099999904605
00045,003,afval,8.196500000000015
00045,003,loyaal,4.669700000047669
00045,003,twijfel,7.230399999857013
00045,003,toegeven,
00045,003,maaltijd,13.328500000000076
00045,003,baron,5.2859999999999445
00045,003,kennis,3.00720000004776
00045,003,stoom,4.0382000000475955
00045,003,openbaar,
00045,003,grappen,7.881799999952364
00045,003,opkomen,11.559599999904664
00045,003,woestijn,7.366999999999962
00045,003,kasteel,3.057200000047714
00045,003,hechten,
00045,003,lokken,2.757000000000062
00045,003,seizoen,9.461599999904593
00045,003,feestdag,9.46339999985696
00045,003,akkoord,4.604900000095313
00045,003,strak,4.421399999856931
00045,003,vervoer,8.715400000095428
00045,003,leuk,3.373399999856929
00045,003,palm,8.264999999999986
00045,003,mijnheer,13.787500000000025
00045,003,waarvan,8.58059999990462
00045,003,praat,6.235099999904605
00045,003,opkijken,6.017399999856934
00045,003,keihard,13.289399999856984
00045,003,samen,5.519099999904597
00045,003,aandelen,5.236400000095273
00045,003,soda,6.168000000000006
00045,003,weigeren,9.746300000190672
00045,003,woede,4.687400000095295
00045,003,dubbel,26.32009999990464
00045,003,zaal,4.2722000000477465
00045,003,moes,6.568100000142977
00045,003,geluid,6.051799999952323
00045,003,jagen,6.967099999904576
00045,003,prikken,13.024
00045,003,lust,3.005999999999972
00045,003,laken,3.971899999856874
00045,003,attentie,5.053599999904691
00045,003,piste,4.954200000047649
00045,003,liefje,3.9042999999522863
00045,003,geheim,6.117899999856945
00045,003,leek,17.649
00045,003,uitlaat,6.451999999999998
00045,003,invloed,9.863299999952346
00045,003,mand,2.9904999999999973
00045,003,ticket,14.522500000000036
00045,003,sufferd,10.14679999995235
00045,003,bijkomen,
00045,003,waarbij,6.085099999904514
00045,003,parel,5.686299999952325
00045,003,nodig,4.205499999999802
00045,003,klimmen,4.8387999999522435
00045,003,komisch,9.663699999809296
00045,003,zout,
00045,003,getuigen,
00045,003,bisschop,8.003500000000031
00045,003,snoep,5.769999999999982
00045,003,schuilen,6.767899999856809
00045,003,leren,8.565799999952333
00045,003,strikken,5.487099999904558
00045,003,maling,6.585000000000036
00045,003,huisdier,9.114900000095304
00045,003,bleek,7.1009000000954074
00045,003,apparaat,6.251800000190769
00045,003,aanzien,3.4400000000000546
00045,003,schep,4.028799999952298
00045,003,traag,4.237800000190646
00045,003,jurk,6.216900000095393
00045,003,afnemen,5.7357000000477
00045,003,bloeien,3.6882000000475728
00045,003,tekst,12.541899999856923
00045,003,aanraden,5.951999999999998
00045,003,schat,3.406399999857058
00045,003,knaap,
00045,003,aanzoek,5.058399999857102
00045,003,aflopen,7.750499999999875
00045,003,toeval,6.600099999904614
00045,003,ijdel,7.266700000047649
00045,003,baas,3.4712999999524072
00045,003,legaal,
00045,003,redding,9.164099999904693
00045,003,site,
00045,003,joggen,
00045,003,weeshuis,7.538099999904489
00045,003,schatten,9.014499999999998
00045,003,vlek,2.707499999999982
00045,003,rechten,6.984000000000151
00045,003,gerucht,8.631899999857069
00045,003,wijlen,6.250899999856983
00045,003,goedkoop,8.98259999990455
00045,003,steek,2.7227999999524855
00045,003,excuus,10.144899999856989
00045,003,slagen,3.63799999999992
00045,003,hier,2.5563999998569216
00045,003,opheffen,6.801400000095555
00045,003,kaal,3.5830000000000837
00045,003,doodmoe,5.270700000047555
00045,003,mist,
00045,003,geliefd,11.843499999999947
00045,003,heengaan,9.711999999999987
00045,003,taal,4.071400000095309
00045,003,rijp,4.105299999952422
00045,003,voorraad,4.056200000047511
00045,003,zingen,3.6233000001907385
00045,003,uitdelen,4.671100000143042
00045,003,vinger,5.386800000190533
00045,003,kabel,4.271299999952362
00045,003,totaal,5.869299999952318
00045,003,gegeven,10.378299999952333
00045,003,zuster,7.8322999999522835
00045,003,verhaal,2.694699999809245
00045,003,aarzelen,2.8409999999998945
00045,003,vuur,4.620900000095389
00045,003,opzicht,6.967299999952502
00045,003,steel,4.88799999999992
00045,003,poes,3.608599999904527
00045,003,oceaan,9.830500000000027
00045,003,vorm,3.70589999985691
00045,003,nakijken,6.766499999999951
00045,003,innemen,4.702599999904805
00045,003,lukken,3.0730999999045707
00045,003,stof,
00045,003,mijn,7.03449999999998
00045,003,vreten,3.074000000000069
00045,003,techniek,3.6392000000475946
00045,003,blik,2.6075999999045507
00045,003,strekken,3.3232999999524964
00045,003,blad,3.30659999990462
00045,003,smullen,9.762300000190637
00045,003,stiekem,4.986900000095375
00045,003,knielen,
00045,003,daarheen,9.783799999952407
00045,003,bever,7.099700000047733
00045,003,bedoelen,3.739100000143253
00045,003,gezond,2.5247000000476874
00045,003,stemming,5.636299999952371
00045,003,jaar,3.2899000000952583
00045,003,woning,6.618200000047636
00045,003,eetlust,5.002299999952356
00045,003,flits,4.953200000047673
00045,003,klauw,9.580799999952204
00045,003,jasje,
00045,003,kring,5.038200000047709
00045,003,laag,5.004600000143
00045,003,middelen,7.350600000143004
00045,003,boeien,6.035499999999956
00045,003,beseffen,6.019299999952409
00045,003,graaf,4.505100000142875
00045,003,kreeft,3.290099999904669
00045,003,besmet,3.5399000000954857
00045,004,vlek,6.011600000143048
00045,004,baas,8.366299999952318
00045,004,geliefd,34.89029999995232
00045,004,nakijken,5.507699999809262
00045,004,gedicht,13.573499999999996
00045,004,ziek,3.694299999952321
00045,004,stoom,9.861100000143054
00045,004,kanjer,12.591999999999985
00045,004,getuigen,11.625599999904637
00045,004,diep,13.52000000000001
00045,004,knie,3.888600000143043
00045,004,toegeven,6.051200000047686
00045,004,stemming,4.78629999995232
00045,004,schat,3.688600000143026
00045,004,uitdelen,7.998700000047677
00045,004,bloeien,8.197299999952321
00045,004,ijdel,3.788099999904631
00045,004,site,12.054699999809287
00045,004,aanzien,5.401899999856937
00045,004,leren,7.782599999904619
00045,004,stiekem,8.264200000047708
00045,004,wijlen,
00045,004,oceaan,17.638099999904625
00045,004,weigeren,34.92140000009539
00045,004,kabel,30.556500000000028
00045,004,traag,5.568300000190732
00045,004,poes,8.01559999990468
00045,004,flirt,19.130200000047637
00045,004,zingen,
00045,004,leek,4.021099999904607
00045,004,driemaal,9.326299999952312
00045,004,besmet,18.047199999809266
00045,004,koffie,10.759700000047644
00045,004,plek,
00045,004,flits,8.380099999904644
00045,004,klauw,10.49379999995233
00045,004,woestijn,17.53380000019075
00045,004,opzicht,8.166199999809237
00045,004,groen,6.599999999999909
00045,004,eetlust,
00045,004,seizoen,11.94129999995232
00045,004,kring,10.312700000047698
00045,004,mijn,3.739799999952311
00045,004,keihard,10.827600000143091
00045,004,kaal,6.663999999999987
00045,004,strekken,3.8375999999046826
00045,004,akkoord,4.021899999856942
00045,004,klimmen,3.7877999999523126
00045,004,mijnheer,
00045,004,bijkomen,7.2214000000954
00045,004,graaf,3.88900000000001
00045,004,laken,5.636299999952371
00045,004,huisdier,20.26210000014305
00045,004,opkomen,
00045,004,wegen,
00045,004,eenhoorn,11.09859999990465
00045,004,muziek,6.084799999952224
00045,004,feestdag,10.045399999856954
00045,004,invloed,
00045,004,knielen,5.1912000000476155
00045,004,maaltijd,5.751399999856972
00045,004,prikken,15.353200000047764
00045,004,zuster,4.271900000095343
00045,004,staren,8.0332000000476
00045,004,slak,6.03479999995227
00045,004,zout,48.51590000009537
00045,004,slagen,11.560100000143052
00045,004,strak,3.7223999998569752
00045,004,gegeven,11.260299999952396
00045,004,vuur,3.971000000000003
00045,004,toeval,4.554200000047672
00045,004,schep,6.235899999856997
00045,004,trekker,23.474000000000046
00045,004,stof,5.3863999998569625
00045,004,voorraad,
00045,004,aflopen,5.025100000143084
00045,004,excuus,8.083400000095367
00045,004,techniek,16.15279999995232
00045,004,openbaar,6.434799999952361
00045,004,beseffen,12.941100000143024
00045,004,jaar,5.570900000095435
00045,004,waarbij,3.955299999952331
00045,004,snuiven,5.767700000047739
00045,004,bisschop,6.202700000047685
00045,004,vorm,8.11639999985698
00045,004,lever,
00045,004,kust,5.657299999952329
00045,004,nodig,8.45290000009527
00045,004,woning,8.780999999999949
00045,004,kasteel,4.003799999952321
00045,004,hiervan,6.8517999999521635
00045,004,baron,3.606199999809178
00045,004,geit,3.7064000000953
00045,004,zaal,4.238900000095327
00045,004,redding,9.346399999856883
00045,004,afval,4.253599999904736
00045,004,stal,11.210200000047736
00045,004,parel,
00045,004,steel,3.660499999999956
00045,004,goedkoop,4.322499999999991
00045,004,blad,3.972799999952258
00045,004,joggen,8.09889999985694
00045,004,gezond,3.9709000000952983
00045,004,anarchie,20.211500000000115
00045,004,geluid,3.621499999999969
00045,004,maken,4.255499999999984
00045,004,grappen,5.4865999999046835
00045,004,afnemen,7.516499999999951
00045,004,mening,8.18210000014301
00045,004,totaal,24.889399999857005
00045,004,koppen,3.587800000190555
00045,004,waarop,3.5563000001907312
00045,004,mist,12.664300000190678
00045,004,legaal,6.252099999904658
00045,004,doodmoe,7.799299999952154
00045,004,soda,6.785000000000082
00045,004,laag,3.854299999952218
00045,004,uitlaat,4.60349999999994
00045,004,blik,6.6805999999046435
00045,004,aanraden,7.716900000095393
00045,004,waarvan,5.886100000143188
00045,004,loyaal,3.8234999999999673
00045,004,zweven,
00045,004,twijfel,10.145600000143077
00045,004,dans,
00045,004,vinger,4.555200000047762
00045,004,weeshuis,10.04470000004767
00045,004,rijp,22.759299999952415
00045,004,maling,
00045,004,zwart,
00045,004,dubbel,8.998400000095216
00045,004,geld,5.4521999998091815
00045,004,verhaal,6.185799999952451
00045,004,komisch,
00045,004,steek,3.910100000143075
00045,004,kleren,15.221499999999878
00045,004,hier,3.722400000095377
00045,004,snoep,4.654400000095393
00045,004,moes,4.953900000095246
00045,004,slapen,7.549999999999955
00045,004,attentie,8.316199999809214
00045,004,vervoer,6.285800000190875
00045,004,knaap,11.477099999904794
00045,004,jurk,
00045,004,waken,5.268499999999904
00045,004,liefje,9.080200000047626
00045,004,daarheen,36.27079999995226
00045,004,strikken,4.221700000047804
00045,004,heilig,3.97259999990456
00045,004,spanning,4.188799999952153
00045,004,mand,43.27540000009549
00045,004,baai,3.589599999904749
00045,004,apparaat,7.516799999952355
00045,004,middelen,4.854400000095438
00045,004,geduld,9.760799999952267
00045,004,vreten,8.552900000095406
00045,004,samen,4.936599999904729
00045,004,oprotten,5.170700000047873
00045,004,kreeft,5.403600000142887
00045,004,uien,4.221399999857113
00045,004,boeien,5.5693999998568415
00045,004,bever,4.255100000143102
00045,004,lukken,4.105799999952296
00045,004,gerucht,8.23259999990455
00045,004,jasje,37.05229999995231
00045,004,rechten,7.668499999999995
00045,004,wagon,3.889199999809307
00045,004,jagen,11.044299999952273
00045,004,innemen,6.700399999856927
00045,004,heengaan,5.952700000047571
00045,004,vullen,5.120400000095515
00045,004,sufferd,10.229199999809223
00045,004,leuk,
00045,004,schuilen,10.000299999952176
00045,004,opheffen,5.669200000047567
00045,004,schatten,3.7888000001905766
00045,004,hechten,5.935599999904753
00045,004,volop,4.754400000095529
00045,004,aarzelen,3.922400000095422
00045,004,bedoelen,8.398700000047711
00045,004,blijven,23.175100000142947
00045,004,ticket,12.874200000047722
00045,004,aanzoek,4.354900000095313
00045,004,bleek,3.622700000047644
00045,004,tekst,5.78449999999998
00045,004,mode,3.5722999999522926
00045,004,palm,3.55529999995224
00045,004,aandelen,
00045,004,lust,3.5385999999045907
00045,004,opkijken,
00045,004,smullen,3.8437999999523527
00045,004,praat,4.288200000047709
00045,004,taal,6.4520999999047035
00045,004,gebit,24.28839999985712
00045,004,kennis,3.860299999952304
00045,004,lokken,9.434899999856952
00045,004,schaamte,8.565000000000055
00045,004,geheim,7.317499999999882
00045,004,piste,21.99310000014316
00045,004,woede,6.3852999999523945
00046,002,stal,9.954700000047694
00046,002,ijdel,16.583800000071534
00046,002,gebit,13.384799999952293
00046,002,knielen,17.016500000000008
00046,002,nakijken,37.367100000023896
00046,002,koppen,6.4999000000953515
00046,002,geliefd,34.00029999995229
00046,002,opheffen,21.86729999995231
00046,002,bloeien,14.8005
00046,002,laken,4.283299999952362
00046,002,vorm,12.216799999952286
00046,002,wijlen,10.601399999976138
00046,002,toegeven,10.016899999976149
00046,002,vervoer,18.583500000000072
00046,002,smullen,18.751200000047675
00046,002,wagon,27.417099999904735
00046,002,volop,8.032499999999914
00046,002,afnemen,9.366999999999962
00046,002,middelen,13.15050000000008
00046,002,poes,5.383300000071586
00046,002,aanraden,12.117100000023813
00046,002,joggen,16.899600000023838
00046,002,opkomen,16.666600000023777
00046,002,invloed,14.367199999928404
00046,002,zuster,26.716499999999996
00046,002,kleren,6.250399999976139
00046,002,kreeft,
00046,002,snuiven,18.66610000002379
00046,002,zout,9.414399999976126
00046,002,kust,6.5948999999760645
00046,002,flirt,24.813700000047675
00046,002,hiervan,19.84469999992837
00046,002,aanzoek,6.731399999976134
00046,002,aarzelen,28.264300000071557
00046,002,staren,5.617600000023913
00046,002,aflopen,9.418200000047705
00046,002,flits,37.209300000071494
00046,002,koffie,
00046,002,kasteel,6.899700000047687
00046,002,nodig,24.200799999952324
00046,002,besmet,73.73369999992849
00046,002,geld,3.36649999999986
00046,002,woestijn,
00046,002,vinger,29.56389999997623
00046,002,weeshuis,35.76440000009529
00046,002,gegeven,4.865700000047809
00046,002,traag,
00046,002,soda,30.699799999952347
00046,002,eenhoorn,7.365399999976035
00046,002,jasje,36.96469999992837
00046,002,jaar,3.0795000000000528
00046,002,keihard,14.282100000023776
00046,002,moes,4.262600000023895
00046,002,grappen,4.598700000047529
00046,002,spanning,10.196899999976267
00046,002,mand,10.376200000047676
00046,002,uitlaat,30.394699999928665
00046,002,kabel,12.245799999952167
00046,002,plek,4.34699999999998
00046,002,bleek,4.332799999952158
00046,002,blijven,6.497600000023795
00046,002,steek,
00046,002,steel,13.031499999999824
00046,002,rijp,15.263399999976173
00046,002,lokken,3.7297000000476146
00046,002,uitdelen,13.347899999976107
00046,002,oprotten,15.880499999999984
00046,002,laag,2.6130000000000564
00046,002,bever,18.044000000000096
00046,002,taal,
00046,002,mode,14.910299999952258
00046,002,opzicht,15.808899999976347
00046,002,bisschop,13.237500000000182
00046,002,lever,10.515900000095373
00046,002,feestdag,78.81429999995225
00046,002,dubbel,26.48389999997607
00046,002,getuigen,10.328800000071396
00046,002,totaal,4.962599999904569
00046,002,klauw,7.130200000047807
00046,002,jagen,5.648400000095307
00046,002,toeval,6.4643999999761945
00046,002,strak,10.546500000000153
00046,002,uien,11.313499999999976
00046,002,zaal,16.597799999952258
00046,002,heilig,26.64889999997604
00046,002,slapen,3.9140999999046926
00046,002,ziek,
00046,002,baas,11.195700000047736
00046,002,tekst,
00046,002,maling,42.71560000002387
00046,002,eetlust,8.159199999928433
00046,002,baron,13.89660000002391
00046,002,schat,13.313899999976227
00046,002,maaltijd,
00046,002,prikken,10.331200000047602
00046,002,goedkoop,7.796100000023898
00046,002,schuilen,13.213200000047664
00046,002,gezond,8.865600000023733
00046,002,groen,9.096900000095502
00046,002,lukken,5.712999999999965
00046,002,afval,26.163899999976135
00046,002,schatten,5.230600000023969
00046,002,slagen,
00046,002,zweven,9.13030000007143
00046,002,stemming,7.707899999976235
