welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,participant,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
0.140740783,-0.216666681,1,0,0,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,0.519444501,-0.187037079,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,3.4005,,0.519444501,-0.187037079,1,0,0,0,0,0,124,1,bloeien,images/br_bloeien.png,images/cb_bloeien.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,3.3976,,0.519444501,-0.187037079,1,0,0,0,1,1,107,1,maling,images/br_maling.png,images/cb_maling.png,1,maling,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,1.6461,,0.519444501,-0.187037079,1,0,0,0,2,2,138,1,akkoord,images/br_akkoord.png,images/cb_akkoord.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.7,,0.519444501,-0.187037079,1,0,0,0,3,3,119,1,liefje,images/br_liefje.png,images/cb_liefje.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.1291,,0.519444501,-0.187037079,1,0,0,0,4,4,77,1,woede,images/br_woede.png,images/cb_woede.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,1.6643,,0.519444501,-0.187037079,1,0,0,0,5,5,67,1,zwart,images/br_zwart.png,images/cb_zwart.png,1,zwart,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.3829,,0.519444501,-0.187037079,1,0,0,0,6,6,4,1,moes,images/br_moes.png,images/cb_moes.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.0499,,0.519444501,-0.187037079,1,0,0,0,7,7,56,1,traag,images/br_traag.png,images/cb_traag.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,6.4749,,0.519444501,-0.187037079,1,0,0,0,8,8,147,1,komisch,images/br_komisch.png,images/cb_komisch.png,1,komisch,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.7992,,0.519444501,-0.187037079,1,0,0,0,9,9,183,1,getuigen,images/br_getuigen.png,images/cb_getuigen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.4,,0.519444501,-0.187037079,1,0,0,0,10,10,173,1,apparaat,images/br_apparaat.png,images/cb_apparaat.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.044,,0.519444501,-0.187037079,1,0,0,0,11,11,16,1,ziek,images/br_ziek.png,images/cb_ziek.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.9528,,0.519444501,-0.187037079,1,0,0,0,12,12,14,1,rijp,images/br_rijp.png,images/cb_rijp.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.477,,0.519444501,-0.187037079,1,0,0,0,13,13,25,1,plek,images/br_plek.png,images/cb_plek.png,1,plek,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.3588,,0.519444501,-0.187037079,1,0,0,0,14,14,75,1,snoep,images/br_snoep.png,images/cb_snoep.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,1.0901,,0.519444501,-0.187037079,1,0,0,0,15,15,69,1,waken,images/br_waken.png,images/cb_waken.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.4694,,0.519444501,-0.187037079,1,0,0,0,16,16,36,1,vuur,images/br_vuur.png,images/cb_vuur.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,2.0367,,0.519444501,-0.187037079,1,0,0,0,17,17,106,1,zingen,images/br_zingen.png,images/cb_zingen.png,1,zingen,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,5.211,,0.519444501,-0.187037079,1,0,0,0,18,18,171,1,aarzelen,images/br_aarzelen.png,images/cb_aarzelen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.718,,0.519444501,-0.187037079,1,0,0,0,19,19,167,1,eenhoorn,images/br_eenhoorn.png,images/cb_eenhoorn.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.0043,,0.519444501,-0.187037079,1,0,0,0,20,20,190,1,goedkoop,images/br_goedkoop.png,images/cb_goedkoop.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.8418,,0.519444501,-0.187037079,1,0,0,0,21,21,188,1,strekken,images/br_strekken.png,images/cb_strekken.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.3597,,0.519444501,-0.187037079,1,0,0,0,22,22,50,1,stoom,images/br_stoom.png,images/cb_stoom.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,0.461,,0.519444501,-0.187037079,1,0,0,0,23,23,198,1,bedoelen,images/br_bedoelen.png,images/cb_bedoelen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,55891,2023-09-27_08h50.33.852,vbt_B1_day4,2022.2.4,Win32,59.95563283,55891,,,,,,down,0,2.6299,,0.519444501,-0.187037079,1,0,0,0,24,24,66,1,lever,images/br_lever.png,images/cb_lever.png,1,lever,,,,,,,,,,,,,,,,,,,,,
