welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,participant,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.165740755,-0.224074116,1,0,0,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,-0.165740755,-0.224074116,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,0.313,,-0.165740755,-0.224074116,1,0,0,0,0,0,191,1,opheffen,images/br_opheffen.png,images/cb_opheffen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,0.9228,,-0.165740755,-0.224074116,1,0,0,0,1,1,29,1,baas,images/br_baas.png,images/cb_baas.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,3.2027,,-0.165740755,-0.224074116,1,0,0,0,2,2,64,1,wegen,images/br_wegen.png,images/cb_wegen.png,1,wegen,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,2.0282,,-0.453703704,-0.35092594,1,0,0,0,3,3,119,1,liefje,images/br_liefje.png,images/cb_liefje.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,0.5902,,-0.453703704,-0.35092594,1,0,0,0,4,4,3,1,mand,images/br_mand.png,images/cb_mand.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,2.468,,-0.453703704,-0.35092594,1,0,0,0,5,5,94,1,oceaan,images/br_oceaan.png,images/cb_oceaan.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,10.3341,,-0.453703704,-0.35092594,1,0,0,0,6,6,66,1,lever,images/br_lever.png,images/cb_lever.png,1,lever,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,2.8247,,-0.453703704,-0.35092594,1,0,0,0,7,7,45,1,piste,images/br_piste.png,images/cb_piste.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,2.6047,,-0.453703704,-0.35092594,1,0,0,0,8,8,47,1,kabel,images/br_kabel.png,images/cb_kabel.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,1.6504,,-0.453703704,-0.35092594,1,0,0,0,9,9,23,1,zout,images/br_zout.png,images/cb_zout.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,3.1266,,-0.453703704,-0.35092594,1,0,0,0,10,10,169,1,oprotten,images/br_oprotten.png,images/cb_oprotten.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,1.2219,,-0.453703704,-0.35092594,1,0,0,0,11,11,21,1,mist,images/br_mist.png,images/cb_mist.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,1.4206,,-0.453703704,-0.35092594,1,0,0,0,12,12,99,1,koffie,images/br_koffie.png,images/cb_koffie.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,1.8693,,-0.453703704,-0.35092594,1,0,0,0,13,13,182,1,bijkomen,images/br_bijkomen.png,images/cb_bijkomen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,2.4517,,-0.453703704,-0.35092594,1,0,0,0,14,14,128,1,prikken,images/br_prikken.png,images/cb_prikken.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,6.3322,,-0.453703704,-0.35092594,1,0,0,0,15,15,26,1,leuk,images/br_leuk.png,images/cb_leuk.png,1,leuk,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,2.0197,,-0.453703704,-0.35092594,1,0,0,0,16,16,121,1,twijfel,images/br_twijfel.png,images/cb_twijfel.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,6.1156,,-0.453703704,-0.35092594,1,0,0,0,17,17,176,1,techniek,images/br_techniek.png,images/cb_techniek.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,3.1931,,-0.453703704,-0.35092594,1,0,0,0,18,18,5,1,blad,images/br_blad.png,images/cb_blad.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,1.018,,-0.453703704,-0.35092594,1,0,0,0,19,19,22,1,stof,images/br_stof.png,images/cb_stof.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,3.8357,,-0.453703704,-0.35092594,1,0,0,0,20,20,98,1,kreeft,images/br_kreeft.png,images/cb_kreeft.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,51175,2023-07-23_13h29.32.492,vbt_B1_day4,2022.2.4,Win32,59.52735282,51175,,,,,,down,0,1.6014,,-0.453703704,-0.35092594,1,0,0,0,21,21,6,1,diep,images/br_diep.png,images/cb_diep.png,0,,,,,,,,,,,,,,,,,,,,,,
