nlLet,letter,readingTime,checkingTime
l,l,1.512,2.744
o,o,1.521,1.578
x,x,1.52399999999999,1.628
f,f,1.51900000000001,4.69599999999999
j,j,1.52,1.997
i,i,1.504,3.87899999999999
c,c,1.52,3.247
b,b,1.51900000000001,2.529
z,z,1.52200000000001,2.295
s,s,1.505,2.57900000000001
w,w,1.52099999999999,2.41300000000001
y,y,1.52,1.596
p,p,1.521,5.08
m,m,1.52199999999999,4.563
g,g,1.51900000000001,1.726
r,r,1.524,2.34300000000002
e,e,1.50499999999998,2.679
u,u,1.52,4.06400000000001
t,t,1.52199999999999,1.878
n,n,1.52,1.57900000000001
k,k,1.521,1.613
d,d,1.50399999999999,1.83000000000001
h,h,1.523,2.56399999999999
q,q,1.518,1.89600000000002
a,a,1.51999999999998,1.596
v,v,1.52000000000001,1.53399999999999
