nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
doodmoe,0,,0,doodmoe,26.948,8.625,0,NaN,
techniek,1,techniek,1,techniek,NaN,2.083,1,13.683,
waarbij,1,waarbid,0,waarbij,NaN,3.61100000000002,1,15.717,
heengaan,0,,0,heengaan,13.598,1.34300000000002,0,NaN,
jaar,0,,0,jaar,3.96300000000002,0.961999999999989,0,NaN,
excuus,0,,0,excuus,12.479,1.57900000000001,0,NaN,
schuilen,0,,0,schuilen,6.18100000000004,0.644000000000005,0,NaN,
anarchie,0,,0,anarchie,9.53099999999995,0.727000000000032,0,NaN,
vervoer,0,,0,vervoer,13.182,0.610000000000014,0,NaN,
prikken,0,,0,prikken,18.299,21.561,0,NaN,
maken,0,,0,maken,6.26599999999996,0.549000000000035,0,NaN,
stiekem,1,stiekem,1,stiekem,NaN,1.14400000000001,1,11.199,
slapen,0,,0,slapen,5.69999999999999,0.394000000000005,0,NaN,
redding,0,,0,redding,9.64800000000002,1.12599999999998,0,NaN,
baas,0,,0,baas,4.46499999999997,0.588000000000022,0,NaN,
loyaal,1,loyaal,1,loyaal,NaN,0.328999999999951,1,5.76600000000002,
grappen,0,,0,grappen,7.34499999999997,1.714,0,NaN,
stemming,0,,0,stemming,6.18399999999997,0.459000000000003,0,NaN,
legaal,0,,0,legaal,4.49799999999999,0.65100000000001,0,NaN,
slagen,1,slagen,1,slagen,NaN,0.67900000000003,1,5.63,
schat,0,,0,schat,4.36599999999999,0.90100000000001,0,NaN,
koffie,1,koffie,1,koffie,NaN,0.696000000000026,1,9.76399999999995,
wegen,0,,0,wegen,7.13099999999997,0.761000000000024,0,NaN,
flits,0,,0,flits,4.88200000000006,0.593999999999994,0,NaN,
gerucht,0,,0,gerucht,8.54700000000003,0.579000000000008,0,NaN,
kleren,0,,0,kleren,4.93200000000002,0.411000000000001,0,NaN,
site,0,,0,site,6.36799999999999,0.525000000000034,0,NaN,
apparaat,0,,0,apparaat,8.99900000000002,0.527999999999963,0,NaN,
komisch,0,,0,komisch,8.74799999999999,1.44500000000005,0,NaN,
vullen,0,,0,vullen,5.23099999999999,0.593999999999937,0,NaN,
strak,0,,0,strak,4.16399999999999,0.596000000000004,0,NaN,
knaap,0,,0,knaap,4.279,0.536999999999921,0,NaN,
huisdier,1,huisdier,1,huisdier,NaN,3.49299999999994,1,13.999,
openbaar,0,,0,openbaar,13.147,1.22899999999993,0,NaN,
waken,0,,0,waken,5.89800000000002,0.909999999999968,0,NaN,
woning,0,,0,woning,7.47800000000007,0.580999999999904,0,NaN,
smullen,0,,0,smullen,15.0799999999999,1.02600000000007,0,NaN,
kasteel,0,,0,kasteel,5.68099999999993,0.512000000000057,0,NaN,
lust,0,,0,lust,3.42999999999995,0.477000000000089,0,NaN,
zingen,0,,0,zingen,5.947,0.379000000000133,0,NaN,
baron,0,,0,baron,5.16399999999999,0.528999999999996,0,NaN,
totaal,0,,0,totaal,6.63499999999999,0.658000000000015,0,NaN,
laag,0,,0,laag,3.51499999999999,0.477000000000089,0,NaN,
mand,0,,0,mand,5.84899999999993,0.669999999999959,0,NaN,
ziek,1,ziek,1,ziek,NaN,0.576000000000022,1,5.16899999999998,
geld,0,,0,geld,3.22900000000004,0.563999999999965,0,NaN,
invloed,0,,0,invloed,8.11599999999999,0.343999999999937,0,NaN,
kanjer,0,,0,kanjer,5.93000000000006,0.428000000000111,0,NaN,
eenhoorn,0,,0,eenhoorn,10.014,0.810999999999922,0,NaN,
aarzelen,0,,0,aarzelen,3.86500000000001,0.461000000000013,0,NaN,
knie,0,,0,knie,2.58299999999997,0.543000000000006,0,NaN,
groen,0,,0,groen,4.24599999999987,0.596000000000004,0,NaN,
moes,0,,0,moes,8.88099999999997,0.462000000000103,0,NaN,
piste,0,,0,piste,5.03100000000006,0.576999999999998,0,NaN,
dans,0,,0,dans,4.096,0.545999999999935,0,NaN,
uien,0,,0,uien,13.3129999999999,0.394999999999982,0,NaN,
gebit,0,,0,gebit,6.61400000000003,0.495000000000005,0,NaN,
vlek,0,,0,vlek,3.48000000000002,0.495000000000005,0,NaN,
toeval,0,,0,toeval,6.38,0.652000000000044,0,NaN,
akkoord,1,akkoord,1,akkoord,NaN,0.36099999999999,1,6.69899999999996,
steel,0,,0,steel,4.60000000000002,0.626999999999953,0,NaN,
rijp,0,,0,rijp,7.34799999999996,0.575000000000045,0,NaN,
woede,0,,0,woede,10.165,0.861000000000104,0,NaN,
uitdelen,0,,0,uitdelen,7.11599999999999,0.509999999999991,0,NaN,
snuiven,0,,0,snuiven,4.54700000000003,0.671999999999912,0,NaN,
blik,1,blik,1,blik,NaN,0.27800000000002,1,5.96500000000003,
verhaal,0,,0,verhaal,7.33299999999997,0.876999999999953,0,NaN,
jagen,0,,0,jagen,3.16499999999996,0.762000000000057,0,NaN,
beseffen,0,,0,beseffen,6.99800000000005,0.36099999999999,0,NaN,
knielen,0,,0,knielen,3.28300000000002,0.433999999999969,0,NaN,
taal,1,taal,1,taal,NaN,0.464000000000055,1,3.46399999999994,
snoep,0,,0,snoep,4.87900000000002,0.879999999999995,0,NaN,
slak,0,,0,slak,2.93299999999999,0.61099999999999,0,NaN,
heilig,0,,0,heilig,7.43200000000002,0.628000000000043,0,NaN,
praat,0,,0,praat,3.51499999999999,0.562000000000012,0,NaN,
aflopen,0,,0,aflopen,11.7629999999999,0.696000000000026,0,NaN,
bloeien,0,,0,bloeien,5.096,0.463000000000079,0,NaN,
zout,0,,0,zout,5.12900000000002,0.714000000000055,0,NaN,
leren,0,,0,leren,3.9670000000001,0.557999999999879,0,NaN,
kennis,0,,0,kennis,3.43100000000004,0.510999999999967,0,NaN,
weeshuis,0,,0,weeshuis,5.46399999999994,0.604000000000042,0,NaN,
steek,1,steek,1,steek,NaN,0.317000000000007,1,4.73299999999995,
maaltijd,1,maaltijd,1,maaltijd,NaN,0.427999999999997,1,12.415,
gegeven,0,,0,gegeven,3.86099999999999,0.579999999999927,0,NaN,
kust,0,,0,kust,3.41300000000001,0.495999999999981,0,NaN,
spanning,0,,0,spanning,5.51499999999999,0.428000000000111,0,NaN,
mist,0,,0,mist,4.2639999999999,0.462000000000103,0,NaN,
klauw,0,,0,klauw,3.91699999999992,0.560000000000059,0,NaN,
kabel,0,,0,kabel,5.27999999999997,0.612999999999943,0,NaN,
flirt,0,,0,flirt,4.59800000000007,0.577999999999975,0,NaN,
aanzoek,0,,0,aanzoek,2.89999999999998,0.609000000000037,0,NaN,
liefje,0,,0,liefje,3.93299999999999,0.494000000000028,0,NaN,
leek,0,,0,leek,3.01300000000003,0.795999999999935,0,NaN,
lever,0,,0,lever,6.64499999999998,0.619000000000028,0,NaN,
geit,1,geit,1,geit,NaN,0.395999999999958,1,4.86400000000003,
hiervan,0,,0,hiervan,3.74800000000005,0.694999999999936,0,NaN,
parel,0,,0,parel,3.64799999999991,0.413000000000011,0,NaN,
bedoelen,0,,0,bedoelen,7.13099999999997,0.427000000000021,0,NaN,
ijdel,0,,0,ijdel,2.74799999999993,0.711000000000013,0,NaN,
koppen,0,,0,koppen,4.49700000000007,0.427999999999997,0,NaN,
mijnheer,0,,0,mijnheer,6.24699999999996,0.613000000000056,0,NaN,
blijven,0,,0,blijven,48.4319999999999,0.6099999999999,0,NaN,
maling,0,,0,maling,2.96399999999994,0.961000000000013,0,NaN,
oceaan,0,,0,oceaan,4.86200000000008,0.912999999999784,0,NaN,
hier,0,,0,hier,4.7650000000001,0.610999999999876,0,NaN,
