nlLet,letter,readingTime,checkingTime
v,v,1.5232999999523145,24.908400000095384
n,n,1.5196999999284628,6.81439999997616
j,j,1.5188000000715363,5.494199999928469
x,x,1.5032000000476842,4.896399999976154
o,o,1.5163999999761586,4.175000000000011
m,m,1.5198000000715126,4.8261000000238425
h,h,1.5030999999046344,5.798900000095358
w,w,1.5157999999523213,3.9747999999523245
y,y,1.5027000000476676,4.99379999995233
c,c,1.502700000047696,3.6741000000238273
z,z,1.5028999999761652,5.7988999999761575
g,g,1.515899999976142,3.745500000000021
b,b,1.5149000000953663,5.176899999976143
q,q,1.503100000023835,3.8440999999046426
l,l,1.5169000000953758,4.097000000000008
s,s,1.5137999999523402,4.175100000023804
a,a,1.5030000000000427,4.676299999952278
r,r,1.5028000000715451,4.325299999952335
t,t,1.5028999999761368,3.1896000000238587
u,u,1.502999999999986,4.245899999976189
p,p,1.5163000000715101,3.724199999928487
k,k,1.5192000000476469,4.926600000023882
d,d,1.502999999999986,5.6995000000000005
f,f,1.514699999928439,6.696899999976154
i,i,1.5030000000000427,7.531999999999982
e,e,1.5026000000238469,5.110200000047655
i,i,1.5024999999999977,2.6896000000238587
j,j,1.5027999999523445,5.497799999952292
b,b,1.5163000000715101,1.987299999952313
e,e,1.5031000000238919,1.8871000000237927
c,c,1.5028999999761936,2.538499999999999
m,m,1.5028999999761368,3.0597000000477124
s,s,1.5161000000238118,2.4428999999761913
f,f,1.531799999952284,5.730300000071566
r,r,1.517399999976135,2.6725000000000136
d,d,1.5194999999999936,5.026699999928439
k,k,1.519800000071541,3.4735000000000014
t,t,1.5196000000238428,2.3045999999046103
n,n,1.5032000000476842,6.279000000000053
q,q,1.5032999999522758,3.9113000000715488
a,a,1.508199999928479,2.0152000000476846
z,z,1.5163999999761586,4.528999999999996
h,h,1.5165000000000077,4.024600000023838
y,y,1.5198999999761327,10.124100000023873
w,w,1.5156000000238237,16.432699999928445
p,p,1.5034000000953824,20.407500000000027
o,o,1.5195999999046421,7.064200000047663
