nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
geit,0,,0,geit,6.807,1002.754,0,NaN,
kreeft,0,,0,kreeft,4.45000000000005,0.410999999999831,0,NaN,
middelen,0,,0,middelen,6.55199999999991,0.326000000000022,0,NaN,
prikken,0,,0,prikken,4.01299999999992,0.426999999999907,0,NaN,
kring,0,,0,kring,3.91599999999994,0.711000000000013,0,NaN,
hiervan,0,,0,hiervan,3.76900000000001,0.437999999999874,0,NaN,
zingen,1,zingen,1,zingen,NaN,0.328999999999951,1,4.88400000000001,
schatten,0,,0,schatten,5.58699999999999,0.547000000000025,0,NaN,
laag,0,,0,laag,4.21499999999992,0.427000000000135,0,NaN,
sufferd,0,,0,sufferd,8.43399999999997,0.760999999999967,0,NaN,
traag,0,,0,traag,4.23299999999995,0.480000000000018,0,NaN,
weeshuis,0,,0,weeshuis,5.73000000000002,0.392000000000053,0,NaN,
wagon,0,,0,wagon,4.41499999999996,0.379000000000133,0,NaN,
leek,0,,0,leek,3.53600000000006,0.491999999999962,0,NaN,
soda,0,,0,soda,3.57900000000018,0.652999999999793,0,NaN,
lever,1,lever,1,lever,NaN,0.429000000000087,1,4.58399999999983,
apparaat,0,,0,apparaat,6.14099999999985,0.70900000000006,0,NaN,
woning,0,,0,woning,4.1880000000001,0.506000000000085,0,NaN,
bisschop,0,,0,bisschop,13.047,0.777999999999793,0,NaN,
openbaar,0,,0,openbaar,10.8239999999998,0.542000000000144,0,NaN,
hier,0,,0,hier,4.173,0.515999999999849,0,NaN,
waarop,0,,0,waarop,3.58300000000008,0.996000000000095,0,NaN,
stal,0,,0,stal,4.21799999999985,0.546000000000049,0,NaN,
liefje,0,,0,liefje,7.96100000000001,0.6099999999999,0,NaN,
woestijn,0,,0,woestijn,4.80199999999991,0.608999999999924,0,NaN,
hechten,0,,0,hechten,4.35100000000011,0.460000000000036,0,NaN,
zout,0,,0,zout,4.10099999999989,0.490999999999985,0,NaN,
aanraden,0,,0,aanraden,4.71299999999997,0.394999999999982,0,NaN,
ticket,0,,0,ticket,10.681,1.09500000000003,0,NaN,
waarvan,0,,0,waarvan,4.35100000000011,0.644999999999982,0,NaN,
mening,0,,0,mening,6.3420000000001,0.445999999999913,0,NaN,
taal,0,,0,taal,18.845,0.340000000000146,0,NaN,
strekken,0,,0,strekken,6.07799999999997,0.626999999999953,0,NaN,
blik,0,,0,blik,4.43200000000002,0.5949999999998,0,NaN,
toeval,0,,0,toeval,4.10300000000007,0.375999999999976,0,NaN,
jagen,0,,0,jagen,4.18499999999995,0.601000000000113,0,NaN,
zwart,1,zwart,1,zwart,NaN,0.416999999999916,1,5.346,
aandelen,1,aandelen,1,aandelen,NaN,0.394999999999982,1,8.13200000000006,
gezond,0,,0,gezond,5.10799999999995,1.45400000000018,0,NaN,
beseffen,0,,0,beseffen,17.857,0.826999999999998,0,NaN,
uien,0,,0,uien,6.26599999999985,0.429000000000087,0,NaN,
gegeven,0,,0,gegeven,3.68299999999999,0.345000000000027,0,NaN,
weigeren,0,,0,weigeren,5.46100000000001,0.460000000000036,0,NaN,
vorm,0,,0,vorm,3.76700000000005,0.376999999999953,0,NaN,
vervoer,0,,0,vervoer,5.38600000000019,0.459999999999809,0,NaN,
slak,0,,0,slak,3.84899999999993,0.51299999999992,0,NaN,
stemming,0,,0,stemming,7.39499999999998,0.559999999999945,0,NaN,
geld,0,,0,geld,4.43200000000002,1.29399999999987,0,NaN,
bijkomen,0,,0,bijkomen,5.58400000000006,0.478000000000065,0,NaN,
graaf,0,,0,graaf,3.61699999999996,0.529999999999973,0,NaN,
staren,0,,0,staren,5.64599999999996,0.422000000000025,0,NaN,
geduld,0,,0,geduld,5.99099999999999,0.644000000000005,0,NaN,
bloeien,0,,0,bloeien,3.58299999999986,0.44600000000014,0,NaN,
knie,0,,0,knie,3.84899999999993,0.898000000000138,0,NaN,
attentie,0,,0,attentie,6.57000000000016,0.414999999999964,0,NaN,
plek,1,plek,1,plek,NaN,0.830000000000155,1,5.25999999999999,
vreten,0,,0,vreten,5.31600000000003,0.396000000000186,0,NaN,
huisdier,0,,0,huisdier,11.6700000000001,0.368999999999915,0,NaN,
stof,0,,0,stof,3.5920000000001,0.329999999999927,0,NaN,
kanjer,0,,0,kanjer,4.04999999999995,0.41800000000012,0,NaN,
parel,1,parel,1,parel,NaN,0.413999999999987,1,3.85100000000011,
koppen,0,,0,koppen,3.73099999999999,0.413000000000011,0,NaN,
verhaal,0,,0,verhaal,5.91599999999994,0.451999999999998,0,NaN,
opkomen,1,opkomen,1,opkomen,NaN,0.3599999999999,1,4.84900000000016,
oprotten,0,,0,oprotten,4.31700000000001,0.527000000000044,0,NaN,
boeien,0,,0,boeien,5.53399999999988,0.546000000000049,0,NaN,
waken,0,,0,waken,4.13400000000001,0.611000000000104,0,NaN,
zuster,0,,0,zuster,3.95100000000002,0.454999999999927,0,NaN,
uitdelen,0,,0,uitdelen,6.18299999999999,0.660000000000082,0,NaN,
laken,0,,0,laken,3.65100000000007,0.528999999999996,0,NaN,
aflopen,0,,0,aflopen,4.75,0.478000000000065,0,NaN,
dubbel,0,,0,dubbel,5.05199999999991,1.05500000000006,0,NaN,
toegeven,0,,0,toegeven,5.04700000000003,0.796000000000049,0,NaN,
slapen,0,,0,slapen,4.36599999999999,0.429000000000087,0,NaN,
akkoord,0,,0,akkoord,6.91699999999992,0.411000000000058,0,NaN,
piste,0,,0,piste,4.27099999999996,0.454999999999927,0,NaN,
redding,0,,0,redding,5.46199999999999,0.360999999999876,0,NaN,
tekst,0,,0,tekst,5.78200000000015,0.511999999999944,0,NaN,
strikken,0,,0,strikken,4.75,0.427999999999884,0,NaN,
innemen,0,,0,innemen,8.39499999999998,0.77599999999984,0,NaN,
samen,0,,0,samen,4.96399999999994,0.576999999999998,0,NaN,
ziek,0,,0,ziek,3.79999999999995,0.463000000000193,0,NaN,
goedkoop,0,,0,goedkoop,4.00200000000018,0.505999999999858,0,NaN,
legaal,0,,0,legaal,3.66699999999992,0.379000000000133,0,NaN,
afnemen,0,,0,afnemen,4.53999999999996,0.578999999999951,0,NaN,
bever,0,,0,bever,3.68299999999999,1.09400000000005,0,NaN,
ijdel,0,,0,ijdel,4.78600000000006,0.475999999999885,0,NaN,
driemaal,0,,0,driemaal,8.654,0.374000000000024,0,NaN,
aanzoek,0,,0,aanzoek,3.64599999999996,0.996000000000095,0,NaN,
gebit,0,,0,gebit,4.58199999999988,0.394000000000005,0,NaN,
jaar,0,,0,jaar,4.21800000000007,0.511999999999944,0,NaN,
moes,0,,0,moes,6.54999999999995,0.545000000000073,0,NaN,
vuur,0,,0,vuur,4.01700000000005,0.339999999999918,0,NaN,
afval,0,,0,afval,4.53100000000018,1.16199999999981,0,NaN,
bedoelen,0,,0,bedoelen,6.24799999999982,0.461999999999989,0,NaN,
nodig,0,,0,nodig,8.91800000000012,0.423999999999978,0,NaN,
rechten,0,,0,rechten,5.02700000000004,0.479000000000042,0,NaN,
kaal,0,,0,kaal,4.24900000000002,0.461000000000013,0,NaN,
mand,0,,0,mand,6.49800000000005,0.362999999999829,0,NaN,
kasteel,0,,0,kasteel,3.86799999999994,0.424999999999955,0,NaN,
keihard,0,,0,keihard,8.24199999999996,0.461999999999989,0,NaN,
opheffen,0,,0,opheffen,12.8629999999998,0.827999999999975,0,NaN,
stoom,0,,0,stoom,4.16700000000014,0.54099999999994,0,NaN,
lukken,0,,0,lukken,14.7729999999999,0.617999999999938,0,NaN,
