nlLet,letter,readingTime,checkingTime
i,i,1.51960000014305,2.33029999995232
q,q,1.51670000004768,6.11639999985695
z,z,1.51720000004768,4.99970000004769
k,k,1.51690000009536,8.383
m,m,1.51659999990463,4.80009999990463
h,h,1.51710000014306,14
j,j,1.51639999985694,2.68320000004769
x,x,1.51679999995231,1.84970000004769
e,e,1.51690000009536,2.09979999995231
w,w,1.51720000004769,9.87539999985694
a,a,1.51140000009538,1.68129999995232
f,f,1.50129999995231,6.7405
n,n,1.5097000000477,3.95800000000001
y,y,1.5082999999523,12.9727000000477
p,p,1.5092999999523,1.60020000004769
g,g,1.51840000009537,7.2377999999523
c,c,1.51109999990464,3.05850000000001
b,b,1.50870000004767,1.83340000009537
s,s,1.51650000000001,2.82379999995231
t,t,1.5092999999523,2.75750000000002
v,v,1.5095,2.35649999999998
u,u,1.51010000014307,2.57409999990463
d,d,1.50979999995229,5.97320000004768
l,l,1.5097000000477,2.89109999990464
r,r,1.50890000009537,2.92449999999999
o,o,1.50739999985694,1.87190000009537
