nlLet,letter,readingTime,checkingTime
r,r,1.528,3.222
i,i,1.52139999961853,3.3955
v,v,1.52060000038147,2.06289999961853
b,b,1.5212000002861,1.97940000009537
g,g,1.52109999990464,1.541
e,e,1.5215,3.89979999971388
a,a,1.53730000019074,1.6435
k,k,1.52369999980927,1.9792000002861
j,j,1.52019999980926,1.70159999990463
h,h,1.5272000002861,7.11590000009537
u,u,1.51329999971391,1.75159999990463
m,m,1.52080000019073,1.67030000019074
c,c,1.51929999971389,1.87090000009538
l,l,1.52119999980927,1.8175
s,s,1.51530000019073,2.17980000019074
d,d,1.50929999971389,1.60580000019074
z,z,1.5175,1.54790000009537
p,p,1.51309999990464,2.7137999997139
f,f,1.51390000009536,2.78309999990464
t,t,1.51180000019073,1.68080000019073
w,w,1.50789999961853,1.76980000019074
q,q,1.52159999990464,1.69180000019072
o,o,1.51609999990464,1.81740000009536
x,x,1.51519999980925,1.95630000019074
y,y,1.5212999997139,4.42380000019074
n,n,1.53269999980927,2.01890000009536
