welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.190740727,-0.226851852,1,0,0,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,0.268518519,-0.300000014,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,4.6544,,0.268518519,-0.300000014,1,0,0,0,0,0,186,1,voorraad,images/br_voorraad.png,images/cb_voorraad.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,3.5954,,0.268518519,-0.300000014,1,0,0,0,1,1,86,1,woning,images/br_woning.png,images/cb_woning.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,14.2961,,0.268518519,-0.300000014,1,0,0,0,2,2,40,1,schep,images/br_schep.png,images/cb_schep.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,5.5851,,0.268518519,-0.300000014,1,0,0,0,3,3,11,1,mode,images/br_mode.png,images/cb_mode.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,2.8181,,0.268518519,-0.300000014,1,0,0,0,4,4,34,1,vorm,images/br_vorm.png,images/cb_vorm.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,1.4221,,0.268518519,-0.300000014,1,0,0,0,5,5,46,1,jagen,images/br_jagen.png,images/cb_jagen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,1.5674,,0.268518519,-0.300000014,1,0,0,0,6,6,52,1,wagon,images/br_wagon.png,images/cb_wagon.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,5.1222,,0.268518519,-0.300000014,1,0,0,0,7,7,150,1,gegeven,images/br_gegeven.png,images/cb_gegeven.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,5.5345,,0.268518519,-0.300000014,1,0,0,0,8,8,161,1,attentie,images/br_attentie.png,images/cb_attentie.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,2.8552,,0.268518519,-0.300000014,1,0,0,0,9,9,138,1,akkoord,images/br_akkoord.png,images/cb_akkoord.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,3.3177,,0.268518519,-0.300000014,1,0,0,0,10,10,172,1,weigeren,images/br_weigeren.png,images/cb_weigeren.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,1.4499,,0.268518519,-0.300000014,1,0,0,0,11,11,0,1,slak,images/br_slak.png,images/cb_slak.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,6.251,,0.268518519,-0.300000014,1,0,0,0,12,12,198,1,bedoelen,images/br_bedoelen.png,images/cb_bedoelen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,5.5762,,0.268518519,-0.300000014,1,0,0,0,13,13,165,1,feestdag,images/br_feestdag.png,images/cb_feestdag.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,2.5916,,0.268518519,-0.300000014,1,0,0,0,14,14,118,1,vinger,images/br_vinger.png,images/cb_vinger.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,6.1511,,0.268518519,-0.300000014,1,0,0,0,15,15,81,1,dubbel,images/br_dubbel.png,images/cb_dubbel.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,4.6405,,0.268518519,-0.300000014,1,0,0,0,16,16,119,1,liefje,images/br_liefje.png,images/cb_liefje.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00063,2023-10-18_19h38.00.706,vbt_B1_day3,2022.2.4,Win32,60.03121623,,,,,,down,0,2.8175,,0.268518519,-0.300000014,1,0,0,0,17,17,77,1,woede,images/br_woede.png,images/cb_woede.png,0,,,,,,,,,,,,,,,,,,,,,,
