welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.022222236,-0.160185213,1,0,0,00087,2023-10-25_16h15.41.350,vbt_B1_day3,2022.2.4,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00087,2023-10-25_16h15.41.350,vbt_B1_day3,2022.2.4,Win32,59.95922773,-0.022222236,-0.160185213,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00087,2023-10-25_16h15.41.350,vbt_B1_day3,2022.2.4,Win32,59.95922773,,,,,,down,0,0.366,,-0.022222236,-0.160185213,1,0,0,0,0,0,96,1,slagen,images/br_slagen.png,images/cb_slagen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00087,2023-10-25_16h15.41.350,vbt_B1_day3,2022.2.4,Win32,59.95922773,,,,,,down,0,0.1836,,-0.022222236,-0.160185213,1,0,0,0,1,1,81,1,dubbel,images/br_dubbel.png,images/cb_dubbel.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00087,2023-10-25_16h15.41.350,vbt_B1_day3,2022.2.4,Win32,59.95922773,,,,,,down,0,0.1343,,-0.022222236,-0.160185213,1,0,0,0,2,2,10,1,leek,images/br_leek.png,images/cb_leek.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00087,2023-10-25_16h15.41.350,vbt_B1_day3,2022.2.4,Win32,59.95922773,,,,,,down,0,0.1672,,-0.022222236,-0.160185213,1,0,0,0,3,3,185,1,mijnheer,images/br_mijnheer.png,images/cb_mijnheer.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00087,2023-10-25_16h15.41.350,vbt_B1_day3,2022.2.4,Win32,59.95922773,,,,,,down,0,0.4007,,-0.022222236,-0.160185213,1,0,0,0,4,4,91,1,gezond,images/br_gezond.png,images/cb_gezond.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00087,2023-10-25_16h15.41.350,vbt_B1_day3,2022.2.4,Win32,59.95922773,,,,,,down,0,0.2669,,-0.022222236,-0.160185213,1,0,0,0,5,5,186,1,voorraad,images/br_voorraad.png,images/cb_voorraad.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00087,2023-10-25_16h15.41.350,vbt_B1_day3,2022.2.4,Win32,59.95922773,,,,,,down,0,2.1337,,-0.022222236,-0.160185213,1,0,0,0,6,6,90,1,geluid,images/br_geluid.png,images/cb_geluid.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00087,2023-10-25_16h15.41.350,vbt_B1_day3,2022.2.4,Win32,59.95922773,,,,,,down,0,0.1002,,-0.022222236,-0.160185213,1,0,0,0,7,7,11,1,mode,images/br_mode.png,images/cb_mode.png,0,,,,,,,,,,,,,,,,,,,,,,
