welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,"ID",date,expName,psychopyVersion,OS,frameRate,trainInstr_mouse.x,trainInstr_mouse.y,trainInstr_mouse.leftButton,trainInstr_mouse.midButton,trainInstr_mouse.rightButton,translation_key.keys,translation_key.corr,translation_key.rt,word_rsp.text,trWrd_mouse.x,trWrd_mouse.y,trWrd_mouse.leftButton,trWrd_mouse.midButton,trWrd_mouse.rightButton,train_loop.thisRepN,train_loop.thisTrialN,train_loop.thisN,train_loop.thisIndex,train_loop.ran,nlWrd,brWrd,cbWrd,test,testResp,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran
-0.156692708,-0.272890625,1,0,0,00008,2023-07-26_13h25.49.412,vbt_B1_day3,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00008,2023-07-26_13h25.49.412,vbt_B1_day3,2022.2.4,MacIntel,60.0024001,-0.156692708,-0.272890625,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,00008,2023-07-26_13h25.49.412,vbt_B1_day3,2022.2.4,MacIntel,60.0024001,,,,,,down,0,1.8385,,-0.156692708,-0.272890625,1,0,0,0,0,0,177,1,maaltijd,images/br_maaltijd.png,images/cb_maaltijd.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00008,2023-07-26_13h25.49.412,vbt_B1_day3,2022.2.4,MacIntel,60.0024001,,,,,,down,0,28.7843,,-0.156692708,-0.272890625,1,0,0,0,1,1,189,1,aanraden,images/br_aanraden.png,images/cb_aanraden.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00008,2023-07-26_13h25.49.412,vbt_B1_day3,2022.2.4,MacIntel,60.0024001,,,,,,down,0,95.2473,,-0.156692708,-0.272890625,1,0,0,0,2,2,2,1,jaar,images/br_jaar.png,images/cb_jaar.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00008,2023-07-26_13h25.49.412,vbt_B1_day3,2022.2.4,MacIntel,60.0024001,,,,,,down,0,0.5351,,-0.156692708,-0.272890625,1,0,0,0,3,3,65,1,parel,images/br_parel.png,images/cb_parel.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00008,2023-07-26_13h25.49.412,vbt_B1_day3,2022.2.4,MacIntel,60.0024001,,,,,,down,0,0.2537,,-0.156692708,-0.272890625,1,0,0,0,4,4,27,1,dans,images/br_dans.png,images/cb_dans.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00008,2023-07-26_13h25.49.412,vbt_B1_day3,2022.2.4,MacIntel,60.0024001,,,,,,down,0,10.0319,,-0.156692708,-0.272890625,1,0,0,0,5,5,191,1,opheffen,images/br_opheffen.png,images/cb_opheffen.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00008,2023-07-26_13h25.49.412,vbt_B1_day3,2022.2.4,MacIntel,60.0024001,,,,,,down,0,2.7334,,-0.156692708,-0.272890625,1,0,0,0,6,6,88,1,boeien,images/br_boeien.png,images/cb_boeien.png,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,00008,2023-07-26_13h25.49.412,vbt_B1_day3,2022.2.4,MacIntel,60.0024001,,,,,,down,0,1.2143,,-0.156692708,-0.272890625,1,0,0,0,7,7,120,1,klimmen,images/br_klimmen.png,images/cb_klimmen.png,0,,,,,,,,,,,,,,,,,,,,,,
