welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,participant,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.590124173,-0.089406119,1,0,0,0.8511,1,5,31,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.58906623,-0.022999869,1,0,0,0.2139,1,6,32,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.588537259,-0.045949088,1,0,0,0.2348,1,7,33,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.621862454,-0.074513541,1,0,0,0.5038,1,8,34,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.617101712,-0.104054557,1,0,0,0.237,1,9,35,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.643021308,-0.083546744,1,0,0,0.819,1,10,36,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.57742886,-0.093068229,1,0,0,0.8405,1,11,37,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.635615709,-0.042286979,1,0,0,0.0445,1,12,38,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.654658678,-0.007863151,1,0,0,0.9658,1,13,39,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.647253079,-0.047658073,1,0,0,0.4148,1,14,40,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.688512845,-0.041310416,1,0,0,1.226,1,15,41,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.572668118,-0.165089713,1,0,0,2.0076,1,16,42,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.632441881,-0.108449088,1,0,0,0.3435,1,17,43,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.650426907,-0.081105338,1,0,0,1.6521,1,18,44,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.598058743,-0.029835807,1,0,0,0.16,1,19,45,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.536698066,-0.063038932,1,0,0,0.2511,1,20,46,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.568965318,-0.051808463,1,0,0,0.6958,1,21,47,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.385412259,-0.127736198,1,0,0,0.8016,1,22,48,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.535111152,-0.063038932,1,0,0,0.367,1,23,49,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.565262519,-0.019093619,1,0,0,0.3715,1,24,50,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.451533678,-0.052296744,1,0,0,0.5636,1,25,51,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.512365384,-0.028859244,1,0,0,0.8554,2,0,52,21,1,v,images/br_v.png,images/cb_v.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.225662825,-0.084035026,1,0,0,1.3433,2,1,53,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.479040188,-0.096730338,1,0,0,0.5673,2,2,54,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.421382311,-0.177296744,1,0,0,0.7519,2,3,55,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.363195377,-0.125783073,1,0,0,0.6973,2,4,56,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.380122545,-0.059376823,1,0,0,0.3329,2,5,57,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.285436588,-0.175099479,1,0,0,0.2447,2,6,58,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.335159895,-0.079884635,1,0,0,0.5402,2,7,59,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.253698307,-0.174122916,1,0,0,0.4497,2,8,60,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.303950585,-0.142140494,1,0,0,0.8868,2,9,61,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.272741275,-0.147755729,1,0,0,0.7529,2,10,62,5,1,f,images/br_f.png,images/cb_f.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.424027167,-0.043019401,1,0,0,0.4181,2,11,63,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.264806705,-0.100148307,1,0,0,0.1372,2,12,64,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.277502018,-0.131886588,1,0,0,0.4434,2,13,65,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.338862695,-0.10136901,1,0,0,0.0652,2,14,66,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.362137434,-0.090626823,1,0,0,0.3635,2,15,67,15,1,p,images/br_p.png,images/cb_p.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.318232812,-0.075978385,1,0,0,0.5662,2,16,68,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.37800666,-0.026661979,1,0,0,0.742,2,17,69,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.322464583,-0.178029166,1,0,0,0.6857,2,18,70,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.319819726,-0.107960807,1,0,0,0.0566,2,19,71,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.471634589,-0.060109244,1,0,0,0.6185,2,20,72,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.338862695,-0.133595573,1,0,0,1.3451,2,21,73,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.374303775,-0.039113151,1,0,0,0.1667,2,22,74,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.327225325,-0.129445182,1,0,0,0.355,2,23,75,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.25105345,-0.174367057,1,0,0,0.0637,2,24,76,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.334101952,-0.140187369,1,0,0,0.3173,2,25,77,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.345210351,-0.102345573,1,0,0,0.2088,3,0,78,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-07-24_10h46.00.545,vbt_B2_day1,2022.2.4,Linux armv8l,59.87665409,52204,,,,,,,,,,,,,,,,,,,0.300247786,-0.114308463,1,0,0,0.3508,3,1,79,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,
