welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,participant,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
0.087963019,-0.427777778,1,0,0,30.5084,55987,2023-09-27_09h49.45.452,vbt_B2_day1,2022.2.4,Win32,60.07088364,55987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55987,2023-09-27_09h49.45.452,vbt_B2_day1,2022.2.4,Win32,60.07088364,55987,0.335185242,-0.211111111,1,0,0,5.7471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55987,2023-09-27_09h49.45.452,vbt_B2_day1,2022.2.4,Win32,60.07088364,55987,,,,,,,0.455555556,-0.339814843,1,0,0,4.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55987,2023-09-27_09h49.45.452,vbt_B2_day1,2022.2.4,Win32,60.07088364,55987,,,,,,,,,,,,,0.455555556,-0.339814843,1,0,0,60.8551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55987,2023-09-27_09h49.45.452,vbt_B2_day1,2022.2.4,Win32,60.07088364,55987,,,,,,,,,,,,,,,,,,,0.455555556,-0.339814843,1,0,0,2.6618,0,0,0,0,1,a,images/br_a.png,images/cb_a.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55987,2023-09-27_09h49.45.452,vbt_B2_day1,2022.2.4,Win32,60.07088364,55987,,,,,,,,,,,,,,,,,,,0.455555556,-0.339814843,1,0,0,5.0169,0,1,1,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55987,2023-09-27_09h49.45.452,vbt_B2_day1,2022.2.4,Win32,60.07088364,55987,,,,,,,,,,,,,,,,,,,0.455555556,-0.339814843,1,0,0,5.1999,0,2,2,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55987,2023-09-27_09h49.45.452,vbt_B2_day1,2022.2.4,Win32,60.07088364,55987,,,,,,,,,,,,,,,,,,,0.455555556,-0.339814843,1,0,0,4.2501,0,3,3,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55987,2023-09-27_09h49.45.452,vbt_B2_day1,2022.2.4,Win32,60.07088364,55987,,,,,,,,,,,,,,,,,,,0.455555556,-0.339814843,1,0,0,5.7674,0,4,4,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55987,2023-09-27_09h49.45.452,vbt_B2_day1,2022.2.4,Win32,60.07088364,55987,,,,,,,,,,,,,,,,,,,0.455555556,-0.339814843,1,0,0,5.4165,0,5,5,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,
