welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
0.586111111,-0.060185199,1,0,0,26.4155,00094,2023-10-30_16h29.45.907,vbt_B2_day1,2022.2.4,Win32,60.69434329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00094,2023-10-30_16h29.45.907,vbt_B2_day1,2022.2.4,Win32,60.69434329,0.153703732,-0.378703732,1,0,0,4.3139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00094,2023-10-30_16h29.45.907,vbt_B2_day1,2022.2.4,Win32,60.69434329,,,,,,,0.591666667,0.115740712,1,0,0,18.3265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00094,2023-10-30_16h29.45.907,vbt_B2_day1,2022.2.4,Win32,60.69434329,,,,,,,,,,,,,0.591666667,0.115740712,1,0,0,35.8688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00094,2023-10-30_16h29.45.907,vbt_B2_day1,2022.2.4,Win32,60.69434329,,,,,,,,,,,,,,,,,,,0.25648151,0.180555556,1,0,0,12.8631,0,0,0,12,1,m,images/br_m.png,images/cb_m.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00094,2023-10-30_16h29.45.907,vbt_B2_day1,2022.2.4,Win32,60.69434329,,,,,,,,,,,,,,,,,,,0.25648151,0.180555556,1,0,0,7.6806,0,1,1,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00094,2023-10-30_16h29.45.907,vbt_B2_day1,2022.2.4,Win32,60.69434329,,,,,,,,,,,,,,,,,,,0.25648151,0.180555556,1,0,0,16.111,0,2,2,6,1,g,images/br_g.png,images/cb_g.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00094,2023-10-30_16h29.45.907,vbt_B2_day1,2022.2.4,Win32,60.69434329,,,,,,,,,,,,,,,,,,,0.25648151,0.180555556,1,0,0,0.6996,0,3,3,11,1,l,images/br_l.png,images/cb_l.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00094,2023-10-30_16h29.45.907,vbt_B2_day1,2022.2.4,Win32,60.69434329,,,,,,,,,,,,,,,,,,,0.25648151,0.180555556,1,0,0,17.5441,0,4,4,9,1,j,images/br_j.png,images/cb_j.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00094,2023-10-30_16h29.45.907,vbt_B2_day1,2022.2.4,Win32,60.69434329,,,,,,,,,,,,,,,,,,,0.171296353,0.017592578,1,0,0,11.4791,0,5,5,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00094,2023-10-30_16h29.45.907,vbt_B2_day1,2022.2.4,Win32,60.69434329,,,,,,,,,,,,,,,,,,,0.171296353,0.017592578,1,0,0,10.4802,0,6,6,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,
