welcome_mouse.x,welcome_mouse.y,welcome_mouse.leftButton,welcome_mouse.midButton,welcome_mouse.rightButton,welcome_mouse.time,"ID",date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.time,train_mouse.x,train_mouse.y,train_mouse.leftButton,train_mouse.midButton,train_mouse.rightButton,train_mouse.time,braille_mouse.x,braille_mouse.y,braille_mouse.leftButton,braille_mouse.midButton,braille_mouse.rightButton,braille_mouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,nlLet,brLet,cbLet,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,testInstr_mouse.x,testInstr_mouse.y,testInstr_mouse.leftButton,testInstr_mouse.midButton,testInstr_mouse.rightButton,test_mouse.x,test_mouse.y,test_mouse.leftButton,test_mouse.midButton,test_mouse.rightButton,test_response.text,testResp,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,nlWrd,brWrd,cbWrd
-0.115740741,0.012962942,1,0,0,12.9715,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,-0.045370384,-0.263888889,1,0,0,3.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,-0.055555556,-0.27870369,1,0,0,12.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,0.352777834,-0.162962949,1,0,0,25.5599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.352777834,-0.162962949,1,0,0,21.0349,0,0,0,13,1,n,images/br_n.png,images/cb_n.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.289814843,-0.163888931,1,0,0,9.5422,0,1,1,22,1,w,images/br_w.png,images/cb_w.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.288888931,-0.163888931,1,0,0,1.1313,0,2,2,1,1,b,images/br_b.png,images/cb_b.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.287962949,-0.166666667,1,0,0,2.4858,0,3,3,14,1,o,images/br_o.png,images/cb_o.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.283333319,-0.181481467,1,0,0,15.9856,0,4,4,7,1,h,images/br_h.png,images/cb_h.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.208333333,-0.056481503,1,0,0,3.2293,0,5,5,17,1,r,images/br_r.png,images/cb_r.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.208333333,-0.056481503,1,0,0,0.5625,0,6,6,24,1,y,images/br_y.png,images/cb_y.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.208333333,-0.056481503,1,0,0,0.5827,0,7,7,8,1,i,images/br_i.png,images/cb_i.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.200925968,-0.070370392,1,0,0,1.028,0,8,8,18,1,s,images/br_s.png,images/cb_s.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.340740769,-0.052777785,1,0,0,59.2011,0,9,9,2,1,c,images/br_c.png,images/cb_c.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.337037122,-0.048148155,1,0,0,1.2084,0,10,10,3,1,d,images/br_d.png,images/cb_d.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.32222225,-0.062037044,1,0,0,2.3329,0,11,11,19,1,t,images/br_t.png,images/cb_t.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.32222225,-0.062037044,1,0,0,2.0767,0,12,12,10,1,k,images/br_k.png,images/cb_k.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.119444459,-0.082407422,1,0,0,1.4446,0,13,13,25,1,z,images/br_z.png,images/cb_z.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.08148151,-0.087037051,1,0,0,3.0001,0,14,14,16,1,q,images/br_q.png,images/cb_q.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.117592635,-0.12037037,1,0,0,3.2502,0,15,15,23,1,x,images/br_x.png,images/cb_x.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.046296296,-0.123148176,1,0,0,4.3471,0,16,16,20,1,u,images/br_u.png,images/cb_u.png,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,00066,2023-10-13_17h37.25.667,vbt_B2_day1,2022.2.4,Win32,143.9263097,,,,,,,,,,,,,,,,,,,0.038888931,-0.12037037,1,0,0,7.5072,0,17,17,4,1,e,images/br_e.png,images/cb_e.png,,,,,,,,,,,,,,,,,,,,,,,,,
