nlLet,letter,readingTime,checkingTime
u,u,1.5136999999880913,16.422900000005967
v,v,1.5161999999880607,32.40530000001192
l,l,1.516199999988089,7.4642000000178825
h,h,1.5159999999999911,11.49600000000001
p,p,1.5162999999821238,26.090900000005973
m,m,1.516200000017875,53.531499999999994
f,f,1.5160999999940827,19.34719999998805
w,w,1.52890000000599,11.679099999994037
b,b,1.516200000017875,13.695199999988063
z,z,1.5163000000119382,14.628299999982119
r,r,1.5159999999999627,15.311300000011954
i,i,1.516199999988089,14.011800000011874
a,a,1.5162999999821523,26.124100000023816
t,t,1.516199999988089,16.077800000011905
s,s,1.5160999999940827,13.14549999999997
o,o,1.516099999994026,13.362199999988093
n,n,1.5161000000238687,6.380999999999972
x,x,1.5162999999821523,16.577599999993993
d,d,1.5161000000238118,9.563199999988115
c,c,1.5163000000119382,12.148199999988037
q,q,1.5135999999939713,14.265900000006013
y,y,1.5286999999881346,11.296100000023785
j,j,1.516099999994026,8.647099999994111
k,k,1.5159999999999627,24.67490000000589
e,e,1.5160999999941396,14.861300000011852
g,g,1.5162999999821523,8.69690000000594
b,b,1.5163000000119382,12.89539999997612
r,r,1.516200000017875,4.79849999999999
s,s,1.5325999999940905,22.34219999998811
c,c,1.5163000000119382,2.0159000000058995
d,d,1.516099999994026,23.658599999994067
f,f,1.5159999999999627,15.344700000017951
l,l,1.516199999988089,3.432199999988029
v,v,1.516200000017875,19.626499999999965
p,p,1.516199999988089,30.289300000011963
j,j,1.5162999999821523,14.7117000000178
x,x,1.5160000000000764,1.7325999999940223
i,i,1.4995999999939613,1.816099999994094
k,k,1.5161000000238118,10.129799999982197
u,u,1.516099999994026,37.33710000002384
a,a,1.516199999988089,1.649400000005926
t,t,1.516099999994026,2.798999999999978
m,m,1.516099999994026,120.09180000001197
g,g,1.516199999988089,2.082499999999982
n,n,1.516200000017875,17.44389999997611
z,z,1.5162000000179887,22.64209999999389
o,o,1.516300000012052,1.8991999999880136
w,w,1.5161999999882028,9.696500000000015
h,h,1.5164000000058877,5.5652000000177395
e,e,1.5321999999882792,4.2985999999939395
q,q,1.5162000000179887,11.829099999994014
y,y,1.5160999999939122,21.40930000001208
n,n,1.5160999999939122,82.054900000006
u,u,1.5160999999939122,17.97700000000009
a,a,1.5162999999820386,2.099300000011908
r,r,1.5160999999941396,2.1493000000118627
i,i,1.5160999999941396,5.153199999988146
b,b,1.5279000000059568,15.561099999993985
z,z,1.5164999999999509,3.315400000005866
w,w,1.5159000000060132,13.995300000011866
j,j,1.5160999999941396,23.641699999988077
e,e,1.5163000000118245,2.2324000000060096
g,g,1.4995999999941887,1.86649999999986
p,p,1.532400000005964,63.24469999998814
h,h,1.5160000000000764,2.949199999987968
f,f,1.5162000000179887,1.8324999999999818
t,t,1.5161999999879754,1.732599999994136
k,k,1.5161000000236982,22.875399999976253
c,c,1.5164000000058877,2.34900000000016
q,q,1.5163000000118245,1.7492999999822132
y,y,1.5329999999999018,1.6324999999999363
o,o,1.516300000012052,2.2825000000000273
