nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
moes,0,,0,moes,3.08740000000014,1.2657999999998,0,NaN,
strikken,0,,0,strikken,3.44960000000009,0.837300000000056,0,NaN,
waarbij,1,waarbij,1,waarbij,NaN,1.93899999999999,1,48.9941000000001,
daarheen,0,,0,daarheen,4.19909999999987,0.669800000000038,0,NaN,
opzicht,0,,0,opzicht,3.86599999999999,1.53439999999992,0,NaN,
stoom,0,,0,stoom,3.66590000000014,1.03589999999991,0,NaN,
opheffen,0,,0,opheffen,2.58330000000004,1.14859999999987,0,NaN,
koffie,1,koffie,1,koffie,NaN,1.69830000000005,1,26.4717,
taal,1,taal,1,taal,NaN,1.1701000000001,1,4.16569999999996,
steel,0,,0,steel,3.34930000000006,0.769100000000066,0,NaN,
legaal,0,,0,legaal,2.68320000000017,0.751199999999955,0,NaN,
leren,0,,0,leren,4.61519999999996,0.68569999999994,0,NaN,
eetlust,0,,0,eetlust,12.7615,2.78399999999999,0,NaN,
klimmen,0,,0,klimmen,7.26400000000001,0.685199999999952,0,NaN,
uien,0,,0,uien,8.18009999999987,2.928,0,NaN,
geit,1,geit,1,geit,NaN,0.888100000000065,1,4.99860000000012,
vreten,0,,0,vreten,4.23240000000015,0.70150000000001,0,NaN,
geliefd,0,,0,geliefd,3.1486000000001,1.04989999999992,0,NaN,
ticket,0,,0,ticket,3.24939999999987,1.40090000000015,0,NaN,
sufferd,0,,0,sufferd,31.5024000000001,1.43459999999988,0,NaN,
gedicht,0,,0,gedicht,19.5916999999999,0.701700000000187,0,NaN,
kleren,0,,0,kleren,3.31700000000001,0.717600000000118,0,NaN,
ijdel,0,,0,ijdel,2.59980000000007,0.668000000000006,0,NaN,
gegeven,0,,0,gegeven,6.4636999999999,1.18560000000014,0,NaN,
vlek,0,,0,vlek,5.14830000000006,0.518199999999979,0,NaN,
twijfel,0,,0,twijfel,3.61559999999986,0.50180000000006,0,NaN,
rechten,0,,0,rechten,3.68260000000009,0.484800000000007,0,NaN,
parel,0,,0,parel,13.5108999999999,5.41619999999995,0,NaN,
knielen,0,,0,knielen,9.67950000000002,0.685000000000002,0,NaN,
snuiven,0,,0,snuiven,3.34940000000017,0.58499999999998,0,NaN,
lever,0,,0,lever,3.38290000000012,0.815199999999948,0,NaN,
rijp,0,,0,rijp,4.01530000000002,0.501300000000072,0,NaN,
schatten,0,,0,schatten,10.3959000000001,0.485099999999875,0,NaN,
geheim,0,,0,geheim,15.4602999999998,3.89980000000008,0,NaN,
mijnheer,0,,0,mijnheer,3.96550000000002,0.482600000000105,0,NaN,
praat,0,,0,praat,6.61439999999993,0.401900000000126,0,NaN,
woning,0,,0,woning,7.49699999999996,1.90090000000015,0,NaN,
oprotten,0,,0,oprotten,8.78009999999983,5.09980000000002,0,NaN,
eenhoorn,0,,0,eenhoorn,12.4450999999999,0.401900000000069,0,NaN,
strekken,0,,0,strekken,7.76389999999992,0.460300000000075,0,NaN,
tekst,1,tekst,1,tekst,NaN,1.4367000000002,1,6.48119999999994,
mand,0,,0,mand,2.9828,0.86529999999982,0,NaN,
leek,0,,0,leek,2.58319999999992,1.30080000000009,0,NaN,
wegen,0,,0,wegen,3.25060000000008,0.561199999999985,0,NaN,
woestijn,1,woestijnwoenstijn,0,woestijn,NaN,12.4635,1,11.7118,
heengaan,0,,0,heengaan,3.66589999999985,0.632400000000189,0,NaN,
kasteel,0,,0,kasteel,3.14940000000013,0.518599999999878,0,NaN,
openbaar,0,,0,openbaar,2.66650000000004,0.502299999999991,0,NaN,
feestdag,0,,0,feestdag,3.19899999999996,0.451799999999821,0,NaN,
schep,0,,0,schep,2.84969999999998,0.484500000000025,0,NaN,
invloed,0,,0,invloed,3.18290000000002,0.567900000000122,0,NaN,
driemaal,0,,0,driemaal,3.4978000000001,1.65250000000003,0,NaN,
aarzelen,0,,0,aarzelen,11.6284999999999,0.401799999999866,0,NaN,
geluid,0,,0,geluid,2.68290000000013,0.551499999999919,0,NaN,
voorraad,0,,0,voorraad,10.6800000000001,0.501800000000003,0,NaN,
zout,0,,0,zout,3.31709999999987,0.551400000000172,0,NaN,
mening,0,,0,mening,3.71589999999992,0.468400000000088,0,NaN,
toeval,0,,0,toeval,2.83279999999979,0.501800000000117,0,NaN,
goedkoop,0,,0,goedkoop,3.31619999999998,0.634899999999902,0,NaN,
smullen,0,,0,smullen,6.61439999999993,0.385600000000068,0,NaN,
innemen,0,,0,innemen,4.63199999999995,0.501600000000167,0,NaN,
laken,0,,0,laken,2.6330999999999,0.501400000000103,0,NaN,
slak,0,,0,slak,3.39949999999999,0.466000000000008,0,NaN,
plek,0,,0,plek,2.83300000000008,0.49899999999991,0,NaN,
opkomen,0,,0,opkomen,3.21619999999996,0.434599999999818,0,NaN,
hiervan,0,,0,hiervan,3.21609999999987,0.534900000000107,0,NaN,
uitlaat,0,,0,uitlaat,3.68230000000005,0.365699999999947,0,NaN,
blad,0,,0,blad,3.14929999999981,0.466499999999996,0,NaN,
groen,0,,0,groen,2.93219999999997,0.433800000000019,0,NaN,
lukken,0,,0,lukken,2.93269999999995,0.516499999999951,0,NaN,
spanning,0,,0,spanning,4.1327,0.601100000000088,0,NaN,
middelen,0,,0,middelen,2.84869999999989,0.519000000000005,0,NaN,
strak,0,,0,strak,2.73289999999997,0.468699999999899,0,NaN,
afnemen,0,,0,afnemen,3.14949999999999,0.668300000000045,0,NaN,
slapen,0,,0,slapen,2.81680000000006,0.46839999999986,0,NaN,
zingen,0,,0,zingen,3.53280000000007,0.465699999999856,0,NaN,
site,0,,0,site,3.23399999999992,0.501399999999876,0,NaN,
klauw,0,,0,klauw,8.76330000000007,4.78489999999988,0,NaN,
loyaal,1,loyaal,1,loyaal,NaN,1.65179999999998,1,15.1103000000001,
hier,0,,0,hier,3.3143,0.586799999999812,0,NaN,
toegeven,0,,0,toegeven,3.34950000000003,0.551799999999844,0,NaN,
stal,0,,0,stal,2.93339999999989,0.485000000000014,0,NaN,
weeshuis,0,,0,weeshuis,2.81600000000003,0.418699999999944,0,NaN,
zuster,0,,0,zuster,2.79969999999992,0.551500000000033,0,NaN,
boeien,0,,0,boeien,12.6113,0.433499999999981,0,NaN,
leuk,0,,0,leuk,2.79959999999983,0.849400000000173,0,NaN,
hechten,0,,0,hechten,3.33110000000011,0.413299999999822,0,NaN,
slagen,1,slagen,1,slagen,NaN,1.0868999999999,1,5.98140000000012,
stemming,0,,0,stemming,10.8123000000001,0.699100000000158,0,NaN,
volop,0,,0,volop,4.24870000000021,0.518199999999979,0,NaN,
nakijken,0,,0,nakijken,3.33270000000005,0.501399999999876,0,NaN,
