nlLet,letter,readingTime,checkingTime
b,b,1.51889999999991,1.98569999999996
x,x,1.51410000000009,1.80169999999995
l,l,1.51290000000014,2.13289999999991
q,q,1.51530000000005,2.51709999999986
e,e,1.51420000000018,1.71889999999991
o,o,1.51300000000001,1.61510000000009
a,a,1.51629999999982,1.65130000000004
v,v,1.51390000000014,2.10089999999991
g,g,1.51419999999995,2.21640000000014
h,h,1.51519999999996,1.6008999999999
y,y,1.51419999999995,1.58440000000014
t,t,1.514,2.584
p,p,1.51389999999991,1.51780000000004
f,f,1.51410000000009,3.44939999999992
r,r,1.51460000000009,2.57000000000001
w,w,1.51159999999986,3.11680000000004
u,u,1.5141000000001,1.61789999999991
s,s,1.51219999999995,6.14980000000006
c,c,1.51299999999999,2.88510000000009
i,i,1.51419999999996,1.81519999999995
m,m,1.51730000000005,1.66759999999987
k,k,1.51360000000008,2.48530000000005
z,z,1.51269999999995,2.40080000000005
j,j,1.51380000000005,2.18419999999996
d,d,1.5145,1.8175
n,n,1.51369999999996,1.72499999999999
