nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
bever,0,,0,bever,5.1162999997139,0.396800000190737,0,NaN,
jagen,0,,0,jagen,7.8112999997139,0.435500000000005,0,NaN,
daarheen,0,,0,daarheen,5.26090000009537,0.384,0,NaN,
knielen,0,,0,knielen,6.3785,0.354999999999997,0,NaN,
zaal,0,,0,zaal,3.94540000009538,0.439699999809264,0,NaN,
woning,0,,0,woning,5.01110000038148,0.639499999999998,0,NaN,
praat,0,,0,praat,3.84659999990463,0.355599999904626,0,NaN,
kennis,0,,0,kennis,5.22699999999999,0.489199999809273,0,NaN,
geliefd,0,,0,geliefd,10.2440999999046,0.93959999990463,0,NaN,
aflopen,0,,0,aflopen,7.444,0.606900000095365,0,NaN,
middelen,0,,0,middelen,4.53149999999999,0.385900000095376,0,NaN,
leren,0,,0,leren,5.82950000000001,0.430699999809264,0,NaN,
parel,1,parel,1,parel,NaN,1.187,1,4.98050000000001,
vorm,0,,0,vorm,4.39640000009537,0.49190000009537,0,NaN,
driemaal,0,,0,driemaal,4.04560000038148,0.691799999713879,0,NaN,
goedkoop,0,,0,goedkoop,3.84580000019074,1.04330000019073,0,NaN,
invloed,1,invloed,1,invloed,NaN,0.916100000381476,1,15.7081999998093,
ticket,0,,0,ticket,10.8436999998093,0.289099999904636,0,NaN,
strekken,0,,0,strekken,5.97780000019074,0.255599999904632,0,NaN,
lukken,0,,0,lukken,3.71280000019073,1.25530000019074,0,NaN,
oprotten,0,,0,oprotten,6.5612999997139,0.722300000190728,0,NaN,
zout,0,,0,zout,3.69570000028611,0.787999999999982,0,NaN,
schaamte,0,,0,schaamte,4.7105,2.08930000019075,0,NaN,
attentie,0,,0,attentie,10.1272000002861,0.972699999809265,0,NaN,
smullen,0,,0,smullen,7.32749999999999,0.723299999713902,0,NaN,
legaal,0,,0,legaal,11.4441999998093,0.904700000286113,0,NaN,
blik,0,,0,blik,3.69650000000001,0.522300000190739,0,NaN,
verhaal,0,,0,verhaal,5.21299999999999,0.4877999997139,0,NaN,
getuigen,0,,0,getuigen,6.07809999990465,0.305499999999995,0,NaN,
ijdel,0,,0,ijdel,13.2088000001907,0.172599999904662,0,NaN,
laken,0,,0,laken,7.94440000009536,0.788900000095396,0,NaN,
openbaar,0,,0,openbaar,11.6599000000954,0.457200000286093,0,NaN,
koffie,0,,0,koffie,4.97749999999996,0.309300000190774,0,NaN,
taal,0,,0,taal,4.16230000019078,0.326199999809262,0,NaN,
aandelen,1,aandelen,1,aandelen,NaN,0.305299999713895,1,8.27850000000001,
vervoer,0,,0,vervoer,5.04509999990466,0.322499999999991,0,NaN,
bleek,0,,0,bleek,3.96220000028609,0.323299999713868,0,NaN,
schatten,0,,0,schatten,6.77819999980926,0.290800000190757,0,NaN,
toegeven,0,,0,toegeven,4.19729999971389,0.33890000009535,0,NaN,
jasje,0,,0,jasje,7.37840000009533,0.323199999809276,0,NaN,
zuster,0,,0,zuster,5.77740000009533,0.338599999904659,0,NaN,
traag,0,,0,traag,3.91259999990461,0.306200000286083,0,NaN,
