nlWrd,test,testResp,score,word,readingTime,checkingTime,tested,writingTime,attempts
invloed,0,,0,invloed,16.3196000000238,2.63029999995231,0,NaN,
maaltijd,0,,0,maaltijd,5.44920000004768,0.83479999995231,0,NaN,
maling,0,,0,maling,4.6502000000477,3.27289999997615,0,NaN,
komisch,0,,0,komisch,6.41629999995232,2.33289999997618,0,NaN,
heilig,0,,0,heilig,6.46570000004769,0.76819999992847,0,NaN,
innemen,0,,0,innemen,4.19969999992847,0.817800000071514,0,NaN,
apparaat,0,,0,apparaat,4.96679999995231,0.765800000071522,0,NaN,
stemming,0,,0,stemming,4.38289999997616,0.653100000023841,0,NaN,
stal,0,,0,stal,2.68319999992846,0.549499999999995,0,NaN,
anarchie,0,,0,anarchie,3.79999999999998,1.04950000000002,0,NaN,
aandelen,0,,0,aandelen,5.95010000002387,1.16639999997614,0,NaN,
tekst,0,,0,tekst,3.89979999995231,0.632800000071541,0,NaN,
stiekem,0,,0,stiekem,4.2992000000477,0.817199999928476,0,NaN,
driemaal,0,,0,driemaal,4.38249999999999,0.73410000002383,0,NaN,
strikken,0,,0,strikken,5.04939999997615,0.733499999999992,0,NaN,
spanning,0,,0,spanning,4.63340000009538,0.891099999904611,0,NaN,
aanzoek,0,,0,aanzoek,4.36660000002388,0.816100000023823,0,NaN,
stoom,0,,0,stoom,2.5335,0.665899999976148,0,NaN,
mode,0,,0,mode,3.31610000002382,0.585600000023874,0,NaN,
kreeft,0,,0,kreeft,4.73379999995234,0.749600000023804,0,NaN,
geheim,0,,0,geheim,5.26670000004771,0.851799999952334,0,NaN,
wagon,0,,0,wagon,3.9660999999046,0.86910000002382,0,NaN,
parel,0,,0,parel,3.13299999999998,0.841499999999996,0,NaN,
flits,0,,0,flits,5.29960000002387,1.02289999997618,0,NaN,
leren,0,,0,leren,3.40049999999997,0.699700000047699,0,NaN,
stof,1,stof,1,stof,NaN,0.7642999999523,1,6.24139999997618,
geld,0,,0,geld,3.29239999997617,1.06530000007155,0,NaN,
rijp,0,,0,rijp,6.77759999990462,1.06820000004768,0,NaN,
bijkomen,1,bijkomen,1,bijkomen,NaN,1.36780000007155,1,9.86619999992848,
bleek,0,,0,bleek,2.89980000007148,0.533000000000015,0,NaN,
waken,0,,0,waken,4.38310000002383,0.722899999976164,0,NaN,
zingen,0,,0,zingen,5.03289999997617,0.859300000071528,0,NaN,
ziek,0,,0,ziek,5.50920000004766,2.41260000002387,0,NaN,
