nlLet,letter,readingTime,checkingTime
a,a,1.5098999999985097,3.2446999999955324
o,o,1.5144999999999982,1.8584999999999923
t,t,1.51400000000001,2.0323000000044544
e,e,1.5072999999970307,2.0172000000029584
x,x,1.50610000000151,1.764199999995526
p,p,1.5089999999999861,3.123300000004491
r,r,1.507199999995521,3.6743000000044788
u,u,1.5146999999955142,5.737899999998518
i,i,1.5074999999999932,1.876100000001486
z,z,1.5141000000014913,2.9405000000000143
g,g,1.5152000000029773,2.2631999999955212
c,c,1.509600000001484,2.857100000001509
s,s,1.507000000000005,3.9906999999955133
w,w,1.5144999999999982,5.107600000001497
b,b,1.5138000000044656,3.5572999999970136
d,d,1.5147999999970523,7.105600000001459
l,l,1.51400000000001,1.690800000004458
f,f,1.5075999999940564,5.815900000005968
k,k,1.5133999999985122,4.572999999999979
n,n,1.5066999999955328,3.782100000001492
v,v,1.515100000001496,5.581799999997031
q,q,1.5137000000029843,6.265399999998465
m,m,1.5133999999985122,5.626200000002996
y,y,1.507000000000005,8.315700000003005
h,h,1.5081999999954974,16.229600000001483
j,j,1.5101000000015006,12.345000000000027
