nlLet,letter,readingTime,checkingTime
d,d,1.5205,2.425
w,w,1.51509999999404,7.39330000001192
h,h,1.51569999998809,15.452400000006
u,u,1.51540000000597,7.06019999998807
n,n,1.51540000000597,4.11259999999403
p,p,1.51570000001789,2.84740000000596
e,e,1.51519999998807,3.26340000000597
r,r,1.51549999999999,4.17940000000597
b,b,1.51639999997616,2.39690000000596
s,s,1.51540000000595,3.96269999998809
j,j,1.51599999999999,5.91110000002385
a,a,1.51519999998808,2.51530000001191
x,x,1.5146999999881,2.61390000000594
o,o,1.51590000000596,2.66000000000003
i,i,1.50609999999403,2.28090000000594
g,g,1.5156999999881,2.78890000000595
v,v,1.50679999998212,3.60590000000596
z,z,1.50620000001788,9.36799999999999
m,m,1.50619999998807,22.754
c,c,1.50869999998807,3.85270000001788
f,f,1.50819999998808,3.83780000001192
y,y,1.50679999998212,3.20480000001191
t,t,1.50769999998809,4.53720000001786
k,k,1.50729999998214,3.67170000001786
l,l,1.50709999999404,5.23600000000002
q,q,1.50759999999403,2.38459999999404
